299.10672 , 274.49673
204.14894 , 155.12766
193.37302 , 160.13681
228.0 , 157.5
274.0 , 159.0
283.0 , 157.5
306.02457 , 161.65074
325.75717 , 161.47624
325.7572 , 161.47626
338.5 , 158.5
233.0 , 159.5
345.18225 , 162.52635
383.53348 , 165.07486
383.89114 , 165.07608
396.48898 , 163.9138
437.73685 , 161.8158
453.5 , 160.5
409.0 , 161.5
421.0 , 161.5
431.0 , 161.5
189.5 , 168.0
256.40298 , 169.05971
271.0 , 166.5
451.9394 , 167.45454
311.0 , 168.0
345.0 , 169.5
376.9229 , 170.69899
426.0 , 170.5
446.08792 , 165.6741
237.5 , 172.5
420.0 , 171.5
204.5 , 173.5
188.5 , 186.0
323.96082 , 185.9847
329.48648 , 188.05405
386.2373 , 181.22934
397.0 , 185.94444
188.5 , 198.0
384.15384 , 200.57692
316.5 , 205.0
330.5 , 206.0
386.6073 , 207.57498
188.5 , 216.0
380.4074 , 213.48148
399.0 , 215.0
208.30188 , 218.22641
312.84616 , 217.38461
251.31818 , 219.06818
331.1389 , 219.86111
231.0 , 219.5
238.0 , 219.5
277.5 , 219.5
284.0 , 219.5
293.0 , 219.5
347.53424 , 224.84932
399.54544 , 222.93939
377.03668 , 233.18349
451.98944 , 227.87166
191.90019 , 228.16896
253.03334 , 234.06667
281.30188 , 236.22641
353.24023 , 231.15988
205.47917 , 238.35417
309.0 , 236.0
316.5 , 235.5
331.90567 , 237.49057
301.0 , 237.5
414.0 , 240.5
450.5 , 240.5
393.8125 , 246.8125
201.5 , 246.0
316.5 , 248.0
328.5 , 250.0
382.5 , 252.0
316.5 , 263.0
328.5 , 262.0
387.30023 , 265.96686
387.23273 , 264.3687
188.5 , 269.0
317.5 , 268.5
328.5 , 268.5
201.5 , 276.0
206.60378 , 283.0
254.5192 , 294.14325
293.5 , 289.0
344.5 , 289.0
266.94992 , 294.78888
284.0 , 289.5
354.595 , 294.72906
379.0 , 290.5
388.5 , 291.25
398.0 , 290.5
187.5 , 293.0
365.93472 , 293.6938
435.85556 , 295.4222
450.51855 , 297.3784
212.47458 , 299.3729
255.41667 , 300.3889
288.0 , 298.5
300.5122 , 298.95123
350.8 , 300.33334
405.5 , 298.5
232.0 , 300.5
248.0 , 301.5
312.68518 , 303.55554
368.5 , 299.5
380.73334 , 301.33334
388.58893 , 296.76654
186.5 , 302.0
332.6279 , 305.18604
451.5 , 307.5
206.5 , 308.0
383.5 , 313.0
392.5 , 313.0
328.5 , 315.0
203.2963 , 319.83334
450.46292 , 312.53415
382.5 , 319.0
382.5 , 329.0
451.5 , 330.5
202.5 , 332.0
316.5 , 332.0
327.79486 , 335.15384
382.5 , 342.0
185.5 , 347.0
394.91525 , 350.3729
379.8684 , 349.26315
332.50943 , 352.32074
204.5 , 352.5
213.0 , 352.0
221.0 , 352.0
