297.4863 , 273.42426
255.59227 , 163.54921
312.0 , 167.0
326.5 , 167.0
457.97522 , 169.64108
467.0 , 166.5
496.9813 , 168.67773
538.0 , 165.5
556.0 , 167.0
357.0 , 168.5
446.0873 , 165.67435
565.712 , 175.08226
252.53125 , 174.9375
252.64865 , 185.37837
329.64444 , 185.53334
410.0 , 185.0
445.4138 , 185.41379
393.0 , 186.5
279.83334 , 190.05
336.0 , 187.5
340.0 , 188.5
374.5 , 190.65
381.0 , 187.5
346.8889 , 191.47223
485.5 , 191.0
544.38464 , 193.15384
450.75043 , 189.30832
473.54544 , 194.06061
252.48029 , 204.49638
550.9074 , 201.82027
271.71243 , 209.46542
350.5 , 206.0
570.5 , 207.0
252.63158 , 213.02632
547.5 , 209.0
548.5 , 213.0
570.5 , 214.0
276.69644 , 221.57143
449.5 , 219.0
548.0 , 218.5
451.9894 , 227.87181
373.03076 , 232.52307
548.0 , 229.0
272.32617 , 229.3133
449.5 , 239.0
350.5 , 245.0
448.5 , 243.0
372.8 , 248.5
271.51767 , 249.83829
369.62784 , 261.74722
474.5 , 261.25
279.60785 , 265.94116
380.48148 , 263.5926
447.06668 , 263.03333
552.5105 , 260.49585
344.22534 , 266.0845
323.27838 , 269.48856
515.5876 , 269.81967
515.5876 , 269.81967
297.0 , 268.5
313.5 , 268.5
525.0 , 267.5
546.5 , 267.5
293.0 , 269.5
292.0 , 289.25806
266.95 , 294.78882
280.0 , 289.5
300.0 , 290.5
315.0 , 290.0
354.59485 , 294.72894
365.93463 , 293.69366
383.3784 , 290.64865
392.9355 , 290.2903
399.0 , 290.5
266.94815 , 294.79037
365.9348 , 293.6939
430.0 , 291.5
450.518 , 297.37762
462.47223 , 292.8889
470.86954 , 288.2119
518.0 , 291.5
540.383 , 294.10638
365.93552 , 293.69476
365.93536 , 293.69458
261.9091 , 300.95456
269.5 , 304.0
362.71112 , 306.8
369.3547 , 311.4013
354.5 , 307.5
468.275 , 313.28488
450.46295 , 312.5342
362.42554 , 317.3617
572.0 , 319.0
268.79855 , 322.7255
472.5 , 324.0
362.0 , 328.5
263.3 , 334.73334
270.5 , 330.0
473.5 , 336.0
267.14206 , 340.23828
363.14633 , 339.85367
463.56757 , 340.8919
357.49005 , 337.6846
373.0 , 343.0
451.24152 , 343.99304
546.1406 , 350.55292
572.0 , 343.0
355.5 , 343.0
262.5 , 349.0
363.5 , 350.5
358.42572 , 358.4407
261.5 , 355.5
372.7708 , 358.17706
540.7679 , 359.35715
463.5 , 358.5
454.86588 , 366.79092
474.5 , 360.5
275.42554 , 363.12766
374.16483 , 366.7802
494.0 , 361.5
503.0 , 362.5
512.0 , 362.5
433.2857 , 366.7143
442.7143 , 366.7143
316.2245 , 368.83673
387.14926 , 367.5224
340.0 , 368.5
352.92648 , 369.02942
568.0685 , 373.1074
331.65115 , 371.93024
