[[926 333]] , [[926 337]]
[[461 353]] , [[461 357]]
[[885 117]] , [[885 121]]
[[611 120]] , [[611 124]]
[[737 354]] , [[737 358]]
[[802 120]] , [[802 124]]
[[747 354]] , [[747 358]]
[[757 119]] , [[757 123]]
[[971 121]] , [[971 125]]
[[198 360]] , [[198 364]]
[[878 119]] , [[877 120]]
[[909 120]] , [[909 124]]
[[ 86 303]] , [[ 86 307]]
[[907 119]] , [[907 123]]
[[ 86 303]] , [[ 86 307]]
[[1037  120]] , [[1037  124]]
[[ 13 357]] , [[ 13 361]]
[[ 94 303]] , [[ 94 307]]
[[488 451]] , [[488 455]]
[[367 455]] , [[367 459]]
[[ 14 357]] , [[ 13 358]]
[[188 358]] , [[188 362]]
[[742 356]] , [[742 360]]
[[100 459]] , [[ 99 460]]
[[967 121]] , [[967 125]]
[[743 121]] , [[743 125]]
[[965 122]] , [[965 126]]
[[917 123]] , [[917 127]]
[[630 122]] , [[630 126]]
[[  0 124]] , [[  0 128]]
[[861 119]] , [[860 120]]
[[140 358]] , [[140 362]]
[[1064  113]] , [[1057  120]]
[[1076   97]] , [[1072  101]]
[[622 120]] , [[622 124]]
[[ 10 358]] , [[ 10 362]]
[[1026  120]] , [[1026  124]]
[[809 121]] , [[809 125]]
[[943 121]] , [[943 125]]
[[809 121]] , [[809 125]]
[[1060  116]] , [[1060  117]]
[[717 355]] , [[717 359]]
[[717 355]] , [[717 359]]
[[800 120]] , [[800 124]]
[[747 119]] , [[747 123]]
[[620 119]] , [[619 120]]
[[620 119]] , [[619 120]]
[[969 121]] , [[969 125]]
[[708 301]] , [[706 303]]
[[930 301]] , [[930 305]]
[[1044  120]] , [[1044  124]]
[[813 120]] , [[812 121]]
[[948 120]] , [[948 124]]
[[765 119]] , [[765 123]]
[[816 119]] , [[815 120]]
[[1064  111]] , [[1062  113]]
[[ 15 357]] , [[ 15 361]]
[[ 80 303]] , [[ 80 307]]
[[737 354]] , [[737 358]]
[[1064  112]] , [[1063  113]]
[[909 119]] , [[909 123]]
[[450 453]] , [[449 454]]
[[723 353]] , [[722 354]]
[[113 357]] , [[113 361]]
[[ 91 356]] , [[ 91 360]]
[[113 357]] , [[113 361]]
[[ 79 357]] , [[ 78 358]]
[[608 120]] , [[608 124]]
[[620 354]] , [[620 358]]
[[1077   96]] , [[1076   97]]
[[ 39 358]] , [[ 39 362]]
[[650 445]] , [[650 450]]
[[128 355]] , [[128 357]]
[[717 355]] , [[717 359]]
[[669 119]] , [[669 123]]
[[ 13 357]] , [[ 12 358]]
[[ 75 305]] , [[ 75 309]]
[[544 451]] , [[544 455]]
[[957 121]] , [[956 122]]
[[841 120]] , [[841 124]]
[[843 120]] , [[843 124]]
[[ 82 305]] , [[ 81 306]]
[[866 118]] , [[866 122]]
[[741 120]] , [[741 124]]
[[962 115]] , [[962 119]]
[[1074  101]] , [[1074  105]]
[[821 117]] , [[821 121]]
[[1060  116]] , [[1059  117]]
[[ 84 308]] , [[ 84 312]]
[[801 351]] , [[801 355]]
[[ 93 358]] , [[ 93 362]]
[[124 357]] , [[124 361]]
[[247 549]] , [[247 551]]
[[749 595]] , [[748 596]]
[[184 483]] , [[184 487]]
[[670 593]] , [[670 601]]
[[811 636]] , [[811 640]]
[[836 666]] , [[836 673]]
[[920 608]] , [[920 612]]
[[175 553]] , [[175 557]]
[[525 572]] , [[525 576]]
[[779 563]] , [[779 564]]
[[164 560]] , [[163 561]]
[[749 483]] , [[749 487]]
[[581 572]] , [[581 576]]
[[261 572]] , [[261 576]]
[[656 570]] , [[655 571]]
[[365 489]] , [[364 490]]
[[135 485]] , [[135 486]]
[[749 483]] , [[749 487]]
[[181 570]] , [[181 574]]
[[491 552]] , [[491 556]]
[[191 553]] , [[191 557]]
[[350 550]] , [[350 554]]
[[583 623]] , [[583 625]]
[[497 552]] , [[497 556]]
[[564 656]] , [[564 665]]
[[713 483]] , [[713 487]]
[[193 485]] , [[193 486]]
[[575 551]] , [[575 555]]
[[421 490]] , [[421 494]]
[[406 574]] , [[406 578]]
[[211 572]] , [[211 576]]
[[828 664]] , [[828 673]]
[[542 636]] , [[541 637]]
[[565 661]] , [[565 665]]
[[558 575]] , [[558 579]]
[[607 576]] , [[607 580]]
[[478 575]] , [[478 579]]
[[929 607]] , [[928 608]]
[[735 571]] , [[735 575]]
[[711 571]] , [[711 575]]
[[215 555]] , [[214 556]]
[[449 573]] , [[449 574]]
[[275 553]] , [[273 555]]
[[575 554]] , [[575 558]]
[[591 554]] , [[591 558]]
[[774 639]] , [[774 648]]
[[687 571]] , [[684 574]]
[[630 616]] , [[630 617]]
[[680 653]] , [[680 657]]
[[715 629]] , [[713 631]]
[[577 617]] , [[576 618]]
[[757 650]] , [[757 655]]
[[756 630]] , [[756 634]]
[[486 669]] , [[486 673]]
[[563 549]] , [[563 553]]
[[733 639]] , [[733 643]]
[[567 571]] , [[564 574]]
[[757 650]] , [[757 655]]
[[785 565]] , [[785 568]]
[[564 628]] , [[564 632]]
[[688 572]] , [[688 576]]
[[790 650]] , [[790 655]]
[[599 651]] , [[598 652]]
[[524 652]] , [[524 656]]
[[781 670]] , [[781 674]]
[[761 681]] , [[761 685]]
[[605 574]] , [[605 578]]
[[622 621]] , [[622 625]]
[[679 572]] , [[679 576]]
[[499 667]] , [[499 671]]
[[606 667]] , [[606 671]]
[[810 652]] , [[810 657]]
[[588 650]] , [[588 651]]
[[543 623]] , [[541 625]]
[[550 575]] , [[550 579]]
[[790 680]] , [[790 684]]
[[749 685]] , [[749 687]]
[[365 684]] , [[365 688]]
[[596 692]] , [[596 696]]
[[749 696]] , [[749 700]]
[[654 700]] , [[654 705]]
[[315 676]] , [[315 680]]
[[429 699]] , [[428 700]]
[[440 699]] , [[440 703]]
[[847 652]] , [[847 656]]
[[468 672]] , [[468 681]]
[[638 656]] , [[638 660]]
[[525 656]] , [[525 665]]
[[223 555]] , [[221 557]]
[[271 575]] , [[268 578]]
[[315 578]] , [[315 582]]
[[912 624]] , [[911 625]]
[[590 577]] , [[590 581]]
[[502 652]] , [[502 653]]
[[865 651]] , [[863 653]]
[[797 660]] , [[797 664]]
[[486 653]] , [[486 657]]
[[413 688]] , [[413 692]]
[[326 680]] , [[325 681]]
[[640 690]] , [[639 691]]
[[660 662]] , [[660 671]]
[[354 696]] , [[354 697]]
[[497 701]] , [[496 702]]
[[417 683]] , [[416 684]]
[[638 656]] , [[638 659]]
[[676 693]] , [[676 695]]
[[654 676]] , [[654 681]]
[[640 697]] , [[640 701]]
[[660 666]] , [[660 671]]
[[521 669]] , [[520 670]]
[[542 668]] , [[542 673]]
[[682 696]] , [[682 703]]
[[585 650]] , [[585 655]]
[[544 654]] , [[543 655]]
[[366 576]] , [[366 580]]
[[623 663]] , [[621 665]]
[[465 576]] , [[465 580]]
[[628 622]] , [[628 626]]
[[384 667]] , [[384 671]]
[[478 710]] , [[478 714]]
[[441 690]] , [[441 694]]
[[326 676]] , [[326 681]]
[[819 665]] , [[816 668]]
[[842 672]] , [[842 681]]
[[540 624]] , [[540 628]]
[[509 632]] , [[509 636]]
[[696 634]] , [[696 638]]
[[533 599]] , [[532 600]]
[[665 576]] , [[665 580]]
[[495 653]] , [[495 657]]
[[908 624]] , [[908 625]]
[[622 666]] , [[621 667]]
[[443 575]] , [[442 576]]
[[598 700]] , [[598 705]]
[[856 666]] , [[856 667]]
[[670 701]] , [[669 702]]
[[816 684]] , [[816 689]]
[[788 709]] , [[788 719]]
[[830 669]] , [[830 673]]
[[540 704]] , [[540 709]]
[[668 694]] , [[668 697]]
[[476 676]] , [[476 681]]
[[789 694]] , [[789 696]]
[[670 672]] , [[670 677]]
[[675 669]] , [[674 670]]
[[464 675]] , [[464 679]]
[[550 669]] , [[550 673]]
[[507 667]] , [[507 671]]
[[817 670]] , [[817 674]]
[[531 640]] , [[531 644]]
[[606 670]] , [[606 673]]
[[382 678]] , [[382 682]]
[[830 652]] , [[830 653]]
[[800 668]] , [[800 673]]
[[464 672]] , [[464 677]]
[[678 669]] , [[677 670]]
[[541 492]] , [[541 496]]
[[275 553]] , [[274 554]]
[[945 122]] , [[945 126]]
[[645 489]] , [[644 490]]
[[792 460]] , [[792 464]]
[[274 573]] , [[274 577]]
[[274 573]] , [[274 577]]
[[271 553]] , [[269 555]]
[[781 489]] , [[781 493]]
[[426 576]] , [[426 580]]
[[513 573]] , [[513 577]]
[[360 493]] , [[360 497]]
[[273 490]] , [[273 494]]
[[300 573]] , [[300 574]]
[[231 487]] , [[231 488]]
[[415 551]] , [[415 555]]
[[362 552]] , [[362 556]]
[[639 573]] , [[636 576]]
[[791 487]] , [[791 491]]
[[682 490]] , [[682 494]]
[[240 489]] , [[240 493]]
[[362 552]] , [[362 556]]
[[242 487]] , [[242 491]]
[[448 556]] , [[448 560]]
[[749 488]] , [[749 492]]
[[915 619]] , [[913 621]]
[[597 576]] , [[597 580]]
[[961 666]] , [[961 670]]
[[670 574]] , [[668 576]]
[[397 576]] , [[397 580]]
[[239 576]] , [[239 580]]
[[317 553]] , [[317 557]]
[[376 515]] , [[376 519]]
[[559 493]] , [[559 497]]
[[121 487]] , [[121 491]]
[[281 555]] , [[279 557]]
[[280 491]] , [[280 495]]
[[399 494]] , [[399 498]]
[[315 553]] , [[313 555]]
[[289 555]] , [[286 558]]
[[463 494]] , [[463 498]]
[[667 491]] , [[666 492]]
[[122 464]] , [[122 468]]
[[103 463]] , [[103 467]]
[[928 123]] , [[928 127]]
[[152 360]] , [[150 362]]
[[1006  122]] , [[1005  123]]
[[939 124]] , [[939 128]]
[[ 62 310]] , [[ 62 314]]
[[ 11 360]] , [[ 11 364]]
[[ 78 306]] , [[ 78 310]]
[[191 459]] , [[190 460]]
[[810 487]] , [[810 491]]
[[121 357]] , [[121 358]]
[[142 491]] , [[142 495]]
[[  7 310]] , [[  7 314]]
[[501 556]] , [[501 560]]
[[557 455]] , [[557 459]]
[[557 455]] , [[557 459]]
[[323 360]] , [[323 364]]
[[361 494]] , [[361 498]]
[[140 491]] , [[140 495]]
[[982 123]] , [[982 127]]
[[1018  123]] , [[1018  127]]
[[752 491]] , [[752 495]]
[[ 77 307]] , [[ 76 308]]
[[ 76 308]] , [[ 76 312]]
[[ 94 310]] , [[ 94 314]]
[[970 123]] , [[970 127]]
[[880 123]] , [[880 127]]
[[857 122]] , [[857 126]]
[[157 461]] , [[157 465]]
[[988 122]] , [[987 123]]
[[990 122]] , [[989 123]]
[[ 78 308]] , [[ 78 312]]
[[734 491]] , [[734 495]]
[[  0 357]] , [[  0 361]]
[[ 85 463]] , [[ 84 464]]
[[ 84 464]] , [[ 84 468]]
[[244 491]] , [[244 495]]
[[ 97 463]] , [[ 96 464]]
[[699 492]] , [[699 496]]
[[429 553]] , [[429 557]]
[[768 556]] , [[768 560]]
[[498 494]] , [[498 498]]
[[174 361]] , [[174 365]]
[[177 461]] , [[176 462]]
[[231 557]] , [[228 560]]
[[904 123]] , [[904 127]]
[[638 496]] , [[638 500]]
[[117 465]] , [[117 466]]
[[464 498]] , [[464 502]]
[[  5 316]] , [[  5 320]]
[[551 577]] , [[551 581]]
[[156 363]] , [[156 367]]
[[309 497]] , [[308 498]]
[[782 495]] , [[782 499]]
[[216 493]] , [[216 497]]
[[ 95 364]] , [[ 95 368]]
[[605 560]] , [[605 564]]
[[351 557]] , [[351 561]]
[[691 580]] , [[691 584]]
[[327 557]] , [[327 561]]
[[298 577]] , [[297 578]]
[[  5 128]] , [[  5 132]]
[[125 459]] , [[125 463]]
[[ 91 357]] , [[ 90 358]]
[[638 486]] , [[638 490]]
[[112 347]] , [[112 351]]
[[806 475]] , [[806 479]]
[[ 98 473]] , [[ 98 477]]
[[ 86 462]] , [[ 86 467]]
[[288 560]] , [[286 562]]
[[447 562]] , [[447 566]]
[[352 564]] , [[350 566]]
[[251 482]] , [[251 486]]
[[642 483]] , [[642 487]]
[[267 545]] , [[264 548]]
[[639 563]] , [[636 566]]
[[184 480]] , [[184 484]]
[[191 449]] , [[191 453]]
[[ 57 351]] , [[ 56 352]]
[[607 563]] , [[607 565]]
[[189 449]] , [[189 453]]
[[116 477]] , [[116 481]]
[[125 477]] , [[125 481]]
[[488 546]] , [[488 550]]
[[139 477]] , [[139 481]]
[[711 452]] , [[711 456]]
[[296 483]] , [[296 487]]
[[1036  113]] , [[1036  117]]
[[386 348]] , [[386 352]]
[[129 454]] , [[129 458]]
[[ 83 300]] , [[ 83 304]]
[[166 454]] , [[166 458]]
[[147 454]] , [[147 458]]
[[244 481]] , [[244 485]]
[[866 112]] , [[866 116]]
[[692 481]] , [[692 485]]
[[745 480]] , [[745 484]]
[[ 80 459]] , [[ 80 463]]
[[1022  112]] , [[1020  114]]
[[396 566]] , [[396 570]]
[[649 563]] , [[649 567]]
[[541 545]] , [[541 549]]
[[269 482]] , [[269 486]]
[[372 483]] , [[372 487]]
[[294 483]] , [[294 487]]
[[381 543]] , [[381 547]]
[[201 352]] , [[201 356]]
[[201 352]] , [[201 356]]
[[380 447]] , [[380 451]]
[[669 481]] , [[668 482]]
[[688 452]] , [[688 456]]
[[ 86 350]] , [[ 86 354]]
[[827 112]] , [[827 116]]
[[113 349]] , [[112 350]]
[[ 80 297]] , [[ 80 301]]
[[1022  112]] , [[1021  113]]
[[846 115]] , [[846 119]]
[[684 456]] , [[684 460]]
