[[ 302 1171]] , [[ 302 1175]]
[[ 294 1178]] , [[ 294 1179]]
[[ 294 1178]] , [[ 294 1179]]
[[ 354 1177]] , [[ 354 1181]]
[[ 220 1182]] , [[ 219 1183]]
[[ 418 1216]] , [[ 418 1241]]
[[ 200 1202]] , [[ 200 1209]]
[[ 192 1200]] , [[ 192 1217]]
[[ 350 1170]] , [[ 350 1181]]
[[ 262 1170]] , [[ 261 1171]]
[[ 337 1168]] , [[ 336 1169]]
[[ 621 1074]] , [[ 621 1075]]
[[618 888]] , [[618 905]]
[[596 842]] , [[596 847]]
[[420 834]] , [[420 835]]
[[277 582]] , [[276 583]]
[[424 832]] , [[424 833]]
[[140 360]] , [[140 364]]
[[315 591]] , [[314 592]]
[[883 636]] , [[883 640]]
[[286 594]] , [[286 598]]
[[880 636]] , [[880 640]]
[[291 582]] , [[291 586]]
[[288 593]] , [[288 597]]
[[300 588]] , [[300 592]]
[[413 592]] , [[412 593]]
[[302 608]] , [[302 612]]
[[304 608]] , [[304 613]]
[[288 593]] , [[288 597]]
[[288 593]] , [[288 597]]
[[872 634]] , [[871 635]]
[[356 828]] , [[356 829]]
[[417 844]] , [[418 843]]
[[876 636]] , [[876 640]]
[[320 592]] , [[320 593]]
[[376 832]] , [[376 835]]
[[305 590]] , [[305 594]]
[[626 832]] , [[626 839]]
[[305 588]] , [[305 592]]
[[412 832]] , [[412 835]]
[[410 832]] , [[410 833]]
[[318 590]] , [[318 595]]
[[320 594]] , [[320 599]]
[[186 452]] , [[186 453]]
[[140 364]] , [[140 368]]
[[138 362]] , [[138 366]]
[[186 452]] , [[186 453]]
[[420 834]] , [[420 835]]
[[420 834]] , [[420 835]]
[[420 834]] , [[420 835]]
[[250 550]] , [[250 555]]
[[186 452]] , [[186 453]]
[[317 594]] , [[317 598]]
[[308 592]] , [[308 597]]
[[426 834]] , [[426 835]]
[[378 828]] , [[378 833]]
[[262 588]] , [[262 593]]
[[310 590]] , [[310 591]]
[[310 590]] , [[310 591]]
[[258 588]] , [[258 593]]
[[310 590]] , [[310 591]]
[[372 828]] , [[372 829]]
[[414 834]] , [[414 835]]
[[414 834]] , [[414 835]]
[[654 836]] , [[654 837]]
[[264 586]] , [[264 589]]
[[376 827]] , [[375 828]]
[[266 586]] , [[265 587]]
[[376 827]] , [[376 829]]
[[368 826]] , [[368 829]]
[[510 840]] , [[510 847]]
[[502 840]] , [[502 841]]
[[302 609]] , [[302 613]]
[[564 840]] , [[564 841]]
[[558 842]] , [[558 849]]
[[534 842]] , [[534 845]]
[[640 836]] , [[640 839]]
[[574 840]] , [[574 841]]
[[472 840]] , [[472 841]]
[[574 840]] , [[574 841]]
[[526 846]] , [[526 851]]
[[454 842]] , [[454 847]]
[[402 834]] , [[402 835]]
[[590 840]] , [[590 841]]
[[242 550]] , [[242 554]]
[[317 592]] , [[317 596]]
[[317 592]] , [[317 596]]
[[332 830]] , [[331 831]]
[[384 836]] , [[384 837]]
[[307 590]] , [[307 595]]
[[476 842]] , [[476 845]]
[[378 836]] , [[378 837]]
[[516 848]] , [[516 849]]
[[307 592]] , [[307 597]]
[[620 844]] , [[620 847]]
[[152 842]] , [[152 846]]
[[528 846]] , [[528 847]]
[[184 834]] , [[184 835]]
[[416 852]] , [[416 853]]
[[866 640]] , [[865 641]]
[[606 844]] , [[606 845]]
[[ 768 1060]] , [[ 769 1059]]
[[446 842]] , [[446 847]]
[[325 856]] , [[326 855]]
[[440 842]] , [[440 847]]
[[109 834]] , [[109 837]]
[[346 834]] , [[346 835]]
[[418 591]] , [[417 592]]
[[354 828]] , [[354 833]]
[[334 826]] , [[334 831]]
[[418 591]] , [[417 592]]
[[602 842]] , [[602 843]]
[[426 842]] , [[426 847]]
[[426 842]] , [[426 847]]
[[880 638]] , [[880 642]]
[[340 832]] , [[340 833]]
[[610 844]] , [[610 845]]
[[130 832]] , [[130 833]]
[[276 588]] , [[276 593]]
[[ 90 840]] , [[ 90 845]]
[[732 844]] , [[731 845]]
[[ 96 834]] , [[ 96 847]]
[[ 96 840]] , [[ 96 845]]
[[120 832]] , [[120 833]]
[[332 832]] , [[332 833]]
[[120 832]] , [[120 833]]
[[574 844]] , [[574 845]]
[[494 842]] , [[494 847]]
[[328 830]] , [[328 833]]
[[120 832]] , [[120 835]]
[[412 592]] , [[412 599]]
[[412 592]] , [[412 599]]
[[330 828]] , [[329 829]]
[[330 828]] , [[329 829]]
[[122 832]] , [[122 833]]
[[ 95 830]] , [[ 94 831]]
[[122 834]] , [[122 835]]
[[330 830]] , [[330 833]]
[[176 594]] , [[176 601]]
[[432 592]] , [[432 593]]
[[332 830]] , [[332 831]]
[[252 588]] , [[252 589]]
[[390 592]] , [[390 597]]
[[412 594]] , [[412 598]]
[[202 602]] , [[202 606]]
[[172 602]] , [[172 606]]
[[340 836]] , [[340 841]]
[[362 833]] , [[362 837]]
[[142 838]] , [[142 839]]
[[514 844]] , [[514 845]]
[[154 838]] , [[154 839]]
[[117 836]] , [[116 837]]
[[158 838]] , [[158 839]]
[[634 845]] , [[634 849]]
[[172 603]] , [[172 607]]
[[347 844]] , [[348 843]]
[[443 601]] , [[443 605]]
[[396 595]] , [[396 599]]
[[339 832]] , [[338 833]]
[[880 636]] , [[880 641]]
[[127 848]] , [[127 863]]
[[384 838]] , [[384 839]]
[[336 832]] , [[335 833]]
[[308 588]] , [[308 595]]
[[256 588]] , [[255 589]]
[[332 828]] , [[332 829]]
[[329 844]] , [[330 843]]
[[329 844]] , [[330 843]]
[[343 828]] , [[342 829]]
[[340 829]] , [[339 830]]
[[360 832]] , [[360 835]]
[[350 828]] , [[350 833]]
[[613 837]] , [[613 839]]
[[272 590]] , [[272 593]]
[[256 550]] , [[256 555]]
[[347 830]] , [[345 832]]
[[380 836]] , [[380 839]]
[[257 587]] , [[256 588]]
[[334 834]] , [[333 835]]
[[548 848]] , [[548 853]]
[[654 840]] , [[654 841]]
[[632 835]] , [[632 839]]
[[310 590]] , [[310 591]]
[[562 846]] , [[562 851]]
[[552 844]] , [[552 849]]
[[558 852]] , [[558 857]]
[[530 844]] , [[530 849]]
[[588 854]] , [[588 859]]
[[412 834]] , [[412 839]]
[[362 830]] , [[362 831]]
[[139 364]] , [[139 368]]
[[375 852]] , [[376 851]]
[[228 834]] , [[228 835]]
[[628 834]] , [[628 839]]
[[308 592]] , [[308 597]]
[[628 834]] , [[628 839]]
[[410 836]] , [[410 841]]
[[558 844]] , [[558 849]]
[[622 834]] , [[622 839]]
[[628 834]] , [[628 839]]
[[494 848]] , [[494 853]]
[[389 854]] , [[390 853]]
[[630 834]] , [[630 839]]
[[420 834]] , [[420 835]]
[[650 837]] , [[650 841]]
[[652 837]] , [[652 841]]
[[500 848]] , [[500 853]]
[[574 846]] , [[574 849]]
[[552 846]] , [[552 851]]
[[552 846]] , [[552 851]]
[[656 856]] , [[657 855]]
[[480 846]] , [[480 853]]
[[594 844]] , [[594 845]]
[[590 842]] , [[590 843]]
[[650 835]] , [[650 839]]
[[258 834]] , [[258 835]]
[[630 834]] , [[630 839]]
[[640 834]] , [[640 839]]
[[260 834]] , [[260 835]]
[[608 840]] , [[608 843]]
[[608 840]] , [[608 843]]
[[264 834]] , [[264 835]]
[[264 834]] , [[264 835]]
[[647 846]] , [[648 845]]
[[270 553]] , [[270 557]]
[[254 590]] , [[254 597]]
[[184 458]] , [[184 462]]
[[248 552]] , [[248 557]]
[[254 590]] , [[254 597]]
[[270 834]] , [[270 835]]
[[288 834]] , [[288 835]]
[[424 836]] , [[424 843]]
[[448 834]] , [[448 843]]
[[450 834]] , [[450 839]]
[[452 834]] , [[452 839]]
[[188 456]] , [[188 457]]
[[668 835]] , [[668 839]]
[[642 834]] , [[642 835]]
[[579 852]] , [[580 851]]
[[300 581]] , [[300 585]]
[[404 598]] , [[404 603]]
[[268 598]] , [[268 602]]
[[404 598]] , [[404 603]]
[[262 590]] , [[262 595]]
[[262 590]] , [[262 595]]
[[184 458]] , [[183 459]]
[[246 496]] , [[246 501]]
[[234 496]] , [[234 501]]
[[244 496]] , [[244 501]]
[[288 580]] , [[288 581]]
[[248 547]] , [[248 551]]
[[185 460]] , [[184 461]]
[[254 838]] , [[254 847]]
[[425 601]] , [[425 605]]
[[430 602]] , [[430 606]]
[[260 838]] , [[260 839]]
[[460 844]] , [[460 845]]
[[666 844]] , [[666 849]]
[[456 844]] , [[456 845]]
[[420 844]] , [[420 849]]
[[196 458]] , [[196 463]]
[[260 838]] , [[260 839]]
[[328 604]] , [[328 608]]
[[357 603]] , [[357 607]]
[[200 836]] , [[200 841]]
[[266 588]] , [[266 593]]
[[392 578]] , [[392 581]]
[[481 840]] , [[482 839]]
[[567 840]] , [[568 839]]
[[416 830]] , [[416 837]]
[[250 582]] , [[250 586]]
[[400 834]] , [[400 835]]
[[252 584]] , [[252 588]]
[[406 593]] , [[406 597]]
[[250 584]] , [[250 590]]
[[294 576]] , [[294 581]]
[[310 580]] , [[310 585]]
[[252 580]] , [[252 581]]
[[186 832]] , [[186 837]]
[[478 838]] , [[478 845]]
[[226 826]] , [[226 827]]
[[380 834]] , [[380 839]]
[[164 828]] , [[164 833]]
[[376 830]] , [[376 831]]
[[361 840]] , [[362 839]]
[[362 820]] , [[362 821]]
[[284 588]] , [[284 593]]
[[347 842]] , [[348 841]]
[[260 580]] , [[259 581]]
[[136 838]] , [[136 842]]
[[256 580]] , [[256 581]]
[[256 580]] , [[255 581]]
[[434 572]] , [[433 573]]
[[292 588]] , [[292 593]]
[[128 822]] , [[128 823]]
[[256 580]] , [[255 581]]
[[256 580]] , [[255 581]]
[[280 576]] , [[280 583]]
[[186 591]] , [[186 595]]
[[654 593]] , [[654 597]]
[[190 576]] , [[190 581]]
[[390 593]] , [[390 597]]
[[390 593]] , [[390 597]]
[[256 580]] , [[255 581]]
[[654 594]] , [[654 598]]
[[654 594]] , [[654 598]]
[[206 590]] , [[206 594]]
[[185 586]] , [[185 590]]
[[ 72 619]] , [[ 72 623]]
[[906 598]] , [[906 599]]
[[406 596]] , [[405 597]]
[[363 595]] , [[362 596]]
[[354 595]] , [[354 599]]
[[174 595]] , [[174 599]]
[[354 594]] , [[354 599]]
[[354 594]] , [[354 599]]
[[282 832]] , [[282 833]]
[[ 52 830]] , [[ 52 833]]
[[274 832]] , [[274 833]]
[[444 595]] , [[444 599]]
[[875 594]] , [[875 598]]
[[862 592]] , [[862 596]]
[[408 603]] , [[408 607]]
[[184 598]] , [[184 603]]
[[160 599]] , [[160 603]]
[[158 599]] , [[158 603]]
[[864 631]] , [[864 635]]
[[869 621]] , [[869 625]]
[[210 598]] , [[210 602]]
[[864 630]] , [[864 634]]
[[ 13 830]] , [[ 11 832]]
[[507 850]] , [[508 849]]
[[840 594]] , [[840 600]]
[[ 44 828]] , [[ 43 829]]
[[505 850]] , [[506 849]]
[[869 621]] , [[869 625]]
[[869 621]] , [[869 625]]
[[358 594]] , [[358 598]]
[[242 594]] , [[241 595]]
[[344 595]] , [[344 599]]
[[ 32 832]] , [[ 32 833]]
[[350 595]] , [[350 599]]
[[863 621]] , [[863 625]]
[[118 599]] , [[118 603]]
[[864 621]] , [[864 625]]
[[150 599]] , [[150 603]]
[[150 599]] , [[150 603]]
[[  8 834]] , [[  8 835]]
[[174 599]] , [[174 603]]
[[862 621]] , [[862 625]]
[[882 625]] , [[882 629]]
[[ 28 832]] , [[ 28 833]]
[[878 608]] , [[877 609]]
[[862 594]] , [[862 600]]
[[878 596]] , [[878 600]]
[[ 20 828]] , [[ 18 830]]
[[876 623]] , [[876 627]]
[[314 590]] , [[314 591]]
[[888 612]] , [[887 613]]
[[190 598]] , [[190 607]]
[[ 29 842]] , [[ 29 843]]
