[[392 740]] , [[393 739]]
[[ 56 302]] , [[ 56 309]]
[[ 36 486]] , [[ 35 487]]
[[ 33 486]] , [[ 31 488]]
[[ 651 1008]] , [[ 651 1012]]
[[ 651 1008]] , [[ 651 1012]]
[[310 566]] , [[310 567]]
[[446 966]] , [[446 977]]
[[846 624]] , [[846 639]]
[[437 996]] , [[438 995]]
[[561 738]] , [[561 743]]
[[561 738]] , [[561 743]]
[[446 964]] , [[446 973]]
[[846 624]] , [[846 639]]
[[852 690]] , [[852 707]]
[[ 25 488]] , [[ 24 489]]
[[308 566]] , [[308 569]]
[[433 996]] , [[434 995]]
[[323 910]] , [[324 909]]
[[596 922]] , [[597 921]]
[[ 26 488]] , [[ 26 489]]
[[ 24 489]] , [[ 23 490]]
[[ 22 488]] , [[ 22 489]]
[[593 922]] , [[594 921]]
[[383 741]] , [[384 740]]
[[384 736]] , [[384 740]]
[[384 736]] , [[384 740]]
[[290 710]] , [[289 711]]
[[300 570]] , [[300 571]]
[[829 695]] , [[829 703]]
[[302 570]] , [[302 571]]
[[438 637]] , [[438 641]]
[[826 724]] , [[826 725]]
[[629 936]] , [[630 935]]
[[629 948]] , [[630 947]]
[[461 608]] , [[462 607]]
[[304 730]] , [[304 734]]
[[338 734]] , [[338 739]]
[[291 588]] , [[292 587]]
[[617 936]] , [[618 935]]
[[459 608]] , [[460 607]]
[[264 566]] , [[264 567]]
[[479 924]] , [[480 923]]
[[616 960]] , [[617 959]]
[[407 984]] , [[408 983]]
[[   2 1086]] , [[   2 1093]]
[[   3 1041]] , [[   3 1045]]
[[   4 1062]] , [[   4 1071]]
[[266 565]] , [[265 566]]
[[611 932]] , [[612 931]]
[[281 588]] , [[282 587]]
[[451 610]] , [[452 609]]
[[459 608]] , [[460 607]]
[[506 740]] , [[506 745]]
[[352 735]] , [[352 739]]
[[459 608]] , [[460 607]]
[[505 741]] , [[505 745]]
[[313 906]] , [[313 910]]
[[318 908]] , [[318 912]]
[[350 735]] , [[350 739]]
[[313 906]] , [[313 910]]
[[271 594]] , [[272 593]]
[[458 609]] , [[471 609]]
[[271 594]] , [[272 593]]
[[649 756]] , [[650 755]]
[[504 740]] , [[504 746]]
[[277 594]] , [[278 593]]
[[ 365 1011]] , [[ 365 1017]]
[[273 594]] , [[274 593]]
