[[525 349]] , [[525 353]]
[[817 354]] , [[817 358]]
[[397 354]] , [[397 358]]
[[754 118]] , [[754 122]]
[[821 120]] , [[821 124]]
[[1013  120]] , [[1012  121]]
[[608 120]] , [[608 124]]
[[742 119]] , [[742 123]]
[[1062  114]] , [[1061  115]]
[[742 119]] , [[742 123]]
[[128 355]] , [[128 359]]
[[192 458]] , [[191 459]]
[[732 119]] , [[732 123]]
[[ 68 305]] , [[ 68 309]]
[[ 68 305]] , [[ 68 309]]
[[621 120]] , [[621 124]]
[[1073   99]] , [[1073  100]]
[[971 122]] , [[971 126]]
[[201 459]] , [[201 463]]
[[942 123]] , [[942 127]]
[[1075   97]] , [[1075   98]]
[[149 358]] , [[149 362]]
[[ 91 358]] , [[ 91 362]]
[[671 351]] , [[671 355]]
[[1069  109]] , [[1069  110]]
[[140 357]] , [[140 361]]
[[734 117]] , [[734 121]]
[[254 489]] , [[254 493]]
[[374 575]] , [[374 579]]
[[316 454]] , [[316 458]]
[[1036  119]] , [[1036  123]]
[[846 119]] , [[846 123]]
[[503 452]] , [[503 456]]
[[797 117]] , [[797 121]]
[[884 117]] , [[884 121]]
[[174 456]] , [[174 460]]
[[1017  119]] , [[1017  123]]
[[430 550]] , [[430 554]]
[[747 119]] , [[747 123]]
[[282 485]] , [[282 489]]
[[ 90 477]] , [[ 90 481]]
[[1024  119]] , [[1024  123]]
[[751 119]] , [[751 123]]
[[890 121]] , [[890 125]]
[[ 94 357]] , [[ 94 361]]
[[350 454]] , [[350 458]]
[[1061  115]] , [[1061  119]]
[[869 119]] , [[869 123]]
[[1021  118]] , [[1021  122]]
[[1061  115]] , [[1061  119]]
[[888 119]] , [[888 123]]
[[217 458]] , [[217 462]]
[[235 487]] , [[235 488]]
[[232 488]] , [[231 489]]
[[ 13 357]] , [[ 13 361]]
[[730 119]] , [[730 123]]
[[1061  115]] , [[1061  119]]
[[214 355]] , [[214 359]]
[[140 460]] , [[140 464]]
[[ 80 469]] , [[ 80 473]]
[[800 489]] , [[800 493]]
[[ 65 359]] , [[ 65 363]]
[[143 359]] , [[143 363]]
[[128 359]] , [[128 363]]
[[128 359]] , [[128 363]]
[[1070  105]] , [[1070  109]]
[[146 462]] , [[146 466]]
[[987 121]] , [[987 125]]
[[123 486]] , [[123 490]]
[[989 121]] , [[989 125]]
