[[930 301]] , [[930 305]]
[[911 118]] , [[911 122]]
[[1009  118]] , [[1009  122]]
[[1022  118]] , [[1021  119]]
[[758 119]] , [[758 123]]
[[1076   94]] , [[1075   95]]
[[908 119]] , [[908 123]]
[[129 358]] , [[129 362]]
[[903 120]] , [[903 124]]
[[903 120]] , [[903 124]]
[[1055  119]] , [[1055  120]]
[[ 11 358]] , [[ 11 362]]
[[743 120]] , [[743 124]]
[[733 120]] , [[733 124]]
[[991 119]] , [[991 120]]
[[641 304]] , [[641 308]]
[[127 460]] , [[127 464]]
[[706 569]] , [[706 573]]
[[491 450]] , [[491 454]]
[[861 117]] , [[861 121]]
[[1059  111]] , [[1059  115]]
[[864 353]] , [[864 357]]
[[137 357]] , [[137 361]]
[[404 489]] , [[404 493]]
[[669 456]] , [[669 460]]
[[172 456]] , [[172 460]]
[[734 119]] , [[734 123]]
[[888 119]] , [[888 123]]
[[ 25 357]] , [[ 25 361]]
[[1061  115]] , [[1061  119]]
[[132 357]] , [[132 361]]
[[175 460]] , [[175 464]]
[[100 460]] , [[100 464]]
[[1055  119]] , [[1055  123]]
[[877 121]] , [[877 125]]
[[1055  121]] , [[1055  125]]
[[1021  121]] , [[1021  125]]
[[202 487]] , [[202 491]]
[[816 121]] , [[816 125]]
[[845 121]] , [[845 125]]
[[810 121]] , [[810 125]]
[[1041  122]] , [[1041  126]]
[[718 355]] , [[718 359]]
[[282 456]] , [[282 460]]
