[[ 88 304]] , [[ 88 308]]
[[165 356]] , [[165 360]]
[[534 455]] , [[534 459]]
[[382 354]] , [[382 358]]
[[754 120]] , [[754 124]]
[[1022  120]] , [[1022  124]]
[[ 74 305]] , [[ 74 309]]
[[806 120]] , [[806 124]]
[[ 87 356]] , [[ 87 360]]
[[668 118]] , [[668 122]]
[[668 118]] , [[668 122]]
[[816 119]] , [[815 120]]
[[887 119]] , [[887 123]]
[[ 84 303]] , [[ 84 307]]
[[444 453]] , [[444 457]]
[[1038  120]] , [[1038  124]]
[[187 357]] , [[187 361]]
[[757 119]] , [[757 123]]
[[194 455]] , [[192 457]]
[[133 356]] , [[133 360]]
[[887 119]] , [[887 123]]
[[544 451]] , [[544 455]]
[[160 457]] , [[159 458]]
[[991 120]] , [[991 121]]
[[ 35 357]] , [[ 35 361]]
[[ 36 358]] , [[ 36 362]]
[[198 360]] , [[198 364]]
[[ 75 357]] , [[ 75 361]]
[[194 455]] , [[192 457]]
[[608 120]] , [[608 124]]
[[244 455]] , [[244 459]]
[[614 354]] , [[614 358]]
[[ 98 459]] , [[ 97 460]]
[[1026  119]] , [[1025  120]]
[[272 455]] , [[272 459]]
[[160 485]] , [[160 489]]
[[529 489]] , [[529 493]]
[[365 455]] , [[365 459]]
[[144 459]] , [[144 463]]
[[192 457]] , [[190 459]]
[[828 489]] , [[827 490]]
[[543 451]] , [[543 455]]
[[ 56 360]] , [[ 56 364]]
[[368 455]] , [[367 456]]
[[472 455]] , [[472 459]]
[[963 117]] , [[963 121]]
[[  0 126]] , [[  0 130]]
[[896 121]] , [[895 122]]
[[  0 124]] , [[  0 128]]
[[216 457]] , [[216 461]]
[[815 121]] , [[815 125]]
[[165 359]] , [[165 363]]
[[ 81 470]] , [[ 81 475]]
[[  0 358]] , [[  0 362]]
[[164 358]] , [[164 362]]
[[181 358]] , [[181 362]]
[[400 455]] , [[400 459]]
[[868 118]] , [[868 122]]
[[1024  120]] , [[1024  124]]
[[868 118]] , [[868 122]]
[[474 453]] , [[474 457]]
[[1058  117]] , [[1058  119]]
[[860 120]] , [[860 124]]
[[867 120]] , [[867 124]]
[[969 121]] , [[969 125]]
[[ 45 359]] , [[ 45 363]]
[[198 360]] , [[198 364]]
[[ 78 359]] , [[ 77 360]]
[[842 122]] , [[842 126]]
[[742 120]] , [[742 124]]
[[943 121]] , [[943 125]]
[[742 356]] , [[742 360]]
[[742 356]] , [[742 360]]
[[964 119]] , [[963 120]]
[[282 455]] , [[281 456]]
[[266 455]] , [[266 459]]
[[ 45 359]] , [[ 45 363]]
[[ 89 358]] , [[ 89 362]]
