[[801 301]] , [[801 305]]
[[844 117]] , [[844 121]]
[[875 117]] , [[874 118]]
[[1073   99]] , [[1073  103]]
[[1061  115]] , [[1061  116]]
[[760 119]] , [[760 123]]
[[173 357]] , [[172 358]]
[[1075   95]] , [[1075   99]]
[[1075   95]] , [[1075   99]]
[[1072  102]] , [[1072  106]]
[[  0 124]] , [[  0 128]]
[[1004  119]] , [[1004  123]]
[[963 119]] , [[963 123]]
[[621 119]] , [[620 120]]
[[894 118]] , [[893 119]]
[[556 456]] , [[556 460]]
[[720 552]] , [[720 556]]
[[ 52 357]] , [[ 52 361]]
[[1061  109]] , [[1061  113]]
[[  0 351]] , [[  0 355]]
[[ 32 357]] , [[ 32 361]]
[[554 488]] , [[553 489]]
[[513 456]] , [[513 460]]
[[158 357]] , [[158 361]]
[[758 119]] , [[758 123]]
[[1039  121]] , [[1039  125]]
[[1022  121]] , [[1022  125]]
[[212 458]] , [[212 462]]
[[244 456]] , [[244 460]]
[[670 119]] , [[670 123]]
[[1063  113]] , [[1063  116]]
[[895 121]] , [[895 125]]
[[753 119]] , [[753 120]]
[[160 462]] , [[160 466]]
[[1075   97]] , [[1075   98]]
[[1057  119]] , [[1056  120]]
[[970 121]] , [[970 125]]
[[132 359]] , [[132 363]]
