[[1022  120]] , [[1022  124]]
[[688 643]] , [[687 644]]
[[910 623]] , [[907 626]]
[[490 656]] , [[489 657]]
[[730 629]] , [[730 633]]
[[773 686]] , [[773 690]]
[[566 706]] , [[567 705]]
[[687 685]] , [[685 687]]
[[678 685]] , [[677 686]]
[[687 685]] , [[685 687]]
[[717 679]] , [[717 686]]
[[748 662]] , [[748 666]]
[[786 639]] , [[786 643]]
[[393 674]] , [[394 673]]
[[655 556]] , [[655 560]]
[[786 639]] , [[786 643]]
[[826 651]] , [[825 652]]
[[798 670]] , [[798 680]]
[[524 576]] , [[524 580]]
[[680 683]] , [[679 684]]
[[434 658]] , [[433 659]]
[[926 609]] , [[924 611]]
[[669 575]] , [[668 576]]
[[671 651]] , [[671 652]]
[[718 578]] , [[718 582]]
[[701 577]] , [[701 581]]
[[398 496]] , [[398 500]]
[[528 496]] , [[528 500]]
[[575 550]] , [[575 554]]
[[509 575]] , [[509 576]]
[[432 553]] , [[432 557]]
[[913 622]] , [[911 624]]
[[739 556]] , [[739 560]]
[[194 574]] , [[194 578]]
[[330 494]] , [[330 498]]
[[516 639]] , [[516 643]]
[[673 708]] , [[674 707]]
[[690 643]] , [[690 647]]
[[692 686]] , [[691 687]]
[[702 639]] , [[702 643]]
[[673 684]] , [[673 688]]
[[805 667]] , [[805 668]]
[[802 686]] , [[801 687]]
[[690 643]] , [[690 647]]
[[700 639]] , [[699 640]]
[[561 674]] , [[562 673]]
[[592 653]] , [[591 654]]
[[828 649]] , [[827 650]]
[[560 669]] , [[559 670]]
[[526 638]] , [[526 642]]
[[699 699]] , [[699 704]]
[[516 637]] , [[516 641]]
[[664 669]] , [[663 670]]
[[880 647]] , [[880 651]]
[[812 651]] , [[811 652]]
[[563 674]] , [[564 673]]
[[684 667]] , [[684 671]]
[[828 651]] , [[828 655]]
[[671 574]] , [[670 575]]
[[558 636]] , [[557 637]]
[[375 576]] , [[375 580]]
[[382 496]] , [[382 500]]
[[466 496]] , [[466 500]]
[[585 556]] , [[585 560]]
[[368 496]] , [[368 500]]
[[438 553]] , [[438 557]]
[[839 478]] , [[839 482]]
[[661 491]] , [[660 492]]
[[499 493]] , [[499 497]]
[[ 81 471]] , [[ 81 477]]
[[671 490]] , [[671 494]]
[[734 629]] , [[734 633]]
[[580 494]] , [[580 498]]
[[623 493]] , [[623 497]]
[[565 493]] , [[565 497]]
[[464 553]] , [[464 557]]
[[732 492]] , [[732 496]]
[[381 495]] , [[381 499]]
[[798 492]] , [[798 496]]
[[598 494]] , [[598 498]]
[[758 631]] , [[758 635]]
[[574 619]] , [[572 621]]
[[758 631]] , [[758 635]]
[[ 23 679]] , [[ 23 682]]
[[592 619]] , [[591 620]]
[[534 575]] , [[534 579]]
[[560 607]] , [[559 608]]
[[561 692]] , [[562 691]]
[[660 640]] , [[660 644]]
[[502 683]] , [[501 684]]
[[758 635]] , [[758 639]]
[[606 668]] , [[606 674]]
[[718 635]] , [[718 639]]
[[593 722]] , [[594 721]]
[[489 673]] , [[489 674]]
[[671 703]] , [[671 710]]
[[496 660]] , [[496 665]]
[[629 669]] , [[628 670]]
[[503 685]] , [[503 686]]
[[593 705]] , [[594 704]]
[[186 685]] , [[186 689]]
[[562 625]] , [[562 629]]
[[636 578]] , [[636 582]]
[[603 576]] , [[603 580]]
[[685 572]] , [[685 576]]
[[576 665]] , [[575 666]]
[[542 583]] , [[541 584]]
[[462 729]] , [[461 730]]
[[462 729]] , [[461 730]]
[[667 755]] , [[668 754]]
[[492 717]] , [[491 718]]
[[462 729]] , [[460 731]]
[[304 703]] , [[303 704]]
[[805 631]] , [[805 635]]
[[636 642]] , [[636 651]]
[[478 657]] , [[477 658]]
[[654 619]] , [[653 620]]
[[518 629]] , [[518 633]]
[[482 627]] , [[481 628]]
[[570 607]] , [[569 608]]
[[489 627]] , [[489 631]]
[[577 566]] , [[577 570]]
[[479 566]] , [[479 570]]
[[440 647]] , [[439 648]]
[[653 653]] , [[653 657]]
[[653 653]] , [[653 657]]
[[443 652]] , [[444 651]]
[[704 619]] , [[703 620]]
[[481 658]] , [[482 657]]
[[692 482]] , [[692 486]]
[[816 482]] , [[816 486]]
[[478 637]] , [[477 638]]
[[756 623]] , [[755 624]]
[[430 655]] , [[429 656]]
[[732 566]] , [[732 570]]
[[880 633]] , [[879 634]]
[[295 545]] , [[295 549]]
[[732 566]] , [[732 570]]
[[795 631]] , [[795 635]]
[[522 619]] , [[521 620]]
[[732 566]] , [[732 570]]
[[880 633]] , [[879 634]]
[[544 667]] , [[543 668]]
[[790 631]] , [[790 635]]
[[609 566]] , [[609 570]]
[[477 566]] , [[477 570]]
[[579 566]] , [[579 570]]
[[900 625]] , [[899 626]]
[[465 546]] , [[465 550]]
[[183 563]] , [[183 567]]
[[683 565]] , [[683 569]]
[[610 566]] , [[609 567]]
[[669 644]] , [[669 665]]
[[763 546]] , [[763 550]]
[[800 480]] , [[800 484]]
[[554 613]] , [[553 614]]
[[565 566]] , [[565 570]]
[[882 631]] , [[881 632]]
[[650 564]] , [[650 565]]
[[310 484]] , [[310 488]]
[[471 486]] , [[471 490]]
[[813 484]] , [[813 488]]
[[408 493]] , [[407 494]]
[[408 493]] , [[407 494]]
[[244 485]] , [[244 490]]
[[663 486]] , [[663 490]]
[[806 486]] , [[806 490]]
[[464 490]] , [[464 494]]
[[575 487]] , [[575 491]]
[[315 488]] , [[315 492]]
[[679 485]] , [[679 489]]
[[672 485]] , [[671 486]]
[[107 485]] , [[107 489]]
[[680 485]] , [[680 490]]
[[425 547]] , [[425 551]]
[[ 99 483]] , [[ 99 487]]
[[181 485]] , [[180 486]]
[[663 486]] , [[663 490]]
[[516 487]] , [[515 488]]
[[730 572]] , [[730 576]]
[[559 488]] , [[557 490]]
[[274 549]] , [[272 551]]
[[578 490]] , [[578 494]]
[[885 635]] , [[885 639]]
[[358 568]] , [[357 569]]
[[606 570]] , [[606 574]]
[[167 561]] , [[167 565]]
[[726 623]] , [[725 624]]
[[380 549]] , [[380 553]]
[[238 549]] , [[236 551]]
[[438 505]] , [[437 506]]
[[310 549]] , [[310 553]]
[[276 549]] , [[274 551]]
[[408 547]] , [[407 548]]
[[318 549]] , [[317 550]]
[[298 549]] , [[296 551]]
[[517 487]] , [[516 488]]
[[728 552]] , [[728 556]]
[[686 488]] , [[686 489]]
[[272 555]] , [[270 557]]
[[406 500]] , [[406 504]]
[[474 501]] , [[473 502]]
[[ 86 318]] , [[ 86 322]]
[[827 368]] , [[827 372]]
[[798 132]] , [[798 136]]
[[167 573]] , [[167 579]]
[[112 496]] , [[112 500]]
[[214 463]] , [[213 464]]
[[749 558]] , [[749 562]]
[[183 573]] , [[183 577]]
[[743 554]] , [[743 558]]
[[540 492]] , [[540 496]]
[[730 488]] , [[730 492]]
[[670 489]] , [[669 490]]
[[410 551]] , [[410 555]]
[[551 492]] , [[551 496]]
[[697 489]] , [[697 493]]
[[593 490]] , [[593 494]]
[[185 571]] , [[185 575]]
[[332 551]] , [[332 555]]
[[209 485]] , [[208 486]]
[[558 623]] , [[557 624]]
[[810 641]] , [[810 645]]
[[617 669]] , [[618 668]]
[[383 571]] , [[383 575]]
[[708 554]] , [[708 558]]
[[511 571]] , [[511 574]]
[[691 554]] , [[691 558]]
[[295 571]] , [[294 572]]
[[447 492]] , [[447 496]]
[[552 491]] , [[551 492]]
[[736 627]] , [[734 629]]
[[604 576]] , [[604 580]]
[[670 491]] , [[669 492]]
[[222 487]] , [[221 488]]
[[552 491]] , [[551 492]]
[[748 554]] , [[748 558]]
[[432 551]] , [[432 555]]
[[368 551]] , [[367 552]]
[[287 491]] , [[287 495]]
[[102 461]] , [[102 465]]
[[238 488]] , [[238 492]]
[[284 553]] , [[284 554]]
[[294 553]] , [[293 554]]
[[280 490]] , [[280 494]]
[[798 490]] , [[798 494]]
[[ 69 358]] , [[ 69 362]]
[[205 489]] , [[205 493]]
[[114 488]] , [[114 492]]
[[171 569]] , [[171 573]]
[[827 491]] , [[827 495]]
[[207 489]] , [[207 491]]
[[209 489]] , [[209 491]]
[[ 90 310]] , [[ 90 314]]
[[102 465]] , [[102 469]]
[[217 466]] , [[217 470]]
[[652 122]] , [[652 126]]
[[716 124]] , [[716 128]]
[[ 92 463]] , [[ 92 467]]
[[176 459]] , [[175 460]]
[[240 555]] , [[240 556]]
[[723 575]] , [[723 579]]
[[360 553]] , [[359 554]]
[[242 555]] , [[240 557]]
[[688 576]] , [[688 580]]
[[414 553]] , [[414 557]]
[[604 576]] , [[604 580]]
[[638 621]] , [[637 622]]
[[771 556]] , [[771 560]]
[[797 593]] , [[797 597]]
[[630 653]] , [[630 657]]
[[579 628]] , [[580 627]]
[[930 607]] , [[930 611]]
[[567 638]] , [[567 642]]
[[495 644]] , [[495 648]]
[[422 677]] , [[421 678]]
[[604 669]] , [[604 670]]
[[462 695]] , [[461 696]]
[[619 681]] , [[617 683]]
[[619 681]] , [[617 683]]
[[583 719]] , [[581 721]]
[[579 685]] , [[579 689]]
[[427 705]] , [[427 721]]
[[577 770]] , [[578 769]]
[[427 705]] , [[427 716]]
[[654 735]] , [[654 740]]
[[557 750]] , [[557 754]]
[[629 803]] , [[630 802]]
[[649 820]] , [[650 819]]
[[668 759]] , [[669 758]]
[[620 756]] , [[623 756]]
[[433 840]] , [[442 840]]
[[617 764]] , [[618 763]]
[[271 840]] , [[272 840]]
[[655 808]] , [[656 807]]
[[558 705]] , [[558 706]]
[[679 631]] , [[679 635]]
[[ 86 623]] , [[ 85 624]]
[[493 717]] , [[493 721]]
[[442 709]] , [[442 713]]
[[718 635]] , [[715 638]]
[[912 623]] , [[910 625]]
[[657 802]] , [[658 801]]
[[647 756]] , [[647 760]]
[[602 611]] , [[601 612]]
[[493 719]] , [[493 734]]
[[500 790]] , [[499 791]]
[[471 734]] , [[471 738]]
[[650 791]] , [[651 790]]
[[278 849]] , [[279 848]]
[[519 782]] , [[518 783]]
[[541 767]] , [[541 780]]
[[167 561]] , [[167 566]]
[[443 976]] , [[442 977]]
[[765 836]] , [[765 837]]
[[ 272 1180]] , [[ 274 1180]]
[[394 926]] , [[395 927]]
[[395 964]] , [[396 963]]
[[462 988]] , [[462 992]]
[[ 371 1016]] , [[ 372 1015]]
[[ 340 1161]] , [[ 338 1163]]
[[390 947]] , [[391 946]]
[[ 484 1000]] , [[485 999]]
[[1074  826]] , [[1074  830]]
[[389 919]] , [[390 918]]
[[ 69 621]] , [[ 69 625]]
[[531 673]] , [[532 673]]
[[179 570]] , [[179 575]]
[[752 635]] , [[753 634]]
[[928 605]] , [[928 609]]
[[302 551]] , [[301 552]]
[[912 615]] , [[911 616]]
[[631 549]] , [[631 553]]
[[421 553]] , [[421 557]]
[[306 551]] , [[305 552]]
[[608 488]] , [[608 492]]
[[457 551]] , [[457 555]]
[[194 553]] , [[194 557]]
[[786 559]] , [[786 563]]
[[710 631]] , [[707 634]]
[[467 689]] , [[468 689]]
[[752 647]] , [[751 648]]
[[736 632]] , [[737 631]]
[[552 651]] , [[551 652]]
[[526 549]] , [[524 551]]
[[377 489]] , [[377 493]]
[[431 491]] , [[431 495]]
[[563 625]] , [[564 625]]
[[503 656]] , [[503 660]]
[[878 641]] , [[877 642]]
[[751 645]] , [[751 649]]
[[616 698]] , [[617 697]]
[[734 653]] , [[734 654]]
[[688 651]] , [[687 652]]
[[535 648]] , [[536 647]]
[[516 652]] , [[516 657]]
[[848 657]] , [[847 658]]
[[788 649]] , [[787 650]]
[[574 701]] , [[573 702]]
[[886 641]] , [[885 642]]
[[746 651]] , [[746 652]]
[[788 649]] , [[787 650]]
[[867 643]] , [[866 644]]
[[564 653]] , [[562 655]]
[[421 662]] , [[421 667]]
[[766 674]] , [[766 682]]
[[750 651]] , [[750 652]]
[[471 685]] , [[471 689]]
[[510 683]] , [[509 684]]
[[751 702]] , [[751 706]]
[[735 700]] , [[735 704]]
[[538 719]] , [[539 718]]
[[782 697]] , [[781 698]]
[[519 683]] , [[518 684]]
[[374 685]] , [[374 689]]
[[622 685]] , [[621 686]]
[[487 725]] , [[488 724]]
[[703 717]] , [[703 721]]
[[269 686]] , [[269 690]]
[[497 705]] , [[498 704]]
[[497 721]] , [[498 720]]
[[512 729]] , [[512 733]]
[[649 691]] , [[650 690]]
[[517 683]] , [[516 684]]
[[836 691]] , [[835 692]]
[[571 749]] , [[569 751]]
[[600 700]] , [[601 699]]
[[759 723]] , [[758 724]]
[[473 718]] , [[473 723]]
[[489 714]] , [[489 718]]
[[670 731]] , [[669 732]]
[[509 729]] , [[509 733]]
[[468 729]] , [[468 734]]
[[596 739]] , [[597 738]]
[[511 715]] , [[509 717]]
[[632 729]] , [[631 730]]
[[828 699]] , [[827 700]]
[[574 763]] , [[575 762]]
[[638 727]] , [[636 729]]
[[638 727]] , [[636 729]]
[[518 768]] , [[519 767]]
[[505 727]] , [[504 728]]
[[622 725]] , [[621 726]]
[[581 751]] , [[582 752]]
[[740 734]] , [[739 735]]
[[670 713]] , [[669 714]]
[[563 737]] , [[564 737]]
[[703 733]] , [[702 734]]
[[811 691]] , [[812 692]]
[[478 662]] , [[478 672]]
[[370 701]] , [[370 706]]
[[673 699]] , [[671 701]]
[[472 707]] , [[471 708]]
[[432 699]] , [[431 700]]
[[685 696]] , [[685 698]]
[[685 691]] , [[685 694]]
[[506 734]] , [[507 733]]
[[654 697]] , [[653 698]]
[[354 696]] , [[354 697]]
[[397 692]] , [[397 697]]
[[302 697]] , [[300 699]]
[[501 705]] , [[508 705]]
[[702 719]] , [[702 736]]
[[505 731]] , [[506 730]]
[[474 713]] , [[475 712]]
[[508 683]] , [[507 684]]
[[499 705]] , [[509 705]]
[[505 731]] , [[506 730]]
[[445 721]] , [[446 722]]
[[385 699]] , [[386 698]]
[[350 697]] , [[348 699]]
[[390 699]] , [[388 701]]
[[416 715]] , [[416 716]]
[[507 705]] , [[508 705]]
[[663 692]] , [[663 696]]
[[294 699]] , [[293 700]]
[[390 701]] , [[389 702]]
[[672 729]] , [[669 732]]
[[530 715]] , [[528 717]]
[[683 696]] , [[683 704]]
[[292 699]] , [[292 704]]
[[292 699]] , [[292 704]]
[[317 671]] , [[317 678]]
[[371 689]] , [[380 689]]
[[683 695]] , [[683 704]]
[[394 711]] , [[394 716]]
[[339 716]] , [[338 717]]
[[339 716]] , [[338 717]]
[[808 990]] , [[808 999]]
[[ 353 1009]] , [[ 353 1014]]
[[ 485 1015]] , [[ 484 1016]]
[[ 340 1013]] , [[ 340 1017]]
[[ 702 1000]] , [[ 702 1005]]
[[828 982]] , [[827 983]]
[[ 504 1006]] , [[ 504 1011]]
[[211 991]] , [[211 996]]
[[ 242 1014]] , [[ 242 1018]]
[[ 472 1005]] , [[ 472 1009]]
[[ 404 1050]] , [[ 405 1049]]
[[ 732 1009]] , [[ 732 1013]]
[[468 997]] , [[469 996]]
[[830 894]] , [[830 899]]
[[300 839]] , [[300 847]]
[[385 898]] , [[386 897]]
[[339 833]] , [[339 837]]
[[558 796]] , [[558 800]]
[[349 798]] , [[349 802]]
[[400 805]] , [[400 809]]
[[613 806]] , [[613 810]]
[[362 814]] , [[362 815]]
[[392 808]] , [[392 812]]
[[542 806]] , [[542 810]]
[[493 804]] , [[493 808]]
[[408 815]] , [[408 819]]
[[284 807]] , [[284 811]]
[[392 806]] , [[392 807]]
[[278 811]] , [[278 815]]
[[413 812]] , [[413 816]]
[[548 804]] , [[548 808]]
[[400 812]] , [[400 816]]
[[660 796]] , [[660 804]]
[[482 767]] , [[482 771]]
[[488 718]] , [[488 723]]
[[690 800]] , [[689 801]]
[[581 797]] , [[581 801]]
[[611 805]] , [[610 806]]
[[364 812]] , [[364 816]]
[[523 796]] , [[523 800]]
[[572 797]] , [[572 801]]
[[555 804]] , [[555 808]]
[[444 804]] , [[444 808]]
[[587 806]] , [[587 810]]
[[1074  797]] , [[1074  801]]
[[376 812]] , [[376 817]]
[[558 796]] , [[558 801]]
[[340 799]] , [[341 798]]
[[445 790]] , [[445 794]]
[[340 794]] , [[340 799]]
[[380 782]] , [[380 786]]
[[365 765]] , [[365 770]]
[[700 776]] , [[699 777]]
[[369 816]] , [[369 820]]
[[573 800]] , [[573 808]]
[[349 797]] , [[349 798]]
[[356 820]] , [[356 825]]
[[378 810]] , [[378 811]]
[[337 812]] , [[337 816]]
[[360 814]] , [[360 818]]
[[593 798]] , [[593 802]]
[[639 826]] , [[639 832]]
[[349 798]] , [[349 802]]
[[605 802]] , [[605 806]]
[[526 798]] , [[526 802]]
[[645 826]] , [[645 830]]
[[565 789]] , [[565 793]]
[[350 818]] , [[350 821]]
[[347 805]] , [[347 809]]
[[643 826]] , [[643 830]]
[[652 820]] , [[652 824]]
[[652 820]] , [[652 824]]
[[339 833]] , [[339 837]]
[[285 835]] , [[285 839]]
[[635 824]] , [[635 828]]
[[364 833]] , [[364 841]]
[[601 802]] , [[601 806]]
[[701 834]] , [[701 838]]
[[332 833]] , [[332 837]]
[[399 835]] , [[399 839]]
[[232 835]] , [[232 839]]
[[284 837]] , [[284 841]]
[[378 805]] , [[378 809]]
[[716 835]] , [[716 839]]
[[159 835]] , [[159 842]]
[[414 837]] , [[414 841]]
[[656 843]] , [[656 847]]
[[272 881]] , [[273 881]]
[[276 837]] , [[276 841]]
[[289 837]] , [[289 838]]
[[271 837]] , [[271 841]]
[[287 837]] , [[287 838]]
[[688 835]] , [[688 836]]
[[660 828]] , [[660 832]]
[[662 828]] , [[662 829]]
[[593 800]] , [[593 804]]
[[511 798]] , [[511 806]]
[[557 798]] , [[557 802]]
[[605 829]] , [[605 836]]
[[370 800]] , [[369 801]]
[[584 800]] , [[584 804]]
[[573 802]] , [[573 806]]
[[638 811]] , [[638 815]]
[[440 796]] , [[440 800]]
[[737 797]] , [[735 799]]
[[661 814]] , [[661 818]]
[[620 814]] , [[620 818]]
[[334 798]] , [[334 799]]
[[477 796]] , [[477 800]]
[[579 800]] , [[579 804]]
[[139 831]] , [[139 835]]
[[321 801]] , [[321 803]]
[[593 797]] , [[592 798]]
[[360 814]] , [[360 818]]
[[601 814]] , [[601 818]]
[[245 835]] , [[245 836]]
[[358 806]] , [[358 810]]
[[ 99 827]] , [[ 98 828]]
[[382 808]] , [[381 809]]
[[264 837]] , [[264 841]]
[[327 801]] , [[327 802]]
[[576 798]] , [[576 799]]
[[ 95 825]] , [[ 93 827]]
[[662 829]] , [[662 833]]
[[605 825]] , [[605 836]]
[[112 827]] , [[111 828]]
[[142 833]] , [[142 837]]
[[346 835]] , [[346 839]]
[[346 857]] , [[347 856]]
[[130 833]] , [[130 837]]
[[675 830]] , [[675 842]]
[[146 835]] , [[146 839]]
[[326 820]] , [[326 821]]
[[326 820]] , [[326 821]]
[[328 819]] , [[327 820]]
[[605 814]] , [[605 818]]
[[603 806]] , [[603 810]]
[[668 833]] , [[668 835]]
[[124 828]] , [[124 832]]
[[636 828]] , [[635 829]]
[[348 802]] , [[348 814]]
[[113 844]] , [[114 843]]
[[406 802]] , [[406 806]]
[[383 826]] , [[383 830]]
[[303 833]] , [[303 836]]
[[356 837]] , [[355 838]]
[[333 824]] , [[333 828]]
[[363 837]] , [[363 841]]
[[690 836]] , [[690 840]]
[[611 828]] , [[611 833]]
[[668 831]] , [[668 835]]
[[346 853]] , [[347 852]]
[[276 885]] , [[277 884]]
[[335 839]] , [[335 843]]
[[174 841]] , [[174 845]]
[[157 839]] , [[157 843]]
[[509 860]] , [[510 859]]
[[613 828]] , [[613 832]]
[[187 839]] , [[187 840]]
[[303 839]] , [[303 842]]
[[381 839]] , [[381 843]]
[[756 849]] , [[757 848]]
[[245 843]] , [[245 847]]
[[288 837]] , [[288 840]]
[[151 854]] , [[152 853]]
[[664 833]] , [[664 837]]
[[136 824]] , [[135 825]]
[[220 833]] , [[220 837]]
[[329 821]] , [[329 827]]
[[388 833]] , [[388 837]]
[[129 826]] , [[128 827]]
[[668 811]] , [[668 815]]
[[335 810]] , [[335 817]]
[[224 835]] , [[224 839]]
[[302 839]] , [[302 843]]
[[615 833]] , [[615 837]]
[[387 835]] , [[387 839]]
[[305 860]] , [[306 859]]
[[515 808]] , [[515 812]]
[[509 804]] , [[509 808]]
[[615 824]] , [[615 829]]
[[344 837]] , [[344 841]]
[[337 821]] , [[337 822]]
[[554 804]] , [[554 808]]
[[424 806]] , [[424 807]]
[[620 812]] , [[620 817]]
[[567 808]] , [[567 812]]
[[363 833]] , [[363 834]]
[[376 812]] , [[376 817]]
[[759 837]] , [[757 839]]
[[646 820]] , [[646 825]]
[[263 838]] , [[263 842]]
[[337 837]] , [[337 838]]
[[660 830]] , [[659 831]]
[[652 824]] , [[651 825]]
[[390 800]] , [[390 801]]
[[341 810]] , [[341 814]]
[[513 802]] , [[513 806]]
[[374 776]] , [[374 781]]
[[513 802]] , [[513 806]]
[[542 798]] , [[542 802]]
[[484 800]] , [[484 802]]
[[548 798]] , [[548 802]]
[[349 815]] , [[350 816]]
[[430 800]] , [[430 804]]
[[346 786]] , [[346 795]]
[[756 768]] , [[755 769]]
[[503 799]] , [[502 800]]
[[668 788]] , [[668 797]]
[[767 763]] , [[766 764]]
[[700 741]] , [[700 745]]
[[678 766]] , [[678 770]]
[[559 757]] , [[556 760]]
