[[ 414 1182]] , [[ 415 1181]]
[[ 487 1188]] , [[ 498 1188]]
[[173 887]] , [[173 894]]
[[ 517 1352]] , [[ 525 1352]]
[[375 855]] , [[375 860]]
[[ 749 1018]] , [[ 750 1017]]
[[ 369 1018]] , [[ 370 1017]]
[[ 367 1169]] , [[ 367 1175]]
[[ 619 1304]] , [[ 620 1303]]
[[ 366 1355]] , [[ 367 1354]]
[[ 497 1350]] , [[ 498 1350]]
[[ 475 1321]] , [[ 474 1322]]
[[641 891]] , [[642 890]]
[[848 667]] , [[848 671]]
[[371 843]] , [[372 842]]
[[199 572]] , [[199 576]]
[[432 849]] , [[434 849]]
[[562 647]] , [[561 648]]
[[719 569]] , [[718 570]]
[[302 551]] , [[302 555]]
[[716 569]] , [[716 573]]
[[666 676]] , [[667 675]]
[[712 714]] , [[712 718]]
[[455 490]] , [[455 494]]
[[306 551]] , [[306 555]]
[[214 553]] , [[214 557]]
[[672 570]] , [[672 574]]
[[672 570]] , [[672 574]]
[[486 574]] , [[486 578]]
[[164 559]] , [[163 560]]
[[830 645]] , [[829 646]]
[[427 573]] , [[426 574]]
[[638 549]] , [[638 554]]
[[ 82 459]] , [[ 81 460]]
[[262 553]] , [[262 557]]
[[265 488]] , [[264 489]]
[[375 574]] , [[375 578]]
[[588 574]] , [[588 578]]
[[322 571]] , [[322 575]]
[[528 574]] , [[528 578]]
[[274 551]] , [[274 555]]
[[230 555]] , [[230 559]]
[[214 555]] , [[214 559]]
[[177 573]] , [[177 577]]
[[264 575]] , [[264 580]]
[[695 574]] , [[695 578]]
[[566 574]] , [[566 578]]
[[651 490]] , [[651 494]]
[[146 462]] , [[146 466]]
[[189 489]] , [[188 490]]
[[309 492]] , [[309 496]]
[[224 462]] , [[224 466]]
[[495 492]] , [[495 496]]
[[195 573]] , [[195 577]]
[[495 492]] , [[495 496]]
[[429 575]] , [[429 579]]
[[390 491]] , [[389 492]]
[[187 571]] , [[187 575]]
[[258 553]] , [[258 557]]
[[299 573]] , [[299 577]]
[[495 491]] , [[495 495]]
[[253 489]] , [[253 493]]
[[192 488]] , [[192 492]]
[[216 553]] , [[216 557]]
[[268 574]] , [[268 578]]
[[632 574]] , [[632 578]]
[[277 489]] , [[277 493]]
[[207 572]] , [[207 576]]
[[495 491]] , [[495 495]]
[[281 573]] , [[280 574]]
[[100 486]] , [[100 490]]
[[795 487]] , [[794 488]]
[[444 571]] , [[444 575]]
[[612 599]] , [[611 600]]
[[294 551]] , [[294 555]]
[[254 574]] , [[254 578]]
[[212 488]] , [[212 492]]
[[558 576]] , [[558 580]]
[[575 576]] , [[575 580]]
[[432 576]] , [[432 580]]
[[479 575]] , [[479 579]]
[[ 414 1182]] , [[ 415 1181]]
[[ 414 1182]] , [[ 415 1181]]
[[ 487 1188]] , [[ 498 1188]]
[[173 887]] , [[173 894]]
[[ 517 1352]] , [[ 525 1352]]
[[375 855]] , [[375 860]]
[[ 749 1018]] , [[ 750 1017]]
[[ 369 1018]] , [[ 370 1017]]
