[[97 15]] , [[98 14]]
[[306 910]] , [[325 910]]
[[ 32 488]] , [[ 31 489]]
[[385 740]] , [[386 739]]
[[606 743]] , [[607 742]]
[[661 920]] , [[662 919]]
[[661 920]] , [[662 919]]
[[846 624]] , [[846 639]]
[[322 908]] , [[323 907]]
[[854 688]] , [[854 689]]
[[310 566]] , [[310 567]]
[[301 750]] , [[300 751]]
[[301 751]] , [[301 756]]
[[  12 1038]] , [[  12 1045]]
[[852 688]] , [[852 706]]
[[657 698]] , [[657 700]]
[[321 908]] , [[322 907]]
[[850 702]] , [[850 707]]
[[ 56 296]] , [[ 56 299]]
[[310 565]] , [[309 566]]
[[597 922]] , [[598 921]]
[[310 566]] , [[309 567]]
[[319 594]] , [[320 593]]
[[594 922]] , [[595 921]]
[[594 922]] , [[595 921]]
[[304 568]] , [[304 569]]
[[169 128]] , [[169 132]]
[[384 736]] , [[384 739]]
[[281 740]] , [[281 741]]
[[839 766]] , [[839 767]]
[[836 722]] , [[836 723]]
[[821 614]] , [[821 615]]
[[832 722]] , [[832 725]]
[[819 615]] , [[819 616]]
[[288 640]] , [[288 645]]
[[344 732]] , [[344 733]]
[[631 958]] , [[632 957]]
[[631 958]] , [[632 957]]
[[633 749]] , [[634 748]]
[[344 733]] , [[343 734]]
[[293 589]] , [[294 588]]
[[459 608]] , [[460 607]]
[[621 958]] , [[622 957]]
[[429 896]] , [[430 895]]
[[   8 1042]] , [[   8 1047]]
[[615 928]] , [[616 927]]
[[ 347 1082]] , [[ 348 1081]]
[[ 347 1082]] , [[ 348 1081]]
[[   5 1100]] , [[   5 1104]]
[[   2 1052]] , [[   2 1059]]
[[   2 1086]] , [[   2 1087]]
[[808 718]] , [[808 723]]
[[613 958]] , [[614 957]]
[[511 740]] , [[511 745]]
[[352 734]] , [[352 739]]
[[651 758]] , [[652 757]]
[[651 758]] , [[652 757]]
[[518 741]] , [[518 745]]
[[275 592]] , [[276 591]]
[[649 758]] , [[650 757]]
[[498 744]] , [[498 745]]
[[374 988]] , [[374 992]]
[[277 592]] , [[278 591]]
[[287 592]] , [[288 591]]
[[272 593]] , [[293 593]]
[[502 740]] , [[502 741]]
[[651 755]] , [[652 754]]
[[504 740]] , [[504 746]]
[[481 922]] , [[482 921]]
[[453 610]] , [[454 609]]
[[500 740]] , [[499 741]]
[[279 594]] , [[280 593]]
[[502 739]] , [[501 740]]
[[271 592]] , [[272 591]]
[[275 592]] , [[276 591]]
[[285 591]] , [[286 590]]
[[358 937]] , [[358 941]]
[[568 921]] , [[579 921]]
[[  0 494]] , [[  0 513]]
[[  0 493]] , [[  0 513]]
[[322 730]] , [[322 734]]
