[[937 303]] , [[937 312]]
[[ 95 356]] , [[ 93 358]]
[[193 455]] , [[191 457]]
[[395 353]] , [[395 357]]
[[885 119]] , [[885 123]]
[[979 120]] , [[978 121]]
[[ 67 305]] , [[ 67 309]]
[[611 120]] , [[611 124]]
[[752 354]] , [[752 358]]
[[1063  110]] , [[1063  112]]
[[1062  111]] , [[1060  113]]
[[855 118]] , [[853 120]]
[[874 119]] , [[873 120]]
[[1038  120]] , [[1038  124]]
[[398 453]] , [[398 457]]
[[973 120]] , [[973 124]]
[[ 91 357]] , [[ 91 361]]
[[741 119]] , [[741 123]]
[[473 453]] , [[473 457]]
[[747 354]] , [[747 358]]
[[876 119]] , [[875 120]]
[[198 360]] , [[198 364]]
[[305 455]] , [[305 459]]
[[909 120]] , [[909 124]]
[[348 356]] , [[348 360]]
[[187 357]] , [[187 361]]
[[ 63 358]] , [[ 63 362]]
[[182 356]] , [[182 360]]
[[475 453]] , [[475 457]]
[[907 119]] , [[907 123]]
[[475 453]] , [[475 457]]
[[ 86 303]] , [[ 85 304]]
[[190 457]] , [[188 459]]
[[909 119]] , [[909 123]]
[[242 455]] , [[242 459]]
[[139 485]] , [[139 489]]
[[305 489]] , [[304 490]]
[[348 455]] , [[348 459]]
[[124 459]] , [[122 461]]
[[365 455]] , [[365 459]]
[[777 489]] , [[777 493]]
[[ 58 360]] , [[ 58 364]]
[[191 359]] , [[191 363]]
[[546 451]] , [[546 455]]
[[543 451]] , [[543 455]]
[[1066  113]] , [[1062  117]]
[[846 124]] , [[846 128]]
[[845 121]] , [[845 125]]
[[1041  123]] , [[1041  127]]
[[188 457]] , [[186 459]]
[[897 120]] , [[895 122]]
[[ 37 359]] , [[ 37 363]]
[[ 80 463]] , [[ 80 467]]
[[ 80 305]] , [[ 80 309]]
[[141 358]] , [[141 362]]
[[168 358]] , [[168 362]]
[[342 455]] , [[342 459]]
[[1058  117]] , [[1058  119]]
[[913 120]] , [[913 124]]
[[1058  117]] , [[1058  119]]
[[198 360]] , [[198 364]]
[[743 119]] , [[743 123]]
[[861 120]] , [[861 124]]
[[943 121]] , [[943 125]]
[[ 19 359]] , [[ 19 363]]
[[ 61 360]] , [[ 61 364]]
[[ 45 359]] , [[ 45 363]]
[[943 121]] , [[943 125]]
[[925 117]] , [[925 121]]
[[864 121]] , [[863 122]]
[[715 355]] , [[715 359]]
[[715 355]] , [[715 359]]
[[817 119]] , [[816 120]]
[[266 455]] , [[266 459]]
[[248 455]] , [[247 456]]
[[180 358]] , [[180 362]]
[[ 24 358]] , [[ 24 362]]
[[962 119]] , [[961 120]]
[[1056  119]] , [[1054  121]]
[[1000  120]] , [[1000  124]]
[[977 121]] , [[977 125]]
[[999 120]] , [[999 124]]
[[732 120]] , [[732 124]]
[[620 119]] , [[619 120]]
[[620 119]] , [[619 120]]
[[790 121]] , [[789 122]]
[[ 71 358]] , [[ 71 362]]
[[748 120]] , [[748 124]]
[[469 453]] , [[469 457]]
[[646 118]] , [[646 122]]
[[973 106]] , [[973 110]]
[[919 341]] , [[919 346]]
[[461 353]] , [[461 357]]
[[127 356]] , [[126 357]]
[[  0 125]] , [[  0 130]]
[[855 119]] , [[854 120]]
[[  0 358]] , [[  0 362]]
[[1060  114]] , [[1058  116]]
[[402 356]] , [[402 360]]
[[  0 124]] , [[  0 128]]
[[132 355]] , [[132 359]]
[[ 84 356]] , [[ 84 360]]
[[947 120]] , [[947 124]]
[[737 354]] , [[737 358]]
[[887 119]] , [[887 123]]
[[590 453]] , [[590 457]]
[[973 120]] , [[973 124]]
[[398 453]] , [[398 457]]
[[907 120]] , [[907 124]]
[[444 453]] , [[444 457]]
[[ 71 308]] , [[ 71 312]]
[[608 120]] , [[608 124]]
[[ 81 357]] , [[ 80 358]]
[[143 485]] , [[143 489]]
[[991 120]] , [[991 121]]
[[475 453]] , [[475 458]]
[[160 457]] , [[159 458]]
[[194 455]] , [[192 457]]
[[ 98 459]] , [[ 97 460]]
[[160 457]] , [[159 458]]
[[350 453]] , [[349 454]]
[[297 455]] , [[297 459]]
[[614 354]] , [[614 358]]
[[ 98 459]] , [[ 97 460]]
[[887 119]] , [[887 123]]
[[ 81 469]] , [[ 81 473]]
[[192 457]] , [[190 459]]
[[320 455]] , [[320 459]]
[[ 39 358]] , [[ 39 362]]
[[348 455]] , [[348 459]]
[[312 455]] , [[312 459]]
[[126 485]] , [[126 489]]
[[193 359]] , [[193 363]]
[[ 10 358]] , [[ 10 362]]
[[ 95 359]] , [[ 95 363]]
[[246 457]] , [[245 458]]
[[1033  123]] , [[1033  127]]
[[1072  101]] , [[1072  105]]
[[625 351]] , [[625 355]]
[[1065  112]] , [[1064  113]]
[[173 357]] , [[172 358]]
[[ 10 358]] , [[ 10 362]]
[[913 120]] , [[913 124]]
[[868 118]] , [[868 122]]
[[901 120]] , [[901 124]]
[[ 10 358]] , [[ 10 362]]
[[1040  122]] , [[1040  126]]
[[809 121]] , [[809 125]]
[[861 120]] , [[861 124]]
[[1029  120]] , [[1029  124]]
[[1058  117]] , [[1058  118]]
[[550 356]] , [[550 360]]
[[715 355]] , [[715 359]]
[[715 355]] , [[715 359]]
[[688 306]] , [[688 310]]
[[ 84 308]] , [[ 84 312]]
[[669 597]] , [[669 602]]
[[828 606]] , [[828 610]]
[[670 596]] , [[670 597]]
[[974 119]] , [[974 123]]
[[201 554]] , [[201 558]]
[[798 606]] , [[798 611]]
[[845 637]] , [[845 641]]
[[912 618]] , [[911 619]]
[[847 639]] , [[847 643]]
[[661 830]] , [[661 839]]
[[638 725]] , [[638 729]]
[[525 653]] , [[525 657]]
[[383 573]] , [[382 574]]
[[734 670]] , [[733 671]]
[[463 572]] , [[463 576]]
[[382 572]] , [[380 574]]
[[437 489]] , [[437 493]]
[[718 638]] , [[718 643]]
[[726 630]] , [[726 632]]
[[442 573]] , [[442 577]]
[[307 551]] , [[304 554]]
[[400 489]] , [[400 493]]
[[609 488]] , [[609 492]]
[[591 572]] , [[591 576]]
[[181 570]] , [[181 574]]
[[311 571]] , [[310 572]]
[[213 553]] , [[212 554]]
[[780 656]] , [[780 661]]
[[197 570]] , [[197 574]]
[[759 682]] , [[759 689]]
[[143 488]] , [[143 492]]
[[618 488]] , [[618 492]]
[[805 120]] , [[805 124]]
[[195 572]] , [[195 576]]
[[311 551]] , [[309 553]]
[[565 629]] , [[565 633]]
[[141 615]] , [[140 616]]
[[215 673]] , [[214 674]]
[[507 663]] , [[506 664]]
[[514 684]] , [[514 689]]
[[752 647]] , [[752 651]]
[[717 641]] , [[717 648]]
[[637 576]] , [[637 580]]
[[788 650]] , [[788 655]]
[[645 574]] , [[645 578]]
[[547 574]] , [[547 578]]
[[450 573]] , [[450 574]]
[[920 612]] , [[919 613]]
[[231 555]] , [[231 559]]
[[192 572]] , [[192 576]]
[[697 572]] , [[697 576]]
[[863 657]] , [[862 658]]
[[506 573]] , [[505 574]]
[[800 648]] , [[800 649]]
[[782 668]] , [[782 673]]
[[757 650]] , [[757 657]]
[[790 650]] , [[790 655]]
[[496 666]] , [[496 671]]
[[862 660]] , [[862 664]]
[[534 682]] , [[534 693]]
[[772 569]] , [[772 573]]
[[734 664]] , [[734 668]]
[[484 584]] , [[483 585]]
[[750 667]] , [[750 671]]
[[236 574]] , [[236 578]]
[[539 659]] , [[540 658]]
[[756 630]] , [[756 634]]
[[790 666]] , [[790 671]]
[[486 669]] , [[486 673]]
[[790 666]] , [[790 671]]
[[516 684]] , [[516 689]]
[[618 686]] , [[618 690]]
[[561 653]] , [[560 654]]
[[789 658]] , [[789 662]]
[[622 621]] , [[622 625]]
[[782 682]] , [[782 684]]
[[365 684]] , [[365 688]]
[[789 668]] , [[789 673]]
[[599 667]] , [[596 670]]
[[780 667]] , [[780 671]]
[[615 653]] , [[614 654]]
[[636 686]] , [[636 690]]
[[645 698]] , [[644 699]]
[[543 693]] , [[543 694]]
[[508 714]] , [[508 715]]
[[656 709]] , [[656 713]]
[[515 719]] , [[516 718]]
[[488 694]] , [[488 697]]
[[828 709]] , [[828 713]]
[[828 709]] , [[828 713]]
[[773 685]] , [[773 689]]
[[510 693]] , [[510 697]]
[[834 680]] , [[834 687]]
[[840 670]] , [[840 671]]
[[307 575]] , [[307 579]]
[[480 579]] , [[480 583]]
[[539 579]] , [[538 580]]
[[495 654]] , [[495 658]]
[[623 649]] , [[622 650]]
[[818 664]] , [[817 665]]
[[468 666]] , [[468 670]]
[[558 681]] , [[558 693]]
[[797 676]] , [[797 681]]
[[413 701]] , [[413 705]]
[[354 696]] , [[354 697]]
[[372 701]] , [[372 705]]
[[779 684]] , [[779 688]]
[[509 702]] , [[509 706]]
[[652 712]] , [[652 717]]
[[640 697]] , [[640 701]]
[[828 680]] , [[828 687]]
[[474 701]] , [[473 702]]
[[519 696]] , [[519 698]]
[[458 708]] , [[458 709]]
[[685 686]] , [[685 690]]
[[510 684]] , [[510 689]]
[[657 676]] , [[657 678]]
[[498 717]] , [[499 716]]
[[562 668]] , [[562 681]]
[[429 669]] , [[429 673]]
[[620 650]] , [[620 655]]
[[438 700]] , [[438 709]]
[[807 651]] , [[806 652]]
[[856 662]] , [[856 663]]
[[686 701]] , [[686 705]]
[[516 724]] , [[516 731]]
[[389 711]] , [[389 715]]
[[664 701]] , [[664 705]]
[[684 686]] , [[684 690]]
[[293 699]] , [[292 700]]
[[399 657]] , [[398 658]]
[[634 660]] , [[634 665]]
[[856 662]] , [[856 663]]
[[509 651]] , [[509 655]]
[[663 653]] , [[661 655]]
[[844 674]] , [[844 679]]
[[469 654]] , [[469 658]]
[[825 697]] , [[824 698]]
[[574 629]] , [[574 633]]
[[769 715]] , [[769 719]]
[[664 694]] , [[664 695]]
[[441 717]] , [[441 721]]
[[781 709]] , [[781 713]]
[[390 725]] , [[390 729]]
[[328 700]] , [[328 704]]
[[441 717]] , [[441 721]]
[[476 708]] , [[476 712]]
[[443 699]] , [[441 701]]
[[452 712]] , [[452 716]]
[[668 694]] , [[668 697]]
[[316 702]] , [[316 707]]
[[321 695]] , [[321 701]]
[[822 682]] , [[822 687]]
