[[ 63 306]] , [[ 63 310]]
[[202 481]] , [[201 482]]
[[853 349]] , [[850 352]]
[[ 83 306]] , [[ 83 310]]
[[752 118]] , [[751 119]]
[[734 119]] , [[734 123]]
[[797 117]] , [[796 118]]
[[754 118]] , [[753 119]]
[[1038  119]] , [[1038  123]]
[[868 116]] , [[866 118]]
[[797 117]] , [[796 118]]
[[372 452]] , [[372 456]]
[[277 488]] , [[277 492]]
[[377 453]] , [[376 454]]
[[272 486]] , [[270 488]]
[[120 357]] , [[120 361]]
[[ 81 459]] , [[ 79 461]]
[[ 97 358]] , [[ 97 362]]
[[ 40 305]] , [[ 40 309]]
[[ 74 306]] , [[ 74 310]]
[[143 459]] , [[143 461]]
[[549 452]] , [[549 456]]
[[ 81 358]] , [[ 81 362]]
[[752 354]] , [[752 358]]
[[1007  120]] , [[1007  124]]
[[549 452]] , [[549 456]]
[[ 41 358]] , [[ 41 362]]
[[396 485]] , [[396 489]]
[[383 453]] , [[383 457]]
[[854 119]] , [[854 123]]
[[ 17 358]] , [[ 17 362]]
[[737 354]] , [[737 358]]
[[875 119]] , [[875 123]]
[[737 354]] , [[737 358]]
[[ 81 357]] , [[ 80 358]]
[[549 452]] , [[549 456]]
[[242 485]] , [[242 489]]
[[727 485]] , [[727 489]]
[[782 120]] , [[782 124]]
[[1020  121]] , [[1020  125]]
[[1061  115]] , [[1061  116]]
[[216 457]] , [[216 461]]
[[305 455]] , [[305 459]]
[[ 79 357]] , [[ 78 358]]
[[621 354]] , [[621 358]]
[[1029  119]] , [[1028  120]]
[[124 485]] , [[124 489]]
[[159 485]] , [[159 489]]
[[841 473]] , [[841 474]]
[[627 490]] , [[627 494]]
[[459 549]] , [[459 553]]
[[261 489]] , [[261 493]]
[[192 458]] , [[192 462]]
[[372 491]] , [[372 495]]
[[601 490]] , [[601 494]]
[[164 358]] , [[164 362]]
[[390 455]] , [[390 459]]
[[1008  123]] , [[1008  127]]
[[ 69 360]] , [[ 69 364]]
[[972 123]] , [[972 127]]
[[322 358]] , [[322 362]]
[[1013  121]] , [[1012  122]]
[[303 455]] , [[303 459]]
[[  0 358]] , [[  0 362]]
[[672 489]] , [[672 493]]
[[593 460]] , [[593 464]]
[[128 489]] , [[128 493]]
[[622 120]] , [[622 124]]
[[130 489]] , [[130 493]]
[[280 491]] , [[280 495]]
[[ 93 482]] , [[ 93 486]]
[[958 115]] , [[958 119]]
[[195 487]] , [[195 488]]
[[201 459]] , [[201 463]]
[[750 555]] , [[750 559]]
[[195 487]] , [[195 488]]
[[ 81 470]] , [[ 81 474]]
[[416 460]] , [[416 464]]
[[349 492]] , [[349 496]]
[[744 119]] , [[744 123]]
[[ 89 308]] , [[ 89 312]]
[[1077   96]] , [[1077   97]]
[[134 359]] , [[134 363]]
[[231 489]] , [[230 490]]
[[111 461]] , [[111 465]]
[[149 459]] , [[149 463]]
[[129 360]] , [[129 364]]
[[624 460]] , [[624 464]]
[[741 120]] , [[741 124]]
[[861 121]] , [[860 122]]
[[1074  101]] , [[1074  106]]
[[173 358]] , [[173 362]]
[[752  23]] , [[752  27]]
[[ 20 359]] , [[ 20 363]]
[[535 492]] , [[535 496]]
[[ 94 483]] , [[ 94 487]]
[[351 492]] , [[351 496]]
[[ 25 358]] , [[ 25 362]]
[[785 485]] , [[785 489]]
[[991 119]] , [[991 120]]
[[529 554]] , [[529 558]]
[[164 485]] , [[164 489]]
[[ 62 355]] , [[ 62 359]]
[[378 487]] , [[378 491]]
[[129 485]] , [[129 489]]
[[ 89 303]] , [[ 89 307]]
[[157 459]] , [[157 461]]
[[886 307]] , [[886 311]]
[[ 25 358]] , [[ 25 362]]
[[101 358]] , [[101 362]]
[[1023  119]] , [[1022  120]]
[[716 355]] , [[716 359]]
[[158 459]] , [[158 463]]
[[1022  118]] , [[1020  120]]
[[ 48 359]] , [[ 48 363]]
[[369 455]] , [[369 459]]
[[ 89 358]] , [[ 89 362]]
[[924 121]] , [[924 125]]
[[791 121]] , [[790 122]]
[[189 459]] , [[186 462]]
[[1061  115]] , [[1061  116]]
[[ 92 308]] , [[ 92 312]]
[[769 554]] , [[769 558]]
[[781 622]] , [[781 627]]
[[828 119]] , [[828 123]]
[[769 551]] , [[769 555]]
[[675 604]] , [[675 606]]
[[735 596]] , [[735 601]]
[[793 836]] , [[793 847]]
[[202 619]] , [[202 623]]
[[1073  749]] , [[1073  753]]
[[843 648]] , [[843 652]]
[[264 552]] , [[264 556]]
[[1020  118]] , [[1019  119]]
[[221 485]] , [[221 489]]
[[272 357]] , [[272 361]]
[[131 485]] , [[131 489]]
[[1040  119]] , [[1040  123]]
[[645 550]] , [[645 554]]
[[205 485]] , [[205 489]]
[[814 458]] , [[814 462]]
[[1002  116]] , [[1001  117]]
[[864 116]] , [[863 117]]
[[1055  117]] , [[1055  118]]
[[335 454]] , [[335 458]]
[[888 119]] , [[888 123]]
[[335 454]] , [[335 458]]
[[548 448]] , [[548 453]]
[[437 550]] , [[437 554]]
[[669 487]] , [[669 491]]
[[326 572]] , [[325 573]]
[[870 116]] , [[869 117]]
[[558 456]] , [[558 460]]
[[223 485]] , [[223 489]]
[[668 570]] , [[667 571]]
[[733 552]] , [[733 556]]
[[496 546]] , [[496 550]]
[[223 489]] , [[223 493]]
[[ 94 304]] , [[ 94 308]]
[[1022  121]] , [[1022  125]]
[[581 456]] , [[581 460]]
[[ 97 358]] , [[ 97 362]]
[[981 121]] , [[981 125]]
[[202 459]] , [[202 463]]
[[829 487]] , [[829 491]]
[[100 485]] , [[100 489]]
[[243 488]] , [[243 492]]
[[ 14 357]] , [[ 14 361]]
[[113 460]] , [[113 464]]
[[125 357]] , [[125 361]]
[[292 489]] , [[292 493]]
[[118 357]] , [[118 361]]
[[112 485]] , [[112 489]]
[[ 92 357]] , [[ 92 361]]
[[171 357]] , [[171 361]]
[[805 485]] , [[805 489]]
[[477 454]] , [[477 458]]
[[157 357]] , [[157 361]]
[[109 357]] , [[109 361]]
[[549 452]] , [[549 456]]
[[ 88 475]] , [[ 88 479]]
[[642 552]] , [[642 556]]
[[194 456]] , [[194 460]]
[[189 485]] , [[189 489]]
[[114 357]] , [[114 361]]
[[554 485]] , [[554 489]]
[[268 488]] , [[267 489]]
[[195 485]] , [[193 487]]
[[811 119]] , [[811 123]]
[[888 119]] , [[888 123]]
[[142 485]] , [[142 489]]
[[532 489]] , [[532 493]]
[[546 550]] , [[546 554]]
[[209 574]] , [[209 578]]
[[518 575]] , [[518 579]]
[[693 572]] , [[693 576]]
[[134 462]] , [[134 466]]
[[317 552]] , [[317 556]]
[[606 491]] , [[606 495]]
[[720 355]] , [[720 359]]
[[604 491]] , [[604 495]]
[[ 96 359]] , [[ 96 363]]
[[206 460]] , [[206 464]]
[[869 123]] , [[869 127]]
[[1015  123]] , [[1015  124]]
[[846 121]] , [[846 125]]
[[139 358]] , [[139 362]]
[[811 489]] , [[811 493]]
[[184 485]] , [[184 489]]
[[556 571]] , [[556 575]]
[[699 487]] , [[699 491]]
[[672 489]] , [[672 493]]
[[ 94 483]] , [[ 94 487]]
[[363 573]] , [[361 575]]
[[694 634]] , [[694 638]]
[[266 574]] , [[265 575]]
[[104 487]] , [[104 491]]
[[672 489]] , [[672 493]]
[[240 556]] , [[239 557]]
[[563 573]] , [[563 577]]
[[672 489]] , [[672 493]]
[[145 462]] , [[145 466]]
[[ 82 471]] , [[ 82 475]]
[[701 489]] , [[701 493]]
[[1017  121]] , [[1017  125]]
[[730 355]] , [[730 359]]
[[573 573]] , [[573 577]]
[[567 573]] , [[567 577]]
[[204 573]] , [[204 577]]
[[594 491]] , [[594 495]]
[[298 491]] , [[298 495]]
[[850 123]] , [[850 127]]
[[861 121]] , [[861 125]]
[[146 358]] , [[145 359]]
[[821 117]] , [[821 121]]
[[ 20 359]] , [[ 20 363]]
[[1059  117]] , [[1059  118]]
[[123 486]] , [[123 490]]
[[970 121]] , [[970 125]]
[[174 571]] , [[174 575]]
[[412 552]] , [[412 556]]
[[610 575]] , [[610 579]]
[[168 462]] , [[168 466]]
[[678 489]] , [[678 493]]
[[987 121]] , [[987 125]]
[[785 485]] , [[785 489]]
[[124 485]] , [[124 489]]
[[142 358]] , [[141 359]]
[[685 489]] , [[685 493]]
[[182 573]] , [[182 577]]
[[885 307]] , [[885 311]]
[[678 489]] , [[678 493]]
[[134 359]] , [[134 363]]
[[166 485]] , [[165 486]]
[[129 485]] , [[129 489]]
[[1059  117]] , [[1059  118]]
[[256 489]] , [[256 493]]
[[760 489]] , [[760 493]]
[[970 121]] , [[970 125]]
[[716 355]] , [[716 359]]
[[134 462]] , [[134 466]]
[[317 491]] , [[317 495]]
[[1057  119]] , [[1057  120]]
[[ 64 359]] , [[ 64 363]]
[[188 460]] , [[188 461]]
[[118 355]] , [[118 359]]
[[ 94 359]] , [[ 94 363]]
[[984 123]] , [[984 127]]
[[1028  120]] , [[1028  124]]
