[[379 846]] , [[379 851]]
[[ 690 1002]] , [[ 691 1001]]
[[ 739 1005]] , [[ 742 1005]]
[[ 495 1191]] , [[ 496 1190]]
[[431 840]] , [[430 841]]
[[ 371 1018]] , [[ 372 1017]]
[[390 928]] , [[391 927]]
[[395 962]] , [[396 961]]
[[ 405 1063]] , [[ 406 1062]]
[[ 599 1309]] , [[ 600 1308]]
[[ 486 1180]] , [[ 487 1179]]
[[389 915]] , [[390 914]]
[[375 828]] , [[375 830]]
[[348 574]] , [[348 578]]
[[526 669]] , [[525 670]]
[[254 551]] , [[252 553]]
[[840 663]] , [[839 664]]
[[164 559]] , [[163 560]]
[[315 489]] , [[315 493]]
[[212 485]] , [[212 489]]
[[193 487]] , [[192 488]]
[[551 572]] , [[550 573]]
[[214 572]] , [[214 576]]
[[190 455]] , [[188 457]]
[[228 486]] , [[228 490]]
[[269 488]] , [[268 489]]
[[401 488]] , [[401 492]]
[[191 487]] , [[191 491]]
[[212 553]] , [[212 557]]
[[495 488]] , [[495 492]]
[[734 570]] , [[734 574]]
[[196 553]] , [[196 557]]
[[765 487]] , [[765 491]]
[[863 118]] , [[863 122]]
[[833 485]] , [[833 490]]
[[176 457]] , [[176 461]]
[[310 551]] , [[309 552]]
[[245 573]] , [[244 574]]
[[439 490]] , [[439 494]]
[[344 572]] , [[343 573]]
[[759 487]] , [[759 491]]
[[218 488]] , [[218 492]]
[[404 490]] , [[404 494]]
[[104 461]] , [[104 465]]
[[217 490]] , [[217 494]]
[[579 491]] , [[579 495]]
[[262 553]] , [[260 555]]
[[133 358]] , [[133 362]]
[[ 54 360]] , [[ 54 364]]
[[145 462]] , [[145 466]]
[[651 490]] , [[651 494]]
[[184 457]] , [[183 458]]
[[772 554]] , [[772 558]]
[[ 54 360]] , [[ 54 364]]
[[223 488]] , [[222 489]]
[[192 488]] , [[192 492]]
[[279 489]] , [[279 493]]
[[ 77 358]] , [[ 77 362]]
[[139 357]] , [[139 361]]
[[ 14 358]] , [[ 14 362]]
[[ 99 485]] , [[ 99 489]]
[[216 553]] , [[216 557]]
[[449 571]] , [[449 575]]
[[ 91 357]] , [[ 91 361]]
[[171 485]] , [[171 489]]
[[ 93 357]] , [[ 93 361]]
[[100 486]] , [[100 490]]
[[1058  118]] , [[1056  120]]
[[819 120]] , [[819 124]]
[[795 488]] , [[795 492]]
[[671 572]] , [[670 573]]
