[[ 10 518]] , [[ 10 519]]
[[ 31 482]] , [[ 29 484]]
[[ 31 483]] , [[ 30 484]]
[[ 27 488]] , [[ 26 489]]
[[593 922]] , [[594 921]]
[[498 742]] , [[497 743]]
[[475 610]] , [[476 609]]
[[ 10 490]] , [[ 10 491]]
[[275 756]] , [[276 755]]
[[496 745]] , [[496 750]]
[[577 924]] , [[578 923]]
[[341 734]] , [[341 738]]
[[588 254]] , [[588 259]]
[[457 608]] , [[458 607]]
[[311 906]] , [[311 910]]
[[312 906]] , [[312 910]]
[[294 906]] , [[294 910]]
[[534 738]] , [[534 742]]
[[437 931]] , [[438 932]]
[[526 738]] , [[526 743]]
[[624 622]] , [[624 627]]
[[562 740]] , [[562 744]]
[[540 738]] , [[540 743]]
[[ 11 490]] , [[ 10 491]]
[[593 921]] , [[610 921]]
[[282  27]] , [[282  31]]
[[638 958]] , [[637 959]]
[[572 738]] , [[572 739]]
[[ 15 520]] , [[ 16 519]]
[[398 734]] , [[398 738]]
[[ 24 444]] , [[ 24 449]]
[[359 924]] , [[360 923]]
[[467 919]] , [[468 918]]
[[641 744]] , [[641 745]]
[[580 740]] , [[580 744]]
[[653 604]] , [[654 603]]
[[606 742]] , [[606 746]]
[[381 596]] , [[382 595]]
[[351 692]] , [[352 691]]
[[  53 1082]] , [[  54 1081]]
[[  17 1052]] , [[  18 1051]]
[[847 604]] , [[848 603]]
[[482 917]] , [[483 916]]
[[721 956]] , [[722 955]]
[[723 964]] , [[724 963]]
[[851 605]] , [[852 604]]
[[621 740]] , [[621 741]]
[[664 740]] , [[664 744]]
[[726 956]] , [[727 955]]
[[727 960]] , [[729 962]]
[[370 566]] , [[369 567]]
[[371 566]] , [[369 568]]
[[  74 1230]] , [[  74 1234]]
[[ 733 1048]] , [[ 734 1047]]
[[831 756]] , [[832 755]]
[[837 756]] , [[838 755]]
[[837 756]] , [[838 755]]
[[837 757]] , [[838 756]]
[[677 916]] , [[678 915]]
[[737 971]] , [[738 970]]
[[  6 990]] , [[  6 991]]
[[  19 1042]] , [[  20 1041]]
[[  27 1094]] , [[  28 1093]]
[[847 606]] , [[848 605]]
[[681 914]] , [[682 913]]
[[655 603]] , [[657 603]]
[[385 565]] , [[384 566]]
[[655 603]] , [[661 603]]
[[737 956]] , [[738 955]]
[[682 913]] , [[685 913]]
[[ 116 1040]] , [[ 116 1047]]
[[ 116 1040]] , [[ 116 1047]]
[[  42 1086]] , [[  42 1091]]
[[604 740]] , [[604 744]]
[[737 978]] , [[738 977]]
[[736 948]] , [[737 947]]
[[364 666]] , [[364 671]]
[[ 116 1040]] , [[ 116 1047]]
[[  14 1078]] , [[  14 1083]]
[[  71 1158]] , [[  71 1170]]
[[  71 1152]] , [[  71 1156]]
[[  90 1056]] , [[  90 1060]]
[[  64 1152]] , [[  64 1159]]
[[ 714 1034]] , [[ 714 1039]]
[[   0 1026]] , [[   0 1089]]
[[  73 1073]] , [[  73 1079]]
[[  86 1038]] , [[  86 1043]]
[[438 738]] , [[438 742]]
[[707 758]] , [[708 757]]
[[895 724]] , [[896 723]]
[[469 920]] , [[470 919]]
[[651 604]] , [[652 603]]
[[653 603]] , [[659 603]]
[[363 595]] , [[372 595]]
[[641 740]] , [[641 741]]
[[654 740]] , [[654 741]]
[[588 738]] , [[588 745]]
[[586 738]] , [[586 745]]
[[ 53 352]] , [[ 53 358]]
[[  0 494]] , [[  0 528]]
[[289 590]] , [[290 589]]
[[ 417 1002]] , [[ 418 1001]]
[[210 185]] , [[210 189]]
[[568 740]] , [[568 745]]
[[659 964]] , [[660 963]]
[[668 965]] , [[669 964]]
[[ 63 473]] , [[ 62 474]]
[[ 32 521]] , [[ 32 525]]
[[ 25 530]] , [[ 24 531]]
[[192 266]] , [[192 271]]
[[ 75 486]] , [[ 75 487]]
[[  8 531]] , [[  8 535]]
[[594 746]] , [[594 747]]
[[843 608]] , [[844 607]]
[[724 928]] , [[724 933]]
[[487 917]] , [[488 916]]
[[382 564]] , [[382 565]]
[[382 564]] , [[382 565]]
[[384 564]] , [[384 565]]
[[384 564]] , [[384 565]]
[[683 915]] , [[684 914]]
[[ 27 524]] , [[ 26 525]]
[[407 594]] , [[408 593]]
[[407 594]] , [[408 593]]
[[606 740]] , [[606 746]]
[[730 971]] , [[730 975]]
[[725 618]] , [[726 617]]
[[651 606]] , [[652 605]]
[[ 42 531]] , [[ 42 535]]
[[ 70 484]] , [[ 70 491]]
[[651 606]] , [[652 605]]
[[687 915]] , [[688 914]]
[[407 594]] , [[408 593]]
[[636 742]] , [[636 743]]
[[545 614]] , [[546 613]]
[[624 744]] , [[624 749]]
