[[102 313]] , [[102 317]]
[[  0 528]] , [[  0 532]]
[[  6 418]] , [[  6 422]]
[[ 44 438]] , [[ 44 442]]
[[ 64 504]] , [[ 64 505]]
[[ 32 522]] , [[ 32 527]]
[[120 304]] , [[120 307]]
[[114 304]] , [[114 311]]
[[  8 528]] , [[  8 533]]
[[612 746]] , [[612 751]]
[[152  34]] , [[152  39]]
[[524 726]] , [[524 733]]
[[391 912]] , [[392 911]]
[[386 543]] , [[385 544]]
[[ 12 434]] , [[ 12 437]]
[[389 912]] , [[390 911]]
[[ 48 456]] , [[ 48 461]]
[[506 724]] , [[506 730]]
[[695 574]] , [[694 575]]
[[  9 448]] , [[ 10 447]]
[[  8 418]] , [[  8 423]]
[[898 238]] , [[898 247]]
[[102 313]] , [[102 317]]
[[  0 528]] , [[  0 532]]
[[  6 418]] , [[  6 422]]
[[ 44 438]] , [[ 44 442]]
[[ 64 504]] , [[ 64 505]]
[[ 32 522]] , [[ 32 527]]
[[120 304]] , [[120 307]]
[[114 304]] , [[114 311]]
[[  8 528]] , [[  8 533]]
[[612 746]] , [[612 751]]
[[152  34]] , [[152  39]]
[[524 726]] , [[524 733]]
[[391 912]] , [[392 911]]
[[386 543]] , [[385 544]]
[[ 12 434]] , [[ 12 437]]
[[389 912]] , [[390 911]]
[[ 48 456]] , [[ 48 461]]
[[506 724]] , [[506 730]]
[[695 574]] , [[694 575]]
[[  9 448]] , [[ 10 447]]
[[  8 418]] , [[  8 423]]
[[898 238]] , [[898 247]]
[[187 455]] , [[187 459]]
[[214 840]] , [[214 845]]
[[188 453]] , [[188 457]]
[[426 834]] , [[426 837]]
