[[ 84 308]] , [[ 84 312]]
[[1007  118]] , [[1006  119]]
[[920 605]] , [[917 608]]
[[192 455]] , [[190 457]]
[[789 631]] , [[789 635]]
[[214 617]] , [[214 619]]
[[618 863]] , [[619 862]]
[[ 704 1006]] , [[ 705 1005]]
[[605 984]] , [[606 983]]
[[861 639]] , [[861 643]]
[[928 603]] , [[928 607]]
[[514 627]] , [[514 631]]
[[510 451]] , [[509 452]]
[[ 95 356]] , [[ 93 358]]
[[ 85 303]] , [[ 85 307]]
[[114 356]] , [[114 360]]
[[271 357]] , [[271 361]]
[[751 118]] , [[749 120]]
[[116 356]] , [[116 360]]
[[  5 351]] , [[  5 355]]
[[865 116]] , [[863 118]]
[[1005  117]] , [[1005  121]]
[[ 82 303]] , [[ 82 307]]
[[806 118]] , [[806 122]]
[[548 447]] , [[547 448]]
[[478 451]] , [[477 452]]
[[478 451]] , [[477 452]]
[[ 31 357]] , [[ 31 361]]
[[713 483]] , [[713 487]]
[[1005  117]] , [[1004  118]]
[[651 488]] , [[651 492]]
[[382 490]] , [[382 494]]
[[189 486]] , [[187 488]]
[[404 488]] , [[404 492]]
[[256 551]] , [[255 552]]
[[100 484]] , [[100 488]]
[[ 80 459]] , [[ 79 460]]
[[ 96 459]] , [[ 94 461]]
[[421 455]] , [[421 459]]
[[205 490]] , [[205 494]]
[[569 455]] , [[569 459]]
[[262 553]] , [[260 555]]
[[146 487]] , [[146 491]]
[[683 488]] , [[683 492]]
[[577 487]] , [[577 489]]
[[100 486]] , [[100 490]]
[[176 489]] , [[175 490]]
[[521 490]] , [[521 494]]
[[753 554]] , [[753 558]]
[[521 490]] , [[521 494]]
[[689 572]] , [[687 574]]
[[540 574]] , [[540 578]]
[[534 574]] , [[534 578]]
[[277 572]] , [[277 576]]
[[287 572]] , [[285 574]]
[[606 553]] , [[606 557]]
[[417 490]] , [[417 494]]
[[761 487]] , [[760 488]]
[[742 553]] , [[742 557]]
[[786 564]] , [[785 565]]
[[707 639]] , [[707 643]]
[[193 555]] , [[193 559]]
[[912 619]] , [[911 620]]
[[563 549]] , [[563 553]]
[[686 651]] , [[685 652]]
[[604 574]] , [[604 578]]
[[282 551]] , [[280 553]]
[[628 615]] , [[628 619]]
[[495 654]] , [[495 659]]
[[210 553]] , [[208 555]]
[[556 627]] , [[557 626]]
[[621 621]] , [[621 625]]
[[540 623]] , [[538 625]]
[[918 613]] , [[918 614]]
[[888 639]] , [[887 640]]
[[189 571]] , [[189 575]]
[[911 622]] , [[911 626]]
[[578 621]] , [[577 622]]
[[509 652]] , [[509 653]]
[[417 573]] , [[416 574]]
[[796 649]] , [[795 650]]
[[507 652]] , [[507 658]]
[[829 670]] , [[830 669]]
[[380 668]] , [[380 673]]
[[507 652]] , [[507 654]]
[[540 655]] , [[539 656]]
[[515 687]] , [[516 687]]
[[751 631]] , [[751 635]]
[[510 631]] , [[509 632]]
[[639 655]] , [[637 657]]
[[518 655]] , [[517 656]]
[[322 494]] , [[322 498]]
[[342 495]] , [[341 496]]
[[164 563]] , [[163 564]]
[[597 578]] , [[596 579]]
[[497 551]] , [[497 555]]
[[190 572]] , [[190 576]]
[[924 609]] , [[924 613]]
[[338 554]] , [[338 558]]
[[650 649]] , [[649 650]]
[[544 576]] , [[544 580]]
[[634 659]] , [[635 658]]
[[660 662]] , [[659 663]]
[[529 652]] , [[530 651]]
[[650 647]] , [[649 648]]
[[545 658]] , [[546 657]]
[[864 651]] , [[863 652]]
[[421 551]] , [[421 555]]
[[632 621]] , [[631 622]]
[[632 621]] , [[631 622]]
[[504 631]] , [[503 632]]
[[581 575]] , [[581 579]]
[[173 571]] , [[173 575]]
[[612 651]] , [[613 651]]
[[536 599]] , [[535 600]]
[[522 629]] , [[521 630]]
[[685 575]] , [[685 579]]
[[235 555]] , [[235 559]]
[[366 551]] , [[366 555]]
[[393 494]] , [[393 498]]
[[628 621]] , [[626 623]]
[[562 576]] , [[562 580]]
[[414 551]] , [[414 555]]
[[660 574]] , [[660 578]]
[[576 573]] , [[576 575]]
[[495 493]] , [[495 497]]
[[655 574]] , [[655 578]]
[[ 72 609]] , [[ 71 610]]
[[508 631]] , [[508 635]]
[[508 631]] , [[508 635]]
[[608 574]] , [[608 578]]
[[381 551]] , [[381 555]]
[[495 493]] , [[495 497]]
[[672 574]] , [[672 575]]
[[496 599]] , [[495 600]]
[[532 599]] , [[529 602]]
[[671 574]] , [[669 576]]
[[928 607]] , [[927 608]]
[[704 631]] , [[703 632]]
[[768 633]] , [[768 637]]
[[621 623]] , [[621 633]]
