[[593 112]] , [[593 116]]
[[558 351]] , [[558 355]]
[[620 115]] , [[620 119]]
[[844 117]] , [[844 121]]
[[144 357]] , [[144 361]]
[[758 118]] , [[758 122]]
[[171 356]] , [[171 360]]
[[846 119]] , [[846 123]]
[[1059  115]] , [[1059  116]]
[[ 85 303]] , [[ 85 307]]
[[1061  113]] , [[1061  114]]
[[719 354]] , [[719 358]]
[[1037  120]] , [[1037  124]]
[[1061  115]] , [[1061  116]]
[[888 119]] , [[888 123]]
[[888 119]] , [[888 123]]
[[609 120]] , [[609 124]]
[[107 358]] , [[107 362]]
[[841 473]] , [[841 474]]
[[966 121]] , [[966 125]]
[[1062  114]] , [[1061  115]]
[[107 358]] , [[107 362]]
[[107 358]] , [[107 362]]
[[985 121]] , [[985 125]]
[[1073   99]] , [[1073  100]]
[[816 121]] , [[816 125]]
[[105 358]] , [[105 362]]
[[753 119]] , [[753 123]]
[[111 488]] , [[111 492]]
[[1058  118]] , [[1055  121]]
[[142 358]] , [[140 360]]
[[845 121]] , [[845 125]]
[[ 67 359]] , [[ 66 360]]
[[848 119]] , [[848 123]]
[[ 64 359]] , [[ 64 363]]
[[748 119]] , [[748 123]]
[[150 358]] , [[150 362]]
[[1021  119]] , [[1020  120]]
[[861 121]] , [[861 125]]
[[1023  115]] , [[1022  116]]
[[119 483]] , [[119 487]]
[[974 117]] , [[974 121]]
[[166 552]] , [[166 557]]
[[563 590]] , [[563 594]]
[[574 456]] , [[574 460]]
[[461 353]] , [[461 357]]
[[214 351]] , [[214 355]]
[[203 456]] , [[203 460]]
[[907 119]] , [[907 123]]
[[1040  119]] , [[1040  123]]
[[1067  107]] , [[1067  108]]
[[133 460]] , [[133 464]]
[[393 353]] , [[393 357]]
[[590 550]] , [[590 554]]
[[892 119]] , [[892 123]]
[[173 487]] , [[173 491]]
[[243 486]] , [[243 490]]
[[ 16 357]] , [[ 16 361]]
[[368 351]] , [[368 355]]
[[806 121]] , [[806 125]]
[[616 113]] , [[616 117]]
[[1038  121]] , [[1038  125]]
[[ 56 359]] , [[ 56 363]]
[[1022  118]] , [[1021  119]]
[[1075   95]] , [[1075   98]]
[[171 458]] , [[171 462]]
[[758 119]] , [[758 123]]
[[811 119]] , [[811 123]]
[[1004  121]] , [[1004  125]]
[[877 119]] , [[877 123]]
[[811 119]] , [[811 123]]
[[989 121]] , [[989 125]]
[[841 473]] , [[841 474]]
[[317 489]] , [[317 493]]
[[573 489]] , [[573 493]]
[[253 456]] , [[253 460]]
[[957 121]] , [[957 125]]
[[890 121]] , [[890 125]]
[[ 16 359]] , [[ 16 363]]
[[890 121]] , [[890 125]]
[[131 488]] , [[131 492]]
[[700 488]] , [[699 489]]
[[306 552]] , [[305 553]]
[[ 82 471]] , [[ 82 475]]
[[976 121]] , [[976 125]]
[[159 462]] , [[159 466]]
[[122 462]] , [[122 466]]
[[686 460]] , [[686 464]]
[[1057  119]] , [[1057  120]]
[[978 123]] , [[978 127]]
[[131 487]] , [[131 491]]
[[282 456]] , [[282 460]]
[[676 489]] , [[676 493]]
[[840 115]] , [[840 119]]
[[748 119]] , [[748 123]]
[[718 355]] , [[718 359]]
[[1075  102]] , [[1075  107]]
[[1059  117]] , [[1059  118]]
[[619 119]] , [[619 123]]
