[[ 78 356]] , [[ 78 360]]
[[718 595]] , [[717 596]]
[[192 453]] , [[190 455]]
[[254 124]] , [[254 128]]
[[679 455]] , [[679 459]]
[[160 484]] , [[160 488]]
[[889 119]] , [[889 123]]
[[669 117]] , [[669 121]]
[[400 453]] , [[400 457]]
[[862 122]] , [[862 126]]
[[ 37 359]] , [[ 37 363]]
[[845 120]] , [[845 124]]
[[462 453]] , [[462 457]]
[[611 120]] , [[611 124]]
[[184 457]] , [[184 458]]
[[296 455]] , [[296 459]]
[[242 455]] , [[242 459]]
[[ 84 356]] , [[ 84 360]]
[[402 356]] , [[402 360]]
[[ 13 357]] , [[ 13 361]]
[[989 119]] , [[989 123]]
[[ 61 358]] , [[ 61 362]]
[[382 453]] , [[381 454]]
[[832 485]] , [[829 488]]
[[382 453]] , [[381 454]]
[[ 90 477]] , [[ 89 478]]
[[718 354]] , [[718 358]]
[[529 488]] , [[529 492]]
[[242 455]] , [[242 459]]
[[187 357]] , [[187 361]]
[[840 475]] , [[839 476]]
[[577 488]] , [[576 489]]
[[198 360]] , [[198 364]]
[[ 98 459]] , [[ 97 460]]
[[141 485]] , [[141 489]]
[[832 485]] , [[829 488]]
[[ 89 477]] , [[ 89 481]]
[[159 488]] , [[159 492]]
[[194 455]] , [[192 457]]
[[112 488]] , [[112 492]]
[[ 88 476]] , [[ 88 480]]
[[303 489]] , [[302 490]]
[[194 455]] , [[193 456]]
[[752 488]] , [[752 492]]
[[627 490]] , [[627 494]]
[[504 491]] , [[503 492]]
[[701 489]] , [[701 493]]
[[540 490]] , [[540 494]]
[[828 489]] , [[827 490]]
[[348 551]] , [[348 555]]
[[143 487]] , [[143 491]]
[[834 485]] , [[830 489]]
[[734 487]] , [[734 491]]
[[193 490]] , [[193 494]]
[[813 123]] , [[813 127]]
[[835 124]] , [[835 128]]
[[ 58 362]] , [[ 58 366]]
[[244 459]] , [[243 460]]
[[889 123]] , [[889 127]]
[[108 359]] , [[107 360]]
[[188 457]] , [[186 459]]
[[743 121]] , [[743 125]]
[[677 489]] , [[677 493]]
[[260 455]] , [[260 459]]
[[127 489]] , [[127 493]]
[[464 492]] , [[464 496]]
[[ 79 466]] , [[ 79 473]]
[[ 79 466]] , [[ 79 473]]
[[161 462]] , [[161 466]]
[[241 489]] , [[241 493]]
[[926 122]] , [[926 126]]
[[104 358]] , [[104 362]]
[[181 358]] , [[181 362]]
[[ 39 359]] , [[ 39 363]]
[[103 358]] , [[103 362]]
[[731 355]] , [[731 359]]
[[702 489]] , [[701 490]]
[[ 29 359]] , [[ 29 363]]
[[198 360]] , [[198 364]]
[[ 29 359]] , [[ 29 363]]
[[548 356]] , [[548 360]]
[[806 120]] , [[806 124]]
[[1077   96]] , [[1077  100]]
[[198 360]] , [[198 364]]
