[[376 514]] , [[376 521]]
[[769 512]] , [[767 514]]
[[722 254]] , [[722 259]]
[[634 264]] , [[634 265]]
[[624 258]] , [[624 262]]
[[620 258]] , [[620 262]]
[[480 514]] , [[480 517]]
[[452 512]] , [[452 521]]
[[800   7]] , [[800  11]]
[[375 514]] , [[375 515]]
[[744 514]] , [[744 515]]
[[843 576]] , [[844 575]]
[[843 576]] , [[844 575]]
[[376 516]] , [[376 522]]
[[478 514]] , [[478 517]]
[[807 514]] , [[805 516]]
[[1000  435]] , [[1000  439]]
[[446 512]] , [[446 521]]
[[686 256]] , [[686 261]]
[[376 514]] , [[376 523]]
[[667 528]] , [[668 527]]
[[377 514]] , [[377 515]]
[[378 514]] , [[378 515]]
[[767 155]] , [[767 159]]
[[722 273]] , [[722 277]]
[[378 514]] , [[378 515]]
[[448 512]] , [[448 518]]
[[668 258]] , [[668 262]]
[[296 696]] , [[296 701]]
[[486 514]] , [[486 519]]
[[465 644]] , [[465 647]]
[[659 530]] , [[660 529]]
[[304 534]] , [[304 535]]
[[378 514]] , [[378 515]]
[[474 536]] , [[474 543]]
[[833 530]] , [[834 529]]
[[474 520]] , [[474 527]]
[[480 514]] , [[480 519]]
[[304 536]] , [[304 543]]
[[803 513]] , [[802 514]]
[[378 514]] , [[378 522]]
[[480 534]] , [[480 535]]
[[306 534]] , [[306 535]]
[[838 618]] , [[838 619]]
[[650 630]] , [[650 634]]
[[485 515]] , [[484 516]]
[[378 516]] , [[378 521]]
[[848 560]] , [[848 561]]
[[482 514]] , [[482 523]]
[[305 540]] , [[305 541]]
[[306 534]] , [[305 535]]
[[526 520]] , [[526 527]]
[[502 518]] , [[502 523]]
[[475 538]] , [[475 545]]
[[475 538]] , [[475 545]]
[[526 520]] , [[526 527]]
[[476 546]] , [[477 545]]
[[294 580]] , [[294 587]]
[[835 528]] , [[836 527]]
[[332 528]] , [[332 535]]
[[473 512]] , [[473 513]]
[[835 528]] , [[836 527]]
[[833 530]] , [[834 529]]
[[849 552]] , [[849 553]]
[[758 514]] , [[758 515]]
[[294 580]] , [[294 587]]
[[453 512]] , [[453 518]]
[[778 536]] , [[778 541]]
[[290 590]] , [[290 599]]
[[310 534]] , [[310 536]]
[[482 529]] , [[482 533]]
[[380 515]] , [[379 516]]
[[454 512]] , [[454 513]]
[[558 258]] , [[558 263]]
[[486 514]] , [[486 518]]
[[486 514]] , [[486 520]]
[[379 514]] , [[378 515]]
[[785 538]] , [[785 542]]
[[624 258]] , [[624 263]]
[[752 160]] , [[752 165]]
[[758 514]] , [[758 515]]
[[742 152]] , [[742 157]]
[[454 512]] , [[454 518]]
[[657 258]] , [[657 262]]
[[484 514]] , [[484 517]]
[[688 256]] , [[688 260]]
[[515 516]] , [[515 517]]
[[756 512]] , [[755 513]]
[[638 258]] , [[638 263]]
[[472 514]] , [[472 525]]
[[334 524]] , [[334 529]]
[[772 136]] , [[772 140]]
[[772 136]] , [[772 141]]
[[314 528]] , [[314 529]]
[[754 512]] , [[753 513]]
[[756 512]] , [[756 513]]
[[442 518]] , [[442 523]]
[[320 528]] , [[320 535]]
[[748 512]] , [[748 513]]
[[740 152]] , [[740 156]]
[[690 256]] , [[690 260]]
[[698 275]] , [[698 279]]
[[792 512]] , [[792 513]]
[[830 516]] , [[830 517]]
[[666 275]] , [[666 279]]
[[666 275]] , [[666 279]]
[[666 275]] , [[666 279]]
[[744 154]] , [[744 159]]
[[711 275]] , [[711 280]]
[[994 432]] , [[994 439]]
[[774 512]] , [[774 513]]
[[698 275]] , [[698 279]]
[[698 274]] , [[698 279]]
[[718 275]] , [[718 279]]
[[718 275]] , [[718 279]]
[[728 275]] , [[728 279]]
[[748 153]] , [[748 157]]
[[656 258]] , [[656 262]]
[[661 263]] , [[662 262]]
[[656 258]] , [[656 262]]
[[306 536]] , [[306 537]]
