[[914 351]] , [[914 352]]
[[236 487]] , [[236 491]]
[[401 354]] , [[401 358]]
[[782 116]] , [[781 117]]
[[886 353]] , [[886 357]]
[[1056  114]] , [[1054  116]]
[[393 353]] , [[392 354]]
[[216 351]] , [[216 355]]
[[1040  119]] , [[1040  123]]
[[ 15 309]] , [[ 15 313]]
[[817 354]] , [[817 358]]
[[845 119]] , [[844 120]]
[[1006  119]] , [[1006  123]]
[[868 116]] , [[866 118]]
[[122 460]] , [[122 464]]
[[881 116]] , [[881 120]]
[[404 489]] , [[404 493]]
[[110 457]] , [[110 461]]
[[1009  118]] , [[1009  122]]
[[501 488]] , [[501 492]]
[[346 454]] , [[346 458]]
[[400 488]] , [[400 492]]
[[382 454]] , [[382 458]]
[[132 359]] , [[132 363]]
[[1022  121]] , [[1022  125]]
[[126 359]] , [[126 363]]
[[852 121]] , [[852 125]]
[[750 119]] , [[750 123]]
[[896 121]] , [[896 125]]
[[801 485]] , [[800 486]]
[[754 120]] , [[754 124]]
[[ 97 459]] , [[ 96 460]]
[[445 453]] , [[445 457]]
[[115 358]] , [[115 362]]
[[ 14 357]] , [[ 14 361]]
[[ 82 460]] , [[ 82 463]]
[[186 456]] , [[186 460]]
[[236 488]] , [[236 492]]
[[419 458]] , [[419 462]]
[[910 120]] , [[910 124]]
[[475 453]] , [[475 457]]
[[758 119]] , [[758 123]]
[[199 360]] , [[199 364]]
[[977 121]] , [[977 125]]
[[199 360]] , [[199 364]]
[[475 453]] , [[475 457]]
[[243 455]] , [[243 459]]
[[676 488]] , [[676 492]]
[[278 489]] , [[278 493]]
[[1006  121]] , [[1006  125]]
[[114 357]] , [[114 361]]
[[608 120]] , [[608 124]]
[[554 485]] , [[554 489]]
[[191 485]] , [[191 486]]
[[195 455]] , [[193 457]]
[[124 358]] , [[124 362]]
[[729 354]] , [[729 358]]
[[241 488]] , [[241 492]]
[[304 489]] , [[304 493]]
[[685 488]] , [[685 492]]
[[619 491]] , [[619 495]]
[[223 553]] , [[223 557]]
[[655 490]] , [[655 494]]
[[129 485]] , [[129 489]]
[[426 516]] , [[426 521]]
[[426 516]] , [[426 521]]
[[332 455]] , [[332 459]]
[[ 81 470]] , [[ 81 474]]
[[ 25 360]] , [[ 25 364]]
[[304 457]] , [[304 461]]
[[142 360]] , [[140 362]]
[[111 461]] , [[111 465]]
[[ 43 358]] , [[ 43 362]]
[[ 93 482]] , [[ 93 486]]
[[119 459]] , [[118 460]]
[[302 491]] , [[302 495]]
[[241 487]] , [[241 491]]
[[350 491]] , [[350 495]]
[[  0 358]] , [[  0 362]]
[[348 492]] , [[348 496]]
[[497 549]] , [[497 553]]
[[242 489]] , [[242 493]]
[[927 122]] , [[927 126]]
[[271 490]] , [[271 494]]
[[244 489]] , [[244 493]]
[[607 573]] , [[607 577]]
[[245 490]] , [[245 494]]
[[672 489]] , [[672 493]]
[[242 487]] , [[242 491]]
[[299 553]] , [[299 557]]
[[1039  122]] , [[1039  126]]
