[[502 518]] , [[502 523]]
[[486 514]] , [[486 519]]
[[486 514]] , [[486 519]]
[[659 258]] , [[659 262]]
[[480 514]] , [[480 517]]
[[378 514]] , [[378 522]]
[[788   6]] , [[788  11]]
[[807   5]] , [[807   9]]
[[807   5]] , [[807   9]]
[[454 512]] , [[454 516]]
[[753 161]] , [[753 165]]
[[453 512]] , [[453 518]]
[[738   2]] , [[738   6]]
[[453 512]] , [[453 518]]
[[740 151]] , [[740 155]]
[[669 265]] , [[669 269]]
[[784 514]] , [[783 515]]
[[639 258]] , [[639 262]]
[[744 150]] , [[743 151]]
[[803 520]] , [[804 519]]
[[654 258]] , [[654 262]]
[[833 522]] , [[834 521]]
[[482 526]] , [[482 531]]
[[660 258]] , [[660 262]]
[[732 256]] , [[732 260]]
[[456 512]] , [[456 518]]
[[478 516]] , [[478 521]]
[[665 528]] , [[666 527]]
[[829 524]] , [[830 523]]
[[534 261]] , [[534 265]]
[[718 162]] , [[718 167]]
[[375 511]] , [[375 515]]
[[502 518]] , [[502 523]]
[[486 514]] , [[486 519]]
[[486 514]] , [[486 519]]
[[659 258]] , [[659 262]]
[[480 514]] , [[480 517]]
[[378 514]] , [[378 522]]
[[788   6]] , [[788  11]]
[[807   5]] , [[807   9]]
[[807   5]] , [[807   9]]
[[454 512]] , [[454 516]]
[[753 161]] , [[753 165]]
[[453 512]] , [[453 518]]
[[738   2]] , [[738   6]]
[[453 512]] , [[453 518]]
[[740 151]] , [[740 155]]
[[669 265]] , [[669 269]]
[[784 514]] , [[783 515]]
[[639 258]] , [[639 262]]
[[744 150]] , [[743 151]]
[[803 520]] , [[804 519]]
[[654 258]] , [[654 262]]
[[833 522]] , [[834 521]]
[[482 526]] , [[482 531]]
[[660 258]] , [[660 262]]
[[732 256]] , [[732 260]]
[[456 512]] , [[456 518]]
[[478 516]] , [[478 521]]
[[665 528]] , [[666 527]]
[[829 524]] , [[830 523]]
[[534 261]] , [[534 265]]
[[718 162]] , [[718 167]]
[[375 511]] , [[375 515]]
