[[475 546]] , [[476 545]]
[[750 514]] , [[750 515]]
[[750 514]] , [[750 515]]
[[833 530]] , [[834 529]]
[[480 512]] , [[480 513]]
[[652 258]] , [[652 262]]
[[831 530]] , [[832 529]]
[[835 524]] , [[836 523]]
[[835 524]] , [[836 523]]
[[484 512]] , [[484 513]]
[[454 512]] , [[454 517]]
[[806   5]] , [[806   9]]
[[667 530]] , [[668 529]]
[[487 512]] , [[485 514]]
[[654 259]] , [[654 263]]
[[473 512]] , [[473 513]]
[[475 512]] , [[475 517]]
[[758 514]] , [[758 515]]
[[752 160]] , [[752 164]]
[[802 513]] , [[801 514]]
[[689 258]] , [[689 262]]
[[740 151]] , [[739 152]]
[[374 514]] , [[374 515]]
[[656 265]] , [[656 269]]
[[636 258]] , [[636 262]]
[[450 511]] , [[450 517]]
[[488 514]] , [[488 515]]
[[480 516]] , [[480 521]]
[[762 514]] , [[762 515]]
[[798 513]] , [[797 514]]
[[742 151]] , [[742 153]]
[[670 258]] , [[670 262]]
[[378 516]] , [[378 522]]
[[456 510]] , [[456 517]]
[[456 510]] , [[456 517]]
[[378 516]] , [[378 520]]
[[762 514]] , [[762 515]]
[[306 538]] , [[306 549]]
[[829 524]] , [[830 523]]
[[829 524]] , [[830 523]]
[[480 514]] , [[480 515]]
[[829 524]] , [[830 523]]
[[667 528]] , [[668 527]]
[[526 518]] , [[526 525]]
[[827 524]] , [[828 523]]
[[638 258]] , [[638 262]]
[[584 258]] , [[584 262]]
[[382 516]] , [[382 521]]
[[790 512]] , [[790 513]]
[[678 265]] , [[678 269]]
[[378 516]] , [[378 522]]
[[310 526]] , [[310 541]]
[[544 262]] , [[544 267]]
[[475 546]] , [[476 545]]
[[750 514]] , [[750 515]]
[[750 514]] , [[750 515]]
[[833 530]] , [[834 529]]
[[480 512]] , [[480 513]]
[[652 258]] , [[652 262]]
[[831 530]] , [[832 529]]
[[835 524]] , [[836 523]]
[[835 524]] , [[836 523]]
[[484 512]] , [[484 513]]
[[454 512]] , [[454 517]]
[[806   5]] , [[806   9]]
[[667 530]] , [[668 529]]
[[487 512]] , [[485 514]]
[[654 259]] , [[654 263]]
[[473 512]] , [[473 513]]
[[475 512]] , [[475 517]]
[[758 514]] , [[758 515]]
[[752 160]] , [[752 164]]
[[802 513]] , [[801 514]]
[[689 258]] , [[689 262]]
[[740 151]] , [[739 152]]
[[374 514]] , [[374 515]]
[[656 265]] , [[656 269]]
[[636 258]] , [[636 262]]
[[450 511]] , [[450 517]]
[[488 514]] , [[488 515]]
[[480 516]] , [[480 521]]
[[762 514]] , [[762 515]]
[[798 513]] , [[797 514]]
[[742 151]] , [[742 153]]
[[670 258]] , [[670 262]]
[[378 516]] , [[378 522]]
[[456 510]] , [[456 517]]
[[456 510]] , [[456 517]]
[[378 516]] , [[378 520]]
[[762 514]] , [[762 515]]
[[306 538]] , [[306 549]]
[[829 524]] , [[830 523]]
[[829 524]] , [[830 523]]
[[480 514]] , [[480 515]]
[[829 524]] , [[830 523]]
[[667 528]] , [[668 527]]
[[526 518]] , [[526 525]]
[[827 524]] , [[828 523]]
[[638 258]] , [[638 262]]
[[584 258]] , [[584 262]]
[[382 516]] , [[382 521]]
[[790 512]] , [[790 513]]
[[678 265]] , [[678 269]]
[[378 516]] , [[378 522]]
[[310 526]] , [[310 541]]
[[544 262]] , [[544 267]]
