[[ 73 306]] , [[ 73 310]]
[[160 483]] , [[159 484]]
[[334 351]] , [[334 355]]
[[ 47 308]] , [[ 47 312]]
[[1019  118]] , [[1019  122]]
[[894 119]] , [[894 123]]
[[806 117]] , [[806 121]]
[[911 118]] , [[911 122]]
[[  6 308]] , [[  6 312]]
[[881 116]] , [[881 120]]
[[977 117]] , [[976 118]]
[[385 453]] , [[384 454]]
[[379 488]] , [[379 492]]
[[417 453]] , [[416 454]]
[[697 486]] , [[697 490]]
[[158 357]] , [[158 361]]
[[113 459]] , [[113 463]]
[[155 358]] , [[155 362]]
[[382 356]] , [[382 360]]
[[1068  107]] , [[1068  108]]
[[386 357]] , [[386 361]]
[[208 459]] , [[208 463]]
[[433 453]] , [[432 454]]
[[106 358]] , [[106 362]]
[[ 91 356]] , [[ 91 360]]
[[1044  121]] , [[1044  125]]
[[591 453]] , [[591 457]]
[[200 359]] , [[200 363]]
[[663 485]] , [[663 486]]
[[399 453]] , [[399 457]]
[[873 119]] , [[873 123]]
[[ 31 358]] , [[ 31 362]]
[[ 91 356]] , [[ 91 360]]
[[888 119]] , [[888 123]]
[[132 355]] , [[132 359]]
[[ 94 357]] , [[ 94 361]]
[[336 453]] , [[336 457]]
[[727 485]] , [[727 489]]
[[805 485]] , [[805 486]]
[[817 120]] , [[817 124]]
[[ 87 303]] , [[ 87 307]]
[[740 119]] , [[740 123]]
[[637 458]] , [[637 462]]
[[161 457]] , [[160 458]]
[[ 96 357]] , [[ 96 361]]
[[717 354]] , [[717 358]]
[[1055  119]] , [[1055  123]]
[[142 485]] , [[142 489]]
[[193 485]] , [[193 487]]
[[ 91 479]] , [[ 91 484]]
[[787 490]] , [[787 494]]
[[495 549]] , [[495 553]]
[[270 489]] , [[270 493]]
[[201 458]] , [[201 462]]
[[393 491]] , [[392 492]]
[[284 491]] , [[284 495]]
[[ 25 359]] , [[ 24 360]]
[[233 457]] , [[233 461]]
[[ 95 305]] , [[ 95 309]]
[[ 85 360]] , [[ 85 364]]
[[1021  123]] , [[1020  124]]
[[107 359]] , [[106 360]]
[[1024  121]] , [[1024  125]]
[[331 455]] , [[331 459]]
[[ 31 358]] , [[ 31 362]]
[[734 489]] , [[734 493]]
[[116 462]] , [[116 466]]
[[672 489]] , [[672 493]]
[[1030  120]] , [[1029  121]]
[[233 489]] , [[232 490]]
[[304 491]] , [[304 495]]
[[103 486]] , [[103 490]]
[[753 119]] , [[753 123]]
[[128 489]] , [[128 493]]
[[595 460]] , [[595 464]]
[[240 556]] , [[239 557]]
[[111 488]] , [[111 492]]
[[105 486]] , [[105 490]]
[[595 460]] , [[595 464]]
[[565 492]] , [[565 496]]
[[860 120]] , [[860 124]]
[[730 355]] , [[730 359]]
[[1058  118]] , [[1056  120]]
[[475 453]] , [[475 457]]
[[238 489]] , [[238 493]]
[[122 462]] , [[122 466]]
[[215 459]] , [[215 463]]
[[236 458]] , [[236 462]]
[[686 460]] , [[686 464]]
[[823 117]] , [[823 121]]
[[810 121]] , [[810 125]]
[[1003  121]] , [[1002  122]]
[[821 117]] , [[821 121]]
[[183 358]] , [[183 362]]
[[1024  117]] , [[1024  118]]
[[ 46 359]] , [[ 46 363]]
[[563 492]] , [[563 496]]
[[123 486]] , [[123 490]]
[[463 492]] , [[463 496]]
[[ 89 358]] , [[ 89 362]]
[[101 486]] , [[101 490]]
[[1021  119]] , [[1020  120]]
[[691 554]] , [[691 558]]
[[193 485]] , [[193 489]]
[[718 355]] , [[718 359]]
[[181 488]] , [[181 492]]
[[166 485]] , [[166 489]]
[[ 82 304]] , [[ 82 308]]
[[173 459]] , [[173 463]]
[[ 62 355]] , [[ 62 359]]
[[101 358]] , [[101 362]]
[[147 358]] , [[146 359]]
[[729 120]] , [[729 124]]
