[[ 33 486]] , [[ 31 488]]
[[ 32 486]] , [[ 30 488]]
[[661 920]] , [[662 919]]
[[477 987]] , [[478 986]]
[[322 908]] , [[323 907]]
[[846 624]] , [[846 639]]
[[846 624]] , [[846 639]]
[[561 738]] , [[561 743]]
[[ 30 484]] , [[ 30 485]]
[[457 948]] , [[458 947]]
[[445 982]] , [[446 981]]
[[445 982]] , [[446 981]]
[[ 50 296]] , [[ 50 297]]
[[169 128]] , [[169 132]]
[[292 714]] , [[291 715]]
[[293 704]] , [[291 706]]
[[288 706]] , [[288 710]]
[[318 569]] , [[317 570]]
[[637 934]] , [[638 933]]
[[302 570]] , [[302 571]]
[[471 610]] , [[472 609]]
[[302 570]] , [[302 571]]
[[817 652]] , [[817 657]]
[[496 744]] , [[496 748]]
[[496 744]] , [[496 748]]
[[306 729]] , [[305 730]]
[[287 589]] , [[288 588]]
[[381 998]] , [[ 381 1005]]
[[615 928]] , [[616 927]]
[[517 740]] , [[516 741]]
[[464 607]] , [[465 606]]
[[479 922]] , [[480 921]]
[[   2 1041]] , [[   2 1045]]
[[445 998]] , [[446 997]]
[[ 617 1002]] , [[ 618 1001]]
[[617 974]] , [[618 973]]
[[512 740]] , [[512 745]]
[[277 592]] , [[278 591]]
[[455 610]] , [[456 609]]
[[938 188]] , [[938 193]]
[[825 656]] , [[825 660]]
[[577 922]] , [[578 921]]
[[825 614]] , [[824 615]]
[[836 720]] , [[836 729]]
[[435 934]] , [[436 935]]
[[265 948]] , [[266 947]]
[[828 616]] , [[828 618]]
[[435 939]] , [[436 938]]
[[591 922]] , [[592 921]]
[[441 937]] , [[442 936]]
[[836 626]] , [[836 635]]
[[453 932]] , [[454 931]]
[[448 994]] , [[449 993]]
[[439 948]] , [[440 947]]
[[449 994]] , [[450 993]]
[[ 471 1010]] , [[ 472 1009]]
[[558 738]] , [[558 743]]
[[648 980]] , [[ 648 1007]]
[[318 566]] , [[318 567]]
[[648 749]] , [[649 748]]
[[ 41 506]] , [[ 41 511]]
[[647 606]] , [[648 605]]
[[ 48 486]] , [[ 46 488]]
[[333 922]] , [[334 921]]
[[ 18 496]] , [[ 18 503]]
[[357 924]] , [[358 923]]
[[  21 1070]] , [[  22 1069]]
[[   0 1036]] , [[   0 1051]]
[[  27 1078]] , [[  28 1077]]
[[467 918]] , [[468 917]]
[[  31 1072]] , [[  32 1071]]
[[354 566]] , [[354 567]]
[[673 915]] , [[674 914]]
[[   0 1028]] , [[   0 1057]]
[[  66 1196]] , [[  66 1203]]
[[  74 1228]] , [[  74 1229]]
[[   0 1028]] , [[   0 1047]]
[[   0 1078]] , [[   0 1083]]
[[  74 1138]] , [[  74 1139]]
[[  72 1138]] , [[  72 1149]]
[[ 719 1004]] , [[ 720 1003]]
[[374 565]] , [[373 566]]
[[721 960]] , [[722 959]]
[[  71 1152]] , [[  71 1159]]
[[  74 1144]] , [[  74 1145]]
[[  71 1186]] , [[  71 1191]]
[[ 674 1330]] , [[ 674 1335]]
[[ 636 1478]] , [[ 636 1484]]
[[  66 1196]] , [[  66 1201]]
[[   0 1016]] , [[   0 1037]]
[[   0 1020]] , [[   0 1049]]
[[ 118 1052]] , [[ 118 1057]]
[[   8 1000]] , [[   8 1009]]
[[  2 992]] , [[  2 997]]
[[  77 1216]] , [[  77 1222]]
[[  77 1227]] , [[  76 1228]]
[[  74 1200]] , [[  74 1204]]
[[  72 1236]] , [[  72 1241]]
[[  6 990]] , [[  6 991]]
[[  27 1092]] , [[  28 1091]]
[[382 566]] , [[382 567]]
[[  66 1196]] , [[  66 1207]]
[[   9 1084]] , [[  10 1083]]
[[  66 1196]] , [[  66 1207]]
[[ 116 1040]] , [[ 116 1047]]
[[  74 1200]] , [[  74 1205]]
[[  75 1200]] , [[  75 1207]]
[[  75 1200]] , [[  75 1207]]
[[385 564]] , [[383 566]]
[[  66 1148]] , [[  66 1151]]
[[  66 1148]] , [[  66 1155]]
[[  66 1194]] , [[  66 1207]]
[[  74 1200]] , [[  74 1204]]
[[  75 1236]] , [[  74 1237]]
[[ 651 1298]] , [[ 651 1302]]
[[ 651 1298]] , [[ 651 1302]]
[[  68 1250]] , [[  68 1257]]
[[  68 1250]] , [[  68 1257]]
[[   0 1016]] , [[   0 1041]]
[[ 651 1298]] , [[ 651 1302]]
[[ 650 1370]] , [[ 650 1375]]
[[  74 1196]] , [[  74 1207]]
[[ 909 1053]] , [[ 910 1052]]
[[   0 1022]] , [[   0 1039]]
[[  15 1054]] , [[  16 1053]]
[[  22 1078]] , [[  22 1083]]
[[   0 1024]] , [[   0 1065]]
[[  40 1039]] , [[  40 1043]]
[[349 996]] , [[350 995]]
[[   0 1028]] , [[   0 1051]]
[[338 566]] , [[338 567]]
[[681 916]] , [[682 915]]
[[410 738]] , [[410 742]]
[[   0 1032]] , [[   0 1037]]
[[659 920]] , [[660 919]]
[[644 972]] , [[644 973]]
[[599 921]] , [[611 921]]
[[623 972]] , [[623 973]]
[[465 608]] , [[466 607]]
[[520 747]] , [[520 751]]
[[523 742]] , [[523 743]]
[[334 734]] , [[334 735]]
[[498 744]] , [[498 751]]
[[459 606]] , [[460 605]]
[[291 588]] , [[292 587]]
[[820 763]] , [[819 764]]
[[321 730]] , [[320 731]]
[[ 457 1022]] , [[ 458 1021]]
[[411 996]] , [[412 995]]
[[330 934]] , [[330 941]]
[[293 912]] , [[294 911]]
[[595 921]] , [[621 921]]
[[ 277 1010]] , [[ 278 1009]]
[[398 734]] , [[398 735]]
[[663 936]] , [[664 935]]
[[425 740]] , [[425 744]]
[[ 478 1002]] , [[ 479 1001]]
[[554 740]] , [[554 744]]
[[382 258]] , [[382 262]]
[[548 740]] , [[548 747]]
[[ 34 476]] , [[ 34 477]]
[[581 740]] , [[581 745]]
[[540 742]] , [[540 747]]
[[381 258]] , [[381 262]]
[[ 17 502]] , [[ 18 501]]
[[649 608]] , [[650 607]]
[[574 742]] , [[574 746]]
[[594 740]] , [[594 741]]
[[ 16 490]] , [[ 16 494]]
[[ 60 484]] , [[ 60 489]]
