[[996 435]] , [[996 439]]
[[480 534]] , [[480 535]]
[[821 540]] , [[822 539]]
[[659 530]] , [[660 529]]
[[825 530]] , [[826 529]]
[[768 130]] , [[768 134]]
[[817 532]] , [[818 531]]
[[378 514]] , [[378 515]]
[[680 258]] , [[680 262]]
[[647 258]] , [[647 262]]
[[802 514]] , [[801 515]]
[[819 530]] , [[820 529]]
[[808 512]] , [[807 513]]
[[754 514]] , [[753 515]]
[[484 512]] , [[484 513]]
[[790   6]] , [[790  11]]
[[806   5]] , [[806   6]]
[[752 514]] , [[752 515]]
[[752 514]] , [[752 515]]
[[454 512]] , [[454 517]]
[[662 258]] , [[662 263]]
[[382 514]] , [[382 515]]
[[744 154]] , [[744 159]]
[[763 130]] , [[763 134]]
[[378 514]] , [[378 523]]
[[380 516]] , [[380 517]]
[[453 512]] , [[453 518]]
[[379 516]] , [[379 517]]
[[106 342]] , [[106 343]]
[[752 160]] , [[752 164]]
[[758 512]] , [[758 513]]
[[484 514]] , [[484 515]]
[[726 276]] , [[726 281]]
[[666 275]] , [[666 279]]
[[803 524]] , [[804 523]]
[[665 530]] , [[666 529]]
[[610 256]] , [[610 260]]
[[494 518]] , [[494 523]]
[[793 522]] , [[794 521]]
[[762 514]] , [[762 515]]
[[669 258]] , [[669 262]]
[[694 258]] , [[694 263]]
[[646 258]] , [[646 262]]
[[480 516]] , [[480 523]]
[[803 520]] , [[804 519]]
[[803 520]] , [[804 519]]
[[494 516]] , [[494 521]]
[[378 516]] , [[378 523]]
[[296 588]] , [[296 593]]
[[784 514]] , [[784 515]]
[[784 514]] , [[784 515]]
[[829 524]] , [[830 523]]
[[665 528]] , [[666 527]]
[[456 512]] , [[456 518]]
[[763 514]] , [[761 516]]
[[829 524]] , [[830 523]]
[[320 528]] , [[320 533]]
[[667 528]] , [[668 527]]
[[665 528]] , [[666 527]]
[[576 258]] , [[576 262]]
[[786 514]] , [[785 515]]
[[665 258]] , [[665 262]]
[[456 512]] , [[456 517]]
[[456 512]] , [[456 517]]
[[482 516]] , [[482 517]]
[[380 516]] , [[380 520]]
[[754 514]] , [[753 515]]
[[480 516]] , [[480 519]]
[[667 532]] , [[668 531]]
[[302 533]] , [[302 537]]
[[ 98 338]] , [[ 98 343]]
[[696 271]] , [[696 277]]
[[996 435]] , [[996 439]]
[[480 534]] , [[480 535]]
[[821 540]] , [[822 539]]
[[659 530]] , [[660 529]]
[[825 530]] , [[826 529]]
[[768 130]] , [[768 134]]
[[817 532]] , [[818 531]]
[[378 514]] , [[378 515]]
[[680 258]] , [[680 262]]
[[647 258]] , [[647 262]]
[[802 514]] , [[801 515]]
[[819 530]] , [[820 529]]
[[808 512]] , [[807 513]]
[[754 514]] , [[753 515]]
[[484 512]] , [[484 513]]
[[790   6]] , [[790  11]]
[[806   5]] , [[806   6]]
[[752 514]] , [[752 515]]
[[752 514]] , [[752 515]]
[[454 512]] , [[454 517]]
[[662 258]] , [[662 263]]
[[382 514]] , [[382 515]]
[[744 154]] , [[744 159]]
[[763 130]] , [[763 134]]
[[378 514]] , [[378 523]]
[[380 516]] , [[380 517]]
[[453 512]] , [[453 518]]
[[379 516]] , [[379 517]]
[[106 342]] , [[106 343]]
[[752 160]] , [[752 164]]
[[758 512]] , [[758 513]]
[[484 514]] , [[484 515]]
[[726 276]] , [[726 281]]
[[666 275]] , [[666 279]]
[[803 524]] , [[804 523]]
[[665 530]] , [[666 529]]
[[610 256]] , [[610 260]]
[[494 518]] , [[494 523]]
[[793 522]] , [[794 521]]
[[762 514]] , [[762 515]]
[[669 258]] , [[669 262]]
[[694 258]] , [[694 263]]
[[646 258]] , [[646 262]]
[[480 516]] , [[480 523]]
[[803 520]] , [[804 519]]
[[803 520]] , [[804 519]]
[[494 516]] , [[494 521]]
[[378 516]] , [[378 523]]
[[296 588]] , [[296 593]]
[[784 514]] , [[784 515]]
[[784 514]] , [[784 515]]
[[829 524]] , [[830 523]]
[[665 528]] , [[666 527]]
[[456 512]] , [[456 518]]
[[763 514]] , [[761 516]]
[[829 524]] , [[830 523]]
[[320 528]] , [[320 533]]
[[667 528]] , [[668 527]]
[[665 528]] , [[666 527]]
[[576 258]] , [[576 262]]
[[786 514]] , [[785 515]]
[[665 258]] , [[665 262]]
[[456 512]] , [[456 517]]
[[456 512]] , [[456 517]]
[[482 516]] , [[482 517]]
[[380 516]] , [[380 520]]
[[754 514]] , [[753 515]]
[[480 516]] , [[480 519]]
[[667 532]] , [[668 531]]
[[302 533]] , [[302 537]]
[[ 98 338]] , [[ 98 343]]
[[696 271]] , [[696 277]]
