[[161 238]] , [[162 237]]
[[474 520]] , [[474 530]]
[[512 518]] , [[512 525]]
[[744 716]] , [[744 723]]
[[474 520]] , [[474 529]]
[[490 978]] , [[490 989]]
[[851 582]] , [[851 587]]
[[ 490 1008]] , [[ 490 1041]]
[[288 548]] , [[288 549]]
[[ 698 1000]] , [[ 698 1005]]
[[852 580]] , [[852 581]]
[[358 749]] , [[358 753]]
[[304 540]] , [[304 541]]
[[744 716]] , [[743 717]]
[[288 547]] , [[287 548]]
[[768 708]] , [[768 711]]
[[768 708]] , [[768 711]]
[[490 974]] , [[490 991]]
[[763 712]] , [[761 714]]
[[ 698 1000]] , [[ 698 1005]]
[[ 698 1000]] , [[ 698 1003]]
[[700 999]] , [[ 699 1000]]
[[512 518]] , [[512 525]]
[[766 710]] , [[766 711]]
[[766 710]] , [[766 711]]
[[696 980]] , [[696 987]]
[[482 712]] , [[482 717]]
[[359 748]] , [[358 749]]
[[358 748]] , [[358 753]]
[[664 828]] , [[664 841]]
[[678 976]] , [[678 985]]
[[683 994]] , [[684 993]]
[[679 862]] , [[680 861]]
[[674 920]] , [[674 925]]
[[760 712]] , [[759 713]]
[[462 784]] , [[462 791]]
[[357 750]] , [[357 754]]
[[646 723]] , [[646 727]]
[[666 722]] , [[666 727]]
[[666 722]] , [[666 727]]
[[355 750]] , [[355 754]]
[[836 770]] , [[836 831]]
[[656 790]] , [[656 851]]
[[671 858]] , [[672 857]]
[[464 698]] , [[464 703]]
[[484 872]] , [[484 877]]
[[ 703 1018]] , [[ 704 1017]]
[[474 868]] , [[474 872]]
[[482 786]] , [[482 790]]
[[ 703 1018]] , [[ 704 1017]]
[[486 872]] , [[486 877]]
[[674 920]] , [[674 921]]
[[486 872]] , [[486 873]]
[[ 488 1018]] , [[ 488 1019]]
[[354 750]] , [[354 754]]
[[466 860]] , [[466 867]]
[[466 814]] , [[466 849]]
[[671 922]] , [[670 923]]
[[466 857]] , [[466 863]]
[[486 872]] , [[486 873]]
[[466 857]] , [[466 861]]
[[464 862]] , [[464 867]]
[[656 772]] , [[656 781]]
[[483 786]] , [[483 791]]
[[665 868]] , [[666 867]]
[[653 778]] , [[653 783]]
[[468 814]] , [[468 815]]
[[464 862]] , [[464 867]]
[[466 864]] , [[466 873]]
[[480 902]] , [[480 907]]
[[462 784]] , [[462 791]]
[[462 784]] , [[462 791]]
[[654 782]] , [[654 801]]
[[ 693 1611]] , [[ 693 1615]]
[[ 482 1000]] , [[ 482 1005]]
[[ 482 1000]] , [[ 482 1005]]
[[485 872]] , [[484 873]]
[[672 924]] , [[672 935]]
[[462 784]] , [[462 789]]
[[474 894]] , [[474 897]]
[[482 875]] , [[482 879]]
[[482 782]] , [[482 801]]
[[655 780]] , [[654 781]]
[[672 922]] , [[672 923]]
[[656 780]] , [[655 781]]
[[483 874]] , [[482 875]]
[[464 800]] , [[464 817]]
[[ 489 1011]] , [[ 490 1010]]
[[464 664]] , [[464 677]]
[[482 996]] , [[ 482 1003]]
[[466 790]] , [[466 799]]
[[464 800]] , [[464 824]]
[[464 800]] , [[464 824]]
[[ 482 1019]] , [[ 481 1020]]
[[466 792]] , [[466 799]]
[[671 922]] , [[671 923]]
[[671 922]] , [[671 923]]
[[693 984]] , [[694 983]]
[[654 778]] , [[654 785]]
[[671 856]] , [[672 855]]
[[466 806]] , [[466 811]]
[[483 786]] , [[483 791]]
[[483 786]] , [[483 791]]
[[466 806]] , [[466 811]]
[[483 786]] , [[483 791]]
[[468 844]] , [[468 845]]
[[466 802]] , [[466 827]]
[[466 670]] , [[466 675]]
[[650 632]] , [[650 633]]
[[483 799]] , [[483 803]]
[[472 976]] , [[472 981]]
[[466 796]] , [[466 801]]
[[672 920]] , [[672 923]]
[[466 806]] , [[466 840]]
[[483 801]] , [[483 805]]
[[ 781 1611]] , [[ 780 1612]]
[[486 870]] , [[486 871]]
[[ 494 1018]] , [[ 494 1020]]
[[485 790]] , [[485 795]]
[[468 866]] , [[468 871]]
[[672 920]] , [[672 923]]
[[646 616]] , [[646 621]]
[[838 546]] , [[838 547]]
[[648 638]] , [[648 648]]
[[838 732]] , [[838 751]]
[[656 784]] , [[656 797]]
[[650 636]] , [[650 641]]
[[ 838 1016]] , [[ 838 1022]]
[[822 542]] , [[822 546]]
[[656 798]] , [[656 817]]
[[658 786]] , [[658 791]]
[[670 922]] , [[670 931]]
[[670 922]] , [[670 931]]
[[676 948]] , [[676 983]]
[[668 865]] , [[668 867]]
[[ 772 1874]] , [[ 772 1879]]
[[ 496 1030]] , [[ 496 1034]]
[[ 480 1024]] , [[ 479 1025]]
[[684 960]] , [[684 971]]
[[786 710]] , [[786 711]]
[[ 484 1022]] , [[ 484 1023]]
[[ 495 1024]] , [[ 494 1025]]
[[ 901 1874]] , [[ 900 1875]]
[[ 832 1008]] , [[ 832 1018]]
[[ 768 1611]] , [[ 768 1615]]
[[ 828 1010]] , [[ 828 1019]]
[[ 773 1611]] , [[ 773 1615]]
[[ 778 1612]] , [[ 778 1617]]
[[764 710]] , [[764 711]]
[[470 870]] , [[470 879]]
[[702 722]] , [[702 727]]
[[472 878]] , [[472 883]]
[[856 580]] , [[856 587]]
[[468 752]] , [[468 756]]
[[848 558]] , [[848 559]]
[[290 714]] , [[290 719]]
[[480 534]] , [[480 535]]
[[832 942]] , [[832 959]]
[[820 864]] , [[820 865]]
[[ 803 1611]] , [[ 803 1615]]
[[832 944]] , [[832 955]]
[[ 682 1009]] , [[ 682 1011]]
[[839 940]] , [[839 943]]
[[ 883 1875]] , [[ 883 1879]]
[[ 681 1008]] , [[ 680 1009]]
[[ 810 1876]] , [[ 810 1881]]
[[ 472 1034]] , [[ 472 1037]]
[[ 488 1020]] , [[ 488 1025]]
[[838 920]] , [[838 923]]
[[ 302 1048]] , [[ 302 1053]]
[[838 924]] , [[838 927]]
[[672 928]] , [[672 961]]
[[654 776]] , [[654 780]]
[[838 926]] , [[838 927]]
[[656 782]] , [[656 783]]
[[674 932]] , [[674 943]]
[[466 828]] , [[466 843]]
[[ 486 1016]] , [[ 486 1021]]
