[[252 123]] , [[252 127]]
[[ 86 304]] , [[ 86 308]]
[[1015  121]] , [[1015  125]]
[[826 117]] , [[826 121]]
[[1025  117]] , [[1025  118]]
[[782 117]] , [[782 121]]
[[158 456]] , [[158 459]]
[[462 552]] , [[462 556]]
[[ 94 356]] , [[ 93 357]]
[[1040  119]] , [[1040  123]]
[[  6 308]] , [[  6 312]]
[[277 488]] , [[277 492]]
[[ 97 356]] , [[ 97 360]]
[[909 119]] , [[909 123]]
[[813 119]] , [[813 123]]
[[890 121]] , [[890 125]]
[[116 359]] , [[116 363]]
[[ 58 359]] , [[ 58 363]]
[[1073   99]] , [[1073  102]]
[[199 458]] , [[199 462]]
[[1059  117]] , [[1059  118]]
[[1028  119]] , [[1028  123]]
