[[292  11]] , [[292  15]]
[[208 299]] , [[208 303]]
[[669 119]] , [[669 123]]
[[668 120]] , [[668 124]]
[[94  7]] , [[93  8]]
[[665 118]] , [[665 122]]
[[1004  116]] , [[1002  118]]
[[971 116]] , [[971 120]]
[[ 62 306]] , [[ 62 310]]
[[203 554]] , [[203 558]]
[[580 605]] , [[580 609]]
[[622 548]] , [[622 549]]
[[735 458]] , [[735 462]]
[[430 493]] , [[430 497]]
[[111 484]] , [[111 488]]
[[490 488]] , [[490 492]]
[[447 354]] , [[447 358]]
[[457 489]] , [[456 490]]
[[609 488]] , [[609 492]]
[[609 488]] , [[609 492]]
[[385 453]] , [[384 454]]
[[152 357]] , [[152 361]]
[[183 356]] , [[183 360]]
[[446 489]] , [[446 493]]
[[315 488]] , [[315 492]]
[[561 488]] , [[561 492]]
[[717 483]] , [[717 487]]
[[185 553]] , [[185 557]]
[[379 488]] , [[379 492]]
[[375 573]] , [[374 574]]
[[979 119]] , [[978 120]]
[[174 356]] , [[174 360]]
[[ 79 467]] , [[ 79 472]]
[[ 97 457]] , [[ 94 460]]
[[687 569]] , [[685 571]]
[[465 547]] , [[464 548]]
[[917 613]] , [[915 615]]
[[752 552]] , [[752 556]]
[[429 574]] , [[429 578]]
[[479 554]] , [[479 558]]
[[221 555]] , [[220 556]]
[[633 491]] , [[633 495]]
[[319 553]] , [[319 557]]
[[406 491]] , [[406 495]]
[[317 492]] , [[317 496]]
[[275 489]] , [[274 490]]
[[530 493]] , [[530 497]]
[[115 461]] , [[115 465]]
[[765 488]] , [[764 489]]
[[686 488]] , [[686 492]]
[[196 573]] , [[196 577]]
[[337 491]] , [[336 492]]
[[191 555]] , [[191 559]]
[[311 573]] , [[311 577]]
[[608 553]] , [[608 557]]
[[530 552]] , [[530 556]]
[[539 571]] , [[539 575]]
[[606 553]] , [[606 557]]
[[218 614]] , [[218 615]]
[[100 485]] , [[100 489]]
[[449 571]] , [[449 575]]
[[292 489]] , [[292 493]]
[[196 571]] , [[196 575]]
[[780 487]] , [[780 491]]
[[316 551]] , [[316 555]]
[[348 489]] , [[348 493]]
[[248 556]] , [[248 560]]
[[257 571]] , [[257 572]]
[[511 571]] , [[511 575]]
[[554 626]] , [[554 633]]
[[552 626]] , [[551 627]]
[[619 489]] , [[619 493]]
[[227 553]] , [[227 557]]
[[270 488]] , [[269 489]]
[[596 574]] , [[595 575]]
[[637 574]] , [[637 578]]
[[190 571]] , [[190 575]]
[[229 553]] , [[229 557]]
[[188 571]] , [[188 575]]
[[343 490]] , [[343 494]]
[[913 619]] , [[911 621]]
[[537 625]] , [[537 629]]
[[562 618]] , [[561 619]]
[[796 649]] , [[796 653]]
[[516 658]] , [[516 662]]
[[505 655]] , [[505 657]]
[[359 576]] , [[359 580]]
[[516 658]] , [[516 662]]
[[743 660]] , [[743 664]]
[[687 574]] , [[687 578]]
[[401 576]] , [[401 580]]
[[164 562]] , [[164 567]]
[[360 576]] , [[358 578]]
[[191 461]] , [[188 464]]
[[235 491]] , [[234 492]]
[[565 494]] , [[565 498]]
[[749 558]] , [[749 562]]
[[497 551]] , [[497 555]]
[[653 575]] , [[652 576]]
[[225 573]] , [[225 577]]
[[673 574]] , [[673 578]]
[[507 573]] , [[507 577]]
[[526 648]] , [[526 652]]
[[681 641]] , [[680 642]]
[[622 650]] , [[622 653]]
[[661 574]] , [[661 578]]
[[650 648]] , [[650 651]]
[[518 655]] , [[518 659]]
[[578 650]] , [[578 655]]
[[187 572]] , [[187 576]]
[[649 653]] , [[649 657]]
[[533 631]] , [[533 640]]
[[623 663]] , [[621 665]]
[[505 631]] , [[504 632]]
[[908 624]] , [[908 625]]
[[906 626]] , [[905 627]]
[[545 653]] , [[544 654]]
[[773 571]] , [[773 575]]
[[165 562]] , [[165 566]]
[[378 551]] , [[378 555]]
[[535 573]] , [[535 577]]
[[201 555]] , [[200 556]]
[[762 556]] , [[762 560]]
[[353 576]] , [[353 580]]
[[634 660]] , [[634 665]]
[[544 632]] , [[544 634]]
[[519 631]] , [[519 635]]
[[340 577]] , [[340 581]]
[[540 624]] , [[540 628]]
[[195 555]] , [[194 556]]
[[783 562]] , [[783 566]]
[[678 572]] , [[678 576]]
[[287 553]] , [[285 555]]
[[349 492]] , [[349 496]]
[[237 575]] , [[237 579]]
[[287 553]] , [[285 555]]
[[610 575]] , [[610 579]]
[[656 491]] , [[656 495]]
[[864 652]] , [[864 657]]
[[495 576]] , [[495 580]]
[[779 654]] , [[779 658]]
[[317 576]] , [[317 580]]
[[815 653]] , [[814 654]]
[[476 575]] , [[476 579]]
[[794 669]] , [[794 670]]
[[514 650]] , [[514 651]]
[[642 575]] , [[642 579]]
[[523 645]] , [[523 649]]
[[547 623]] , [[546 624]]
[[465 573]] , [[465 577]]
[[574 622]] , [[574 626]]
[[307 574]] , [[307 578]]
[[600 575]] , [[600 579]]
[[549 575]] , [[548 576]]
[[307 573]] , [[307 577]]
[[404 575]] , [[404 579]]
[[561 621]] , [[560 622]]
[[359 573]] , [[356 576]]
[[600 575]] , [[600 579]]
[[620 575]] , [[620 579]]
[[549 575]] , [[548 576]]
[[545 451]] , [[544 452]]
[[194 458]] , [[192 460]]
[[137 358]] , [[137 362]]
[[917 120]] , [[917 124]]
[[652 489]] , [[652 493]]
[[801 488]] , [[801 492]]
[[113 486]] , [[113 490]]
[[722 355]] , [[722 359]]
[[335 551]] , [[334 552]]
[[257 490]] , [[257 494]]
[[237 457]] , [[237 461]]
[[913 121]] , [[912 122]]
[[274 491]] , [[274 495]]
[[615 120]] , [[615 124]]
[[114 462]] , [[114 466]]
[[131 462]] , [[131 466]]
[[362 492]] , [[362 496]]
[[1061  115]] , [[1061  116]]
[[137 358]] , [[137 362]]
[[747 120]] , [[747 124]]
[[128 462]] , [[128 466]]
[[914 120]] , [[911 123]]
[[715 489]] , [[714 490]]
[[953 121]] , [[952 122]]
[[448 556]] , [[448 560]]
[[284 555]] , [[284 559]]
[[557 575]] , [[556 576]]
[[399 521]] , [[398 522]]
[[261 555]] , [[259 557]]
[[425 553]] , [[425 557]]
[[106 487]] , [[106 491]]
[[202 459]] , [[202 463]]
[[369 455]] , [[368 456]]
[[1014  120]] , [[1013  121]]
[[154 487]] , [[154 491]]
[[513 446]] , [[513 450]]
[[132 461]] , [[132 465]]
[[175 464]] , [[175 468]]
[[103 463]] , [[103 467]]
[[599 460]] , [[599 464]]
[[ 11 360]] , [[ 11 364]]
[[747 121]] , [[746 122]]
[[1005  121]] , [[1005  125]]
[[1061  117]] , [[1061  118]]
[[909 121]] , [[908 122]]
[[997 123]] , [[996 124]]
[[253 457]] , [[253 461]]
[[121 357]] , [[121 358]]
[[982 123]] , [[982 127]]
[[882 121]] , [[882 125]]
[[1055  121]] , [[1054  122]]
[[736 123]] , [[736 127]]
[[ 85 361]] , [[ 84 362]]
[[231 491]] , [[231 495]]
[[1055  121]] , [[1054  122]]
[[  5 128]] , [[  5 132]]
[[ 83 307]] , [[ 82 308]]
[[888 125]] , [[888 129]]
[[672 495]] , [[672 499]]
[[888 125]] , [[888 129]]
[[784 125]] , [[784 129]]
[[ 95 364]] , [[ 95 368]]
[[908 126]] , [[908 130]]
[[296 497]] , [[296 501]]
[[994 127]] , [[994 131]]
[[193 364]] , [[193 368]]
[[679 116]] , [[679 120]]
[[1073   87]] , [[1073   91]]
[[118 473]] , [[118 477]]
[[205 475]] , [[205 479]]
[[298 542]] , [[298 546]]
[[926 112]] , [[926 116]]
[[897 112]] , [[897 116]]
[[609 112]] , [[609 116]]
[[181 449]] , [[179 451]]
[[987 110]] , [[987 114]]
[[189 449]] , [[189 453]]
[[1063  103]] , [[1063  104]]
[[1076   91]] , [[1076   95]]
[[1065  101]] , [[1065  102]]
[[ 98 477]] , [[ 98 481]]
[[978 111]] , [[978 115]]
[[757 343]] , [[757 347]]
[[950 111]] , [[950 115]]
[[917 112]] , [[917 116]]
[[917 112]] , [[917 116]]
[[917 112]] , [[917 116]]
[[244 481]] , [[244 485]]
[[191 477]] , [[191 481]]
[[185 449]] , [[183 451]]
[[971 112]] , [[971 116]]
[[ 90 350]] , [[ 90 354]]
[[  0 350]] , [[  0 354]]
[[111 451]] , [[110 452]]
[[1038  113]] , [[1038  117]]
[[ 41 303]] , [[ 41 307]]
[[972 121]] , [[972 125]]
[[864 120]] , [[864 124]]
[[191 459]] , [[190 460]]
[[863 120]] , [[863 124]]
[[111 357]] , [[111 361]]
[[ 81 461]] , [[ 79 463]]
[[471 549]] , [[471 553]]
[[297 492]] , [[297 496]]
[[ 90 481]] , [[ 90 485]]
[[113 461]] , [[113 465]]
[[863 120]] , [[863 124]]
[[687 351]] , [[687 355]]
[[112 460]] , [[111 461]]
[[  5 124]] , [[  5 128]]
[[143 457]] , [[143 461]]
[[385 573]] , [[384 574]]
[[287 571]] , [[284 574]]
[[219 573]] , [[219 577]]
[[237 553]] , [[234 556]]
[[136 462]] , [[136 466]]
[[809 485]] , [[809 489]]
[[858 120]] , [[858 124]]
[[707 849]] , [[707 856]]
[[772 864]] , [[772 868]]
[[616 891]] , [[616 895]]
[[617 907]] , [[617 911]]
[[672 846]] , [[672 850]]
[[831 848]] , [[831 852]]
[[195 884]] , [[194 885]]
[[826 859]] , [[826 863]]
[[826 855]] , [[826 863]]
[[390 905]] , [[390 913]]
[[634 886]] , [[634 887]]
[[615 890]] , [[615 894]]
[[598 855]] , [[598 859]]
[[669 766]] , [[669 770]]
[[184 571]] , [[184 575]]
[[735 680]] , [[735 684]]
[[478 573]] , [[478 577]]
[[748 632]] , [[748 636]]
[[220 554]] , [[220 558]]
[[526 678]] , [[526 685]]
[[870 654]] , [[870 658]]
[[582 573]] , [[582 577]]
[[588 550]] , [[588 554]]
[[374 550]] , [[374 554]]
[[590 550]] , [[590 554]]
[[182 571]] , [[182 575]]
[[412 491]] , [[412 495]]
[[341 571]] , [[339 573]]
[[716 569]] , [[716 573]]
[[734 633]] , [[734 637]]
[[469 573]] , [[469 577]]
[[848 672]] , [[848 676]]
[[526 550]] , [[525 551]]
[[110 487]] , [[110 491]]
[[430 491]] , [[430 495]]
[[512 458]] , [[512 462]]
[[658 572]] , [[657 573]]
[[788 646]] , [[788 651]]
[[597 688]] , [[597 692]]
[[828 676]] , [[828 677]]
[[814 678]] , [[814 683]]
[[558 575]] , [[558 579]]
[[698 575]] , [[698 579]]
[[223 556]] , [[223 560]]
[[331 576]] , [[331 580]]
[[394 573]] , [[394 577]]
[[762 554]] , [[762 558]]
[[557 491]] , [[557 495]]
[[305 573]] , [[305 577]]
[[612 552]] , [[612 556]]
[[637 554]] , [[637 558]]
[[304 491]] , [[304 495]]
[[550 574]] , [[550 578]]
[[400 502]] , [[400 509]]
[[523 575]] , [[523 579]]
[[708 632]] , [[708 636]]
[[781 634]] , [[780 635]]
[[561 571]] , [[561 575]]
[[495 575]] , [[495 579]]
[[567 571]] , [[565 573]]
[[556 668]] , [[556 672]]
[[567 571]] , [[565 573]]
[[750 650]] , [[750 654]]
[[293 573]] , [[293 577]]
[[592 596]] , [[592 601]]
[[380 491]] , [[380 495]]
[[598 654]] , [[598 658]]
[[852 644]] , [[852 648]]
[[565 622]] , [[565 631]]
[[708 639]] , [[708 643]]
[[706 639]] , [[706 643]]
[[534 667]] , [[534 671]]
[[605 696]] , [[605 705]]
[[698 636]] , [[698 640]]
[[832 662]] , [[832 666]]
[[584 575]] , [[584 579]]
[[353 664]] , [[353 668]]
[[797 680]] , [[797 684]]
[[796 650]] , [[796 654]]
[[686 572]] , [[685 573]]
[[557 575]] , [[557 576]]
[[686 572]] , [[685 573]]
[[620 621]] , [[620 625]]
[[782 682]] , [[782 683]]
[[365 684]] , [[365 688]]
[[657 702]] , [[657 706]]
[[546 716]] , [[546 720]]
[[533 718]] , [[533 722]]
[[504 666]] , [[504 673]]
[[488 700]] , [[488 704]]
[[488 700]] , [[488 704]]
[[501 652]] , [[501 657]]
[[426 700]] , [[426 705]]
[[586 577]] , [[586 581]]
[[510 634]] , [[510 638]]
[[239 576]] , [[239 580]]
[[510 579]] , [[510 583]]
[[916 620]] , [[916 623]]
[[203 576]] , [[203 580]]
[[590 577]] , [[590 581]]
[[908 624]] , [[908 628]]
[[906 626]] , [[906 630]]
[[564 670]] , [[564 674]]
[[650 650]] , [[650 655]]
[[484 682]] , [[484 683]]
[[493 655]] , [[493 659]]
[[534 661]] , [[534 665]]
[[646 660]] , [[645 661]]
[[294 700]] , [[294 707]]
[[442 709]] , [[442 718]]
[[517 694]] , [[517 701]]
[[469 669]] , [[469 673]]
[[654 676]] , [[654 681]]
[[525 684]] , [[525 689]]
[[656 685]] , [[656 689]]
[[806 654]] , [[806 659]]
[[650 648]] , [[650 651]]
[[650 648]] , [[650 653]]
[[663 656]] , [[663 660]]
[[340 577]] , [[340 581]]
[[686 575]] , [[686 579]]
[[525 573]] , [[525 574]]
[[914 618]] , [[914 622]]
[[184 573]] , [[184 577]]
[[664 575]] , [[664 579]]
[[620 650]] , [[620 655]]
[[485 710]] , [[485 714]]
[[382 712]] , [[382 716]]
[[822 707]] , [[822 711]]
[[829 686]] , [[829 690]]
[[438 700]] , [[438 707]]
[[525 637]] , [[525 638]]
[[541 600]] , [[541 607]]
[[696 634]] , [[696 638]]
[[561 573]] , [[561 577]]
[[633 575]] , [[633 579]]
[[349 576]] , [[349 580]]
[[229 574]] , [[229 578]]
[[769 634]] , [[769 638]]
[[374 574]] , [[373 575]]
[[619 685]] , [[619 689]]
[[438 668]] , [[438 673]]
[[474 706]] , [[474 709]]
[[814 692]] , [[814 697]]
[[300 702]] , [[300 707]]
[[814 654]] , [[814 659]]
[[572 670]] , [[572 677]]
[[476 676]] , [[476 681]]
[[710 632]] , [[710 636]]
[[562 672]] , [[562 677]]
[[818 690]] , [[818 691]]
[[706 634]] , [[706 638]]
[[600 674]] , [[600 681]]
[[776 652]] , [[776 656]]
[[556 654]] , [[556 659]]
[[564 652]] , [[564 657]]
[[620 575]] , [[620 579]]
[[628 670]] , [[628 675]]
[[464 672]] , [[464 677]]
[[569 624]] , [[569 631]]
[[910 624]] , [[910 628]]
[[637 664]] , [[637 668]]
[[621 685]] , [[621 689]]
[[ 16 359]] , [[ 16 363]]
[[794 460]] , [[794 464]]
[[1041  120]] , [[1041  124]]
[[229 487]] , [[227 489]]
[[652 489]] , [[652 493]]
[[181 572]] , [[181 576]]
[[311 573]] , [[311 577]]
[[639 575]] , [[639 579]]
[[781 489]] , [[781 493]]
[[190 556]] , [[190 560]]
[[273 490]] , [[273 494]]
[[237 489]] , [[237 493]]
[[209 487]] , [[209 491]]
[[687 490]] , [[687 494]]
[[656 491]] , [[656 495]]
[[293 491]] , [[293 495]]
[[669 489]] , [[669 493]]
[[697 491]] , [[697 495]]
[[ 98 359]] , [[ 98 363]]
[[281 491]] , [[281 495]]
[[656 491]] , [[656 495]]
[[292 554]] , [[291 555]]
[[703 489]] , [[703 493]]
[[341 552]] , [[341 556]]
[[152 460]] , [[152 464]]
[[565 668]] , [[565 672]]
[[598 638]] , [[598 642]]
[[590 635]] , [[590 639]]
[[658 575]] , [[658 579]]
[[275 574]] , [[275 578]]
[[254 557]] , [[254 561]]
[[470 493]] , [[470 497]]
[[376 515]] , [[376 519]]
[[278 491]] , [[278 495]]
[[109 359]] , [[109 363]]
[[251 556]] , [[251 560]]
[[642 491]] , [[642 495]]
[[615 556]] , [[615 560]]
[[672 487]] , [[672 491]]
[[314 554]] , [[313 555]]
[[707 556]] , [[707 560]]
[[290 495]] , [[290 499]]
[[814 487]] , [[814 491]]
[[595 460]] , [[595 464]]
[[941 123]] , [[941 127]]
[[882 121]] , [[882 125]]
[[ 78 306]] , [[ 78 310]]
[[151 357]] , [[151 361]]
[[119 359]] , [[119 363]]
[[882 121]] , [[882 125]]
[[982 123]] , [[982 127]]
[[1052  122]] , [[1052  126]]
[[747 123]] , [[747 127]]
[[ 84 306]] , [[ 84 310]]
[[1014  123]] , [[1014  127]]
[[1014  123]] , [[1014  127]]
