[[161 111]] , [[162 110]]
[[825 530]] , [[826 529]]
[[819 536]] , [[820 535]]
[[512 518]] , [[512 525]]
[[752 514]] , [[752 515]]
[[750 157]] , [[750 164]]
[[752 514]] , [[752 515]]
[[712 166]] , [[712 171]]
[[454 510]] , [[454 521]]
[[454 510]] , [[454 521]]
[[837 570]] , [[838 569]]
[[806 515]] , [[805 516]]
[[378 516]] , [[378 520]]
[[839 570]] , [[840 569]]
[[802 514]] , [[802 515]]
[[302 537]] , [[302 543]]
[[454 510]] , [[454 511]]
[[837 570]] , [[838 569]]
[[376 514]] , [[376 515]]
[[478 516]] , [[478 517]]
[[284 548]] , [[284 551]]
[[478 531]] , [[478 539]]
[[476 518]] , [[476 519]]
[[834 518]] , [[834 523]]
[[803 514]] , [[801 516]]
[[488 518]] , [[488 523]]
[[478 516]] , [[478 519]]
[[510 518]] , [[510 523]]
[[488 518]] , [[488 523]]
[[488 518]] , [[488 523]]
[[847 570]] , [[848 569]]
[[651 720]] , [[652 719]]
[[284 544]] , [[284 545]]
[[665 530]] , [[666 529]]
[[376 514]] , [[376 521]]
[[802 514]] , [[802 515]]
[[826 540]] , [[826 541]]
[[838 520]] , [[838 529]]
[[494 516]] , [[494 525]]
[[284 546]] , [[282 548]]
[[826 540]] , [[826 541]]
[[748 718]] , [[748 723]]
[[831 672]] , [[832 671]]
[[284 546]] , [[283 547]]
[[752 514]] , [[752 515]]
[[284 546]] , [[283 547]]
[[302 540]] , [[302 545]]
[[282 547]] , [[281 548]]
[[300 540]] , [[300 549]]
[[523 528]] , [[523 532]]
[[480 531]] , [[479 532]]
[[826 540]] , [[826 541]]
[[480 518]] , [[480 523]]
[[806 514]] , [[806 515]]
[[480 518]] , [[480 523]]
[[302 540]] , [[302 541]]
[[826 540]] , [[826 541]]
[[300 540]] , [[300 541]]
[[300 540]] , [[300 541]]
[[806 514]] , [[806 515]]
[[835 610]] , [[836 609]]
[[806 514]] , [[806 515]]
[[813 514]] , [[812 515]]
[[464 664]] , [[464 669]]
[[466 622]] , [[466 627]]
[[650 628]] , [[650 629]]
[[843 544]] , [[844 543]]
[[302 536]] , [[302 539]]
[[835 608]] , [[836 607]]
[[302 536]] , [[302 539]]
[[478 526]] , [[478 541]]
[[835 608]] , [[836 607]]
[[835 602]] , [[836 601]]
[[300 540]] , [[300 541]]
[[836 518]] , [[836 523]]
[[472 520]] , [[472 527]]
[[836 519]] , [[836 523]]
[[282 548]] , [[281 549]]
[[472 520]] , [[472 527]]
[[472 520]] , [[472 527]]
[[376 516]] , [[376 522]]
[[478 522]] , [[478 525]]
[[304 538]] , [[304 539]]
[[484 771]] , [[484 775]]
[[841 648]] , [[842 647]]
[[466 622]] , [[466 627]]
[[650 624]] , [[650 631]]
[[466 622]] , [[466 627]]
[[475 534]] , [[475 535]]
[[522 528]] , [[522 533]]
[[821 542]] , [[821 546]]
[[304 538]] , [[304 539]]
[[304 539]] , [[303 540]]
[[304 539]] , [[303 540]]
[[474 520]] , [[474 527]]
[[474 534]] , [[474 535]]
[[832 517]] , [[832 521]]
[[750 514]] , [[750 515]]
[[752 161]] , [[752 165]]
[[474 518]] , [[474 519]]
[[474 518]] , [[474 522]]
[[752 514]] , [[752 515]]
[[654 633]] , [[653 634]]
[[286 561]] , [[286 565]]
[[836 520]] , [[836 525]]
[[462 664]] , [[462 673]]
[[296 552]] , [[296 558]]
[[304 538]] , [[304 539]]
[[836 775]] , [[837 774]]
[[522 528]] , [[522 533]]
[[848 550]] , [[848 551]]
[[614 258]] , [[614 262]]
[[486 514]] , [[486 515]]
[[518 520]] , [[518 525]]
[[781 514]] , [[779 516]]
[[282 548]] , [[282 549]]
[[730 130]] , [[730 134]]
[[486 514]] , [[486 515]]
[[841 570]] , [[842 569]]
[[518 520]] , [[518 525]]
[[841 570]] , [[842 569]]
[[848 603]] , [[847 604]]
[[486 514]] , [[486 515]]
[[768 708]] , [[768 709]]
[[378 514]] , [[378 515]]
[[486 514]] , [[486 515]]
[[486 514]] , [[486 515]]
[[486 514]] , [[486 515]]
[[758 514]] , [[758 515]]
[[803 532]] , [[804 531]]
[[475 533]] , [[473 535]]
[[841 570]] , [[842 569]]
