[[665 351]] , [[665 355]]
[[973 121]] , [[973 125]]
[[726 623]] , [[726 627]]
[[207 485]] , [[207 489]]
[[795 635]] , [[795 639]]
[[706 627]] , [[706 631]]
[[805 867]] , [[806 866]]
[[ 732 1009]] , [[ 733 1008]]
[[ 711 1000]] , [[712 999]]
[[1074  732]] , [[1074  749]]
[[918 607]] , [[917 608]]
[[663 629]] , [[663 633]]
[[670 453]] , [[669 454]]
[[ 29 357]] , [[ 29 361]]
[[ 75 308]] , [[ 75 312]]
[[182 356]] , [[182 360]]
[[478 451]] , [[477 452]]
[[806 118]] , [[806 122]]
[[182 356]] , [[182 360]]
[[1066  105]] , [[1066  107]]
[[397 353]] , [[397 357]]
[[987 116]] , [[987 120]]
[[753 118]] , [[753 122]]
[[384 354]] , [[384 358]]
[[  3 351]] , [[  3 355]]
[[335 453]] , [[335 457]]
[[414 453]] , [[413 454]]
[[414 453]] , [[413 454]]
[[542 447]] , [[541 448]]
[[100 484]] , [[100 488]]
[[792 118]] , [[792 122]]
[[1077   98]] , [[1075  100]]
[[760 488]] , [[760 492]]
[[439 490]] , [[437 492]]
[[749 486]] , [[749 490]]
[[553 488]] , [[551 490]]
[[606 551]] , [[606 555]]
[[273 486]] , [[271 488]]
[[834 483]] , [[829 488]]
[[834 483]] , [[834 485]]
[[192 457]] , [[190 459]]
[[652 490]] , [[652 494]]
[[244 457]] , [[244 461]]
[[671 554]] , [[671 558]]
[[683 488]] , [[683 492]]
[[157 489]] , [[157 493]]
[[681 488]] , [[681 492]]
[[577 487]] , [[577 489]]
[[662 489]] , [[661 490]]
[[303 491]] , [[303 495]]
[[178 572]] , [[178 576]]
[[624 490]] , [[624 494]]
[[449 574]] , [[449 578]]
[[477 575]] , [[477 579]]
[[920 611]] , [[919 612]]
[[566 572]] , [[566 576]]
[[567 572]] , [[565 574]]
[[187 571]] , [[187 575]]
[[522 490]] , [[522 494]]
[[632 488]] , [[632 492]]
[[786 564]] , [[785 565]]
[[235 571]] , [[235 575]]
[[567 665]] , [[568 664]]
[[197 571]] , [[197 575]]
[[756 629]] , [[755 630]]
[[216 553]] , [[215 554]]
[[750 653]] , [[749 654]]
[[620 599]] , [[619 600]]
[[192 553]] , [[191 554]]
[[621 621]] , [[621 625]]
[[351 663]] , [[350 664]]
[[195 571]] , [[195 575]]
[[621 621]] , [[621 625]]
[[888 639]] , [[888 643]]
[[669 636]] , [[669 640]]
[[621 621]] , [[621 625]]
[[593 660]] , [[594 659]]
[[398 574]] , [[397 575]]
[[699 636]] , [[699 640]]
[[542 623]] , [[540 625]]
[[532 655]] , [[531 656]]
[[460 574]] , [[460 578]]
[[572 653]] , [[571 654]]
[[532 655]] , [[531 656]]
[[515 659]] , [[515 664]]
[[319 677]] , [[319 681]]
[[649 653]] , [[649 655]]
[[639 655]] , [[637 657]]
[[511 683]] , [[509 685]]
[[688 639]] , [[686 641]]
[[755 633]] , [[755 637]]
[[775 660]] , [[775 669]]
[[725 656]] , [[725 661]]
[[350 494]] , [[350 498]]
[[619 495]] , [[619 500]]
[[575 575]] , [[575 579]]
[[620 623]] , [[620 629]]
[[368 553]] , [[368 557]]
[[426 576]] , [[426 580]]
[[582 623]] , [[581 624]]
[[684 554]] , [[684 558]]
[[811 651]] , [[810 652]]
[[620 619]] , [[619 620]]
[[650 649]] , [[649 650]]
[[469 666]] , [[469 668]]
[[775 651]] , [[775 653]]
[[775 651]] , [[775 658]]
[[650 647]] , [[649 648]]
[[640 654]] , [[640 655]]
[[271 571]] , [[271 574]]
[[522 629]] , [[521 630]]
[[522 629]] , [[521 630]]
[[702 631]] , [[700 633]]
[[632 621]] , [[631 622]]
[[607 574]] , [[605 576]]
[[578 649]] , [[577 650]]
[[628 623]] , [[627 624]]
[[544 633]] , [[544 635]]
[[916 615]] , [[913 618]]
[[181 573]] , [[181 577]]
[[405 551]] , [[405 555]]
[[366 551]] , [[366 555]]
[[522 629]] , [[522 633]]
[[914 617]] , [[913 618]]
[[321 553]] , [[321 557]]
[[454 576]] , [[454 580]]
[[658 574]] , [[658 578]]
[[378 551]] , [[378 555]]
[[458 576]] , [[458 580]]
[[540 623]] , [[539 624]]
[[702 631]] , [[700 633]]
[[544 632]] , [[543 633]]
[[683 574]] , [[683 578]]
[[286 553]] , [[284 555]]
[[334 551]] , [[333 552]]
[[577 575]] , [[577 579]]
[[928 607]] , [[927 608]]
[[914 619]] , [[913 620]]
[[609 575]] , [[608 576]]
[[577 626]] , [[578 625]]
[[660 633]] , [[659 634]]
[[690 635]] , [[689 636]]
[[508 631]] , [[507 632]]
[[595 576]] , [[595 580]]
[[920 613]] , [[916 617]]
[[590 615]] , [[589 616]]
[[188 555]] , [[188 559]]
[[581 626]] , [[582 625]]
[[581 626]] , [[582 625]]
[[706 633]] , [[704 635]]
[[560 623]] , [[560 627]]
[[532 640]] , [[532 644]]
[[401 573]] , [[401 574]]
[[582 637]] , [[581 638]]
[[788 561]] , [[788 567]]
[[165 562]] , [[165 567]]
[[702 635]] , [[700 637]]
[[592 576]] , [[592 580]]
[[826 641]] , [[826 645]]
[[233 573]] , [[233 574]]
[[165 562]] , [[165 567]]
[[469 453]] , [[469 457]]
[[ 78 359]] , [[ 77 360]]
[[ 18 358]] , [[ 18 362]]
[[976 121]] , [[975 122]]
[[544 451]] , [[544 455]]
[[287 491]] , [[287 495]]
[[785 488]] , [[784 489]]
[[748 489]] , [[748 493]]
[[288 455]] , [[287 456]]
[[158 459]] , [[158 460]]
[[318 455]] , [[318 459]]
[[304 360]] , [[304 364]]
[[800 488]] , [[800 492]]
[[800 488]] , [[800 492]]
[[180 459]] , [[179 460]]
[[322 551]] , [[321 552]]
[[130 487]] , [[130 491]]
[[130 487]] , [[130 491]]
[[746 120]] , [[746 124]]
[[981 121]] , [[981 125]]
[[294 455]] , [[294 459]]
[[188 459]] , [[186 461]]
[[542 451]] , [[542 455]]
[[107 487]] , [[107 491]]
[[ 27 359]] , [[ 26 360]]
[[787 488]] , [[787 492]]
[[511 494]] , [[511 498]]
[[314 553]] , [[314 557]]
[[486 492]] , [[486 496]]
[[486 492]] , [[486 496]]
[[639 490]] , [[639 494]]
[[208 488]] , [[208 492]]
[[ 81 470]] , [[ 81 475]]
[[115 462]] , [[115 467]]
[[711 356]] , [[711 360]]
[[265 487]] , [[265 490]]
[[236 490]] , [[236 494]]
[[756 490]] , [[756 494]]
[[216 459]] , [[215 460]]
[[463 494]] , [[463 498]]
[[665 490]] , [[663 492]]
[[190 459]] , [[188 461]]
[[234 457]] , [[234 461]]
[[216 459]] , [[215 460]]
[[927 123]] , [[927 127]]
[[ 68 307]] , [[ 68 311]]
[[157 360]] , [[157 364]]
[[962 121]] , [[961 122]]
[[ 15 360]] , [[ 15 364]]
[[959 120]] , [[958 121]]
[[ 63 310]] , [[ 63 314]]
[[344 457]] , [[344 461]]
[[244 492]] , [[244 496]]
[[162 464]] , [[162 468]]
[[364 494]] , [[364 498]]
[[611 492]] , [[611 496]]
[[332 553]] , [[331 554]]
[[651 492]] , [[651 496]]
[[501 556]] , [[501 560]]
[[767 490]] , [[767 494]]
[[127 487]] , [[127 491]]
[[218 490]] , [[218 494]]
[[177 461]] , [[177 465]]
[[344 360]] , [[344 364]]
[[361 494]] , [[361 498]]
[[155 360]] , [[155 364]]
[[620 494]] , [[620 498]]
[[159 360]] , [[159 364]]
[[184 492]] , [[184 496]]
[[692 490]] , [[692 494]]
[[834 489]] , [[833 490]]
[[692 490]] , [[692 494]]
[[105 489]] , [[105 493]]
[[113 361]] , [[113 365]]
[[954 122]] , [[954 126]]
[[ 83 361]] , [[ 83 365]]
[[350 360]] , [[350 364]]
[[150 461]] , [[150 465]]
