[[ 84 301]] , [[ 83 302]]
[[878 301]] , [[878 305]]
[[741 119]] , [[741 123]]
[[741 119]] , [[741 123]]
[[608 120]] , [[608 124]]
[[1076   95]] , [[1076   97]]
[[835 120]] , [[835 124]]
[[717 355]] , [[717 359]]
[[1076   95]] , [[1073   98]]
[[863 120]] , [[861 122]]
[[1062  114]] , [[1062  115]]
[[131 358]] , [[131 362]]
[[1065  112]] , [[1062  115]]
[[754 119]] , [[753 120]]
[[1060  116]] , [[1060  117]]
[[639 118]] , [[639 122]]
[[593 112]] , [[593 116]]
[[362 299]] , [[362 304]]
[[816 119]] , [[815 120]]
[[668 118]] , [[668 122]]
[[ 17 357]] , [[ 17 361]]
[[1062  113]] , [[1062  114]]
[[915 119]] , [[914 120]]
[[1011  118]] , [[1010  119]]
[[907 119]] , [[907 123]]
[[869 119]] , [[868 120]]
[[1063  112]] , [[1061  114]]
[[1064  111]] , [[1064  113]]
[[837 120]] , [[836 121]]
[[755 118]] , [[754 119]]
[[741 119]] , [[741 123]]
[[1062  114]] , [[1060  116]]
[[957 121]] , [[956 122]]
[[1067  107]] , [[1067  111]]
[[764 117]] , [[764 121]]
[[136 357]] , [[136 361]]
[[709 349]] , [[709 353]]
[[159 455]] , [[159 458]]
[[919 607]] , [[918 608]]
[[679 639]] , [[679 643]]
[[444 572]] , [[443 573]]
[[575 489]] , [[574 490]]
[[384 554]] , [[384 558]]
[[638 549]] , [[638 553]]
[[270 551]] , [[270 555]]
[[639 453]] , [[638 454]]
[[221 553]] , [[220 554]]
[[688 552]] , [[688 556]]
[[303 551]] , [[300 554]]
[[749 483]] , [[749 487]]
[[203 456]] , [[203 460]]
[[366 455]] , [[366 459]]
[[458 552]] , [[458 556]]
[[343 490]] , [[343 494]]
[[350 550]] , [[350 554]]
[[316 489]] , [[316 493]]
[[215 572]] , [[215 576]]
[[343 490]] , [[343 494]]
[[734 633]] , [[734 637]]
[[542 448]] , [[541 449]]
[[568 453]] , [[568 457]]
[[404 489]] , [[404 493]]
[[191 485]] , [[191 487]]
[[667 572]] , [[667 576]]
[[189 553]] , [[189 557]]
[[797 648]] , [[797 655]]
[[550 572]] , [[549 573]]
[[760 637]] , [[760 641]]
[[180 573]] , [[180 577]]
[[215 576]] , [[215 580]]
[[579 555]] , [[579 559]]
[[219 576]] , [[219 580]]
[[275 553]] , [[274 554]]
[[427 554]] , [[427 558]]
[[263 553]] , [[260 556]]
[[753 554]] , [[753 558]]
[[758 489]] , [[758 493]]
[[393 491]] , [[392 492]]
[[462 491]] , [[462 495]]
[[621 574]] , [[621 578]]
[[273 553]] , [[271 555]]
[[261 574]] , [[261 578]]
[[724 628]] , [[724 632]]
[[341 574]] , [[341 578]]
[[561 571]] , [[561 573]]
[[482 575]] , [[482 579]]
[[407 574]] , [[407 578]]
[[684 653]] , [[684 657]]
[[270 488]] , [[268 490]]
[[597 574]] , [[597 578]]
[[299 551]] , [[298 552]]
[[484 584]] , [[483 585]]
[[390 491]] , [[390 495]]
[[630 572]] , [[628 574]]
[[227 553]] , [[227 557]]
[[511 574]] , [[511 578]]
[[478 575]] , [[478 579]]
[[388 575]] , [[388 579]]
[[350 664]] , [[350 669]]
[[350 664]] , [[350 669]]
[[444 571]] , [[444 575]]
[[309 574]] , [[309 578]]
[[299 551]] , [[298 552]]
[[586 650]] , [[584 652]]
[[781 653]] , [[781 657]]
[[550 575]] , [[550 579]]
[[486 574]] , [[485 575]]
[[655 574]] , [[655 578]]
[[237 573]] , [[234 576]]
[[502 656]] , [[501 657]]
[[789 668]] , [[789 673]]
[[532 656]] , [[532 661]]
[[790 680]] , [[790 687]]
[[540 684]] , [[540 688]]
[[361 684]] , [[361 688]]
[[583 651]] , [[582 652]]
[[685 683]] , [[685 687]]
[[510 684]] , [[510 688]]
[[600 604]] , [[600 609]]
[[701 631]] , [[699 633]]
[[486 576]] , [[485 577]]
[[640 618]] , [[639 619]]
[[188 491]] , [[188 495]]
[[608 497]] , [[608 501]]
[[363 558]] , [[363 562]]
