[[1067  107]] , [[1067  108]]
[[158 358]] , [[158 362]]
[[606 574]] , [[605 575]]
[[914 621]] , [[911 624]]
[[782 635]] , [[781 636]]
[[691 554]] , [[691 558]]
[[477 490]] , [[477 494]]
[[719 554]] , [[719 558]]
[[516 491]] , [[515 492]]
[[399 554]] , [[399 558]]
[[717 490]] , [[717 494]]
[[172 490]] , [[172 494]]
[[920 617]] , [[911 626]]
[[282 553]] , [[280 555]]
[[254 490]] , [[254 494]]
[[138 459]] , [[138 463]]
[[672 489]] , [[671 490]]
[[552 491]] , [[551 492]]
[[552 491]] , [[551 492]]
[[725 490]] , [[725 494]]
[[213 487]] , [[213 491]]
[[306 358]] , [[306 362]]
[[848 467]] , [[848 471]]
[[109 488]] , [[109 492]]
[[685 489]] , [[685 493]]
[[113 487]] , [[112 488]]
[[113 488]] , [[113 492]]
[[921 121]] , [[921 125]]
[[168 459]] , [[168 463]]
[[102 461]] , [[101 462]]
[[334 553]] , [[333 554]]
[[ 80 465]] , [[ 80 468]]
[[126 461]] , [[125 462]]
[[447 462]] , [[447 466]]
[[969 123]] , [[969 127]]
[[159 361]] , [[159 365]]
[[ 28 364]] , [[ 28 368]]
[[655 121]] , [[655 125]]
[[113 360]] , [[113 364]]
[[126 359]] , [[125 360]]
[[310 494]] , [[310 498]]
[[201 573]] , [[201 577]]
[[168 492]] , [[168 496]]
[[383 496]] , [[383 500]]
[[195 574]] , [[195 578]]
[[290 494]] , [[290 498]]
[[422 553]] , [[422 557]]
[[552 576]] , [[551 577]]
[[477 551]] , [[477 555]]
[[538 576]] , [[538 580]]
[[839 645]] , [[839 649]]
[[469 577]] , [[469 581]]
[[596 576]] , [[596 580]]
[[645 621]] , [[645 625]]
[[576 623]] , [[575 624]]
[[636 665]] , [[636 669]]
[[495 644]] , [[495 648]]
[[579 691]] , [[580 691]]
[[451 667]] , [[451 669]]
[[387 668]] , [[387 672]]
[[497 686]] , [[497 690]]
[[387 668]] , [[387 672]]
[[412 686]] , [[411 687]]
[[462 699]] , [[461 700]]
[[379 689]] , [[379 690]]
[[427 705]] , [[427 716]]
[[643 735]] , [[643 744]]
[[482 787]] , [[483 786]]
[[684 762]] , [[684 766]]
[[580 718]] , [[579 719]]
[[429 713]] , [[429 716]]
[[626 771]] , [[627 770]]
[[606 735]] , [[606 745]]
[[609 786]] , [[610 785]]
[[559 749]] , [[559 753]]
[[502 686]] , [[502 705]]
[[686 578]] , [[686 582]]
[[573 579]] , [[573 583]]
[[509 651]] , [[509 656]]
[[469 695]] , [[469 702]]
[[118 621]] , [[117 622]]
[[576 580]] , [[576 584]]
[[630 765]] , [[630 769]]
[[486 645]] , [[484 647]]
[[734 550]] , [[734 554]]
[[677 625]] , [[677 629]]
[[487 782]] , [[487 786]]
[[565 713]] , [[565 718]]
[[573 765]] , [[572 766]]
[[549 781]] , [[548 782]]
[[486 764]] , [[486 768]]
[[648 753]] , [[648 757]]
[[173 457]] , [[173 461]]
[[765 835]] , [[765 836]]
[[920 607]] , [[919 608]]
[[ 737 1006]] , [[ 738 1005]]
[[1074  828]] , [[1074  832]]
[[771 867]] , [[772 866]]
[[638 927]] , [[638 934]]
[[ 712 1000]] , [[713 999]]
[[ 412 1043]] , [[ 413 1042]]
[[822 835]] , [[821 836]]
[[446 980]] , [[447 979]]
[[603 965]] , [[604 964]]
[[749 771]] , [[749 776]]
[[538 604]] , [[539 603]]
[[224 620]] , [[224 624]]
[[700 551]] , [[699 552]]
[[445 572]] , [[445 576]]
[[196 570]] , [[196 574]]
[[379 489]] , [[379 493]]
[[786 554]] , [[786 561]]
[[608 488]] , [[608 492]]
[[631 549]] , [[631 553]]
[[379 489]] , [[379 493]]
[[107 485]] , [[107 489]]
[[398 549]] , [[398 553]]
[[256 551]] , [[254 553]]
[[457 551]] , [[457 555]]
[[716 569]] , [[715 570]]
[[670 669]] , [[669 670]]
[[736 632]] , [[737 631]]
[[786 554]] , [[786 558]]
[[539 645]] , [[540 644]]
[[462 488]] , [[460 490]]
[[495 488]] , [[494 489]]
[[677 488]] , [[677 492]]
[[605 574]] , [[605 578]]
[[760 639]] , [[760 643]]
[[558 621]] , [[557 622]]
[[607 621]] , [[607 625]]
[[397 667]] , [[396 668]]
[[788 645]] , [[787 646]]
[[541 637]] , [[540 638]]
[[919 614]] , [[918 615]]
[[760 638]] , [[760 643]]
[[812 651]] , [[811 652]]
[[753 631]] , [[753 635]]
[[780 686]] , [[780 691]]
[[215 618]] , [[215 623]]
[[760 639]] , [[760 643]]
[[757 639]] , [[757 643]]
[[580 628]] , [[581 627]]
[[778 635]] , [[777 636]]
[[864 657]] , [[863 658]]
[[849 659]] , [[847 661]]
[[756 631]] , [[755 632]]
[[526 697]] , [[528 697]]
[[763 675]] , [[764 675]]
[[496 717]] , [[497 716]]
[[571 691]] , [[572 690]]
[[471 685]] , [[471 689]]
[[623 690]] , [[624 689]]
[[359 679]] , [[359 685]]
[[854 667]] , [[854 670]]
[[473 681]] , [[473 685]]
[[622 685]] , [[621 686]]
[[664 702]] , [[663 703]]
[[324 679]] , [[324 683]]
[[649 691]] , [[650 690]]
[[487 683]] , [[486 684]]
[[676 701]] , [[676 707]]
[[487 725]] , [[488 724]]
[[490 713]] , [[491 712]]
[[486 684]] , [[486 689]]
[[691 727]] , [[690 728]]
[[644 685]] , [[643 686]]
[[529 713]] , [[527 715]]
[[531 719]] , [[532 718]]
[[587 701]] , [[585 703]]
[[511 715]] , [[509 717]]
[[802 715]] , [[801 716]]
[[636 713]] , [[635 714]]
[[489 714]] , [[489 718]]
[[568 700]] , [[567 701]]
[[529 713]] , [[527 715]]
[[612 685]] , [[611 686]]
[[606 733]] , [[605 734]]
[[489 722]] , [[490 721]]
[[509 713]] , [[508 714]]
[[773 725]] , [[772 726]]
[[485 714]] , [[485 718]]
[[524 716]] , [[523 717]]
[[638 727]] , [[637 728]]
[[445 725]] , [[444 726]]
[[484 719]] , [[485 718]]
[[379 728]] , [[379 733]]
[[638 727]] , [[637 728]]
[[840 671]] , [[839 672]]
[[627 657]] , [[628 657]]
[[226 677]] , [[226 681]]
[[521 683]] , [[522 682]]
[[518 677]] , [[517 678]]
[[779 681]] , [[778 682]]
[[518 675]] , [[517 676]]
[[521 681]] , [[522 680]]
[[568 699]] , [[567 700]]
[[400 685]] , [[399 686]]
[[644 695]] , [[646 695]]
[[775 683]] , [[775 687]]
[[397 692]] , [[397 697]]
[[354 696]] , [[353 697]]
[[372 701]] , [[372 706]]
[[482 718]] , [[483 717]]
[[685 687]] , [[685 694]]
[[306 677]] , [[306 678]]
[[413 685]] , [[413 687]]
[[448 707]] , [[449 706]]
[[511 695]] , [[509 697]]
[[324 683]] , [[323 684]]
[[351 680]] , [[351 688]]
[[510 683]] , [[509 684]]
[[472 701]] , [[471 702]]
[[824 688]] , [[824 693]]
[[562 673]] , [[561 674]]
[[562 673]] , [[561 674]]
[[787 686]] , [[787 690]]
[[343 709]] , [[343 713]]
[[827 707]] , [[826 708]]
[[562 673]] , [[561 674]]
[[790 700]] , [[791 699]]
[[315 671]] , [[315 675]]
[[856 661]] , [[850 667]]
[[517 671]] , [[516 672]]
[[783 702]] , [[784 701]]
[[570 701]] , [[569 702]]
[[382 711]] , [[381 712]]
[[766 713]] , [[766 720]]
[[632 980]] , [[632 985]]
[[687 997]] , [[686 998]]
[[ 562 1012]] , [[ 562 1013]]
[[ 254 1011]] , [[ 254 1013]]
[[565 995]] , [[565 998]]
[[628 964]] , [[628 968]]
[[702 998]] , [[ 702 1006]]
[[628 964]] , [[628 968]]
[[ 580 1010]] , [[ 580 1015]]
[[ 448 1004]] , [[ 447 1005]]
[[ 235 1007]] , [[ 235 1011]]
[[ 254 1005]] , [[ 254 1009]]
[[ 402 1040]] , [[ 403 1039]]
[[175 879]] , [[175 887]]
[[434 835]] , [[434 839]]
[[372 860]] , [[373 859]]
[[672 829]] , [[672 833]]
[[426 796]] , [[426 800]]
[[445 796]] , [[445 800]]
[[469 798]] , [[469 803]]
[[585 802]] , [[585 806]]
[[342 810]] , [[342 815]]
[[438 806]] , [[438 810]]
[[466 804]] , [[466 808]]
[[434 798]] , [[434 802]]
[[233 811]] , [[232 812]]
[[533 804]] , [[533 808]]
[[493 798]] , [[493 802]]
[[609 805]] , [[608 806]]
[[402 806]] , [[402 809]]
[[478 797]] , [[477 798]]
[[334 806]] , [[334 810]]
[[501 765]] , [[501 769]]
[[546 749]] , [[546 753]]
[[552 648]] , [[552 657]]
[[348 797]] , [[348 801]]
[[341 796]] , [[341 798]]
[[365 803]] , [[365 807]]
[[390 805]] , [[390 809]]
[[337 795]] , [[336 796]]
[[430 795]] , [[430 797]]
[[572 797]] , [[572 801]]
[[390 798]] , [[390 802]]
[[525 798]] , [[525 802]]
[[344 794]] , [[344 801]]
[[557 804]] , [[557 810]]
[[346 784]] , [[346 788]]
[[542 781]] , [[542 785]]
[[694 782]] , [[694 784]]
[[365 783]] , [[365 787]]
[[684 770]] , [[684 774]]
[[769 737]] , [[768 738]]
[[447 765]] , [[447 769]]
[[335 810]] , [[335 814]]
[[338 792]] , [[338 793]]
[[686 782]] , [[686 789]]
[[589 805]] , [[589 812]]
[[423 802]] , [[423 806]]
[[586 798]] , [[586 802]]
[[423 802]] , [[423 806]]
[[541 797]] , [[541 801]]
[[366 814]] , [[366 815]]
[[694 789]] , [[694 800]]
[[352 798]] , [[352 802]]
[[555 790]] , [[554 791]]
[[350 805]] , [[349 806]]
[[560 779]] , [[560 781]]
[[586 798]] , [[586 802]]
[[579 798]] , [[579 802]]
[[603 802]] , [[603 806]]
[[603 802]] , [[603 806]]
[[699 797]] , [[698 798]]
[[350 829]] , [[349 830]]
[[701 834]] , [[701 838]]
[[601 802]] , [[601 806]]
[[325 833]] , [[325 834]]
[[556 796]] , [[556 797]]
[[216 833]] , [[216 837]]
[[635 824]] , [[635 828]]
[[216 833]] , [[216 837]]
[[197 833]] , [[197 837]]
[[230 835]] , [[230 839]]
[[511 798]] , [[511 802]]
[[269 835]] , [[269 839]]
[[343 829]] , [[343 833]]
[[689 835]] , [[689 842]]
[[298 839]] , [[298 845]]
[[269 837]] , [[269 841]]
[[352 835]] , [[352 839]]
[[722 842]] , [[723 841]]
[[686 834]] , [[686 836]]
[[731 834]] , [[731 838]]
[[327 833]] , [[327 834]]
[[350 813]] , [[349 814]]
[[350 813]] , [[349 814]]
[[453 798]] , [[453 802]]
[[526 796]] , [[526 797]]
[[541 796]] , [[541 801]]
[[333 806]] , [[333 810]]
[[462 796]] , [[461 797]]
[[477 796]] , [[477 800]]
[[430 798]] , [[430 799]]
[[595 800]] , [[595 804]]
[[372 792]] , [[372 796]]
[[382 796]] , [[382 797]]
[[640 811]] , [[640 815]]
[[638 805]] , [[638 809]]
[[447 796]] , [[447 800]]
[[366 796]] , [[366 807]]
[[477 796]] , [[477 800]]
[[106 824]] , [[105 825]]
[[477 796]] , [[477 800]]
[[414 796]] , [[414 800]]
[[364 806]] , [[364 811]]
[[358 806]] , [[358 810]]
[[175 833]] , [[175 837]]
[[454 798]] , [[454 802]]
[[366 806]] , [[366 809]]
[[518 798]] , [[518 802]]
[[144 835]] , [[144 839]]
[[526 798]] , [[526 802]]
[[541 796]] , [[541 800]]
[[377 807]] , [[377 811]]
[[346 820]] , [[346 824]]
[[601 806]] , [[601 810]]
[[377 804]] , [[377 809]]
[[637 829]] , [[637 833]]
[[346 857]] , [[347 856]]
[[605 825]] , [[605 834]]
[[110 826]] , [[109 827]]
[[ 94 828]] , [[ 94 829]]
[[695 828]] , [[695 832]]
[[546 802]] , [[546 803]]
[[546 802]] , [[546 803]]
[[505 802]] , [[505 806]]
[[505 802]] , [[505 806]]
[[592 800]] , [[592 803]]
[[104 828]] , [[104 832]]
[[658 808]] , [[658 811]]
[[342 814]] , [[340 816]]
[[443 796]] , [[443 803]]
[[654 822]] , [[654 831]]
[[654 797]] , [[654 801]]
[[380 812]] , [[380 816]]
[[382 813]] , [[382 817]]
[[731 848]] , [[732 847]]
[[376 808]] , [[376 811]]
[[109 832]] , [[109 836]]
[[124 832]] , [[124 836]]
[[598 804]] , [[598 806]]
[[335 824]] , [[335 828]]
[[624 830]] , [[624 834]]
[[285 839]] , [[285 843]]
[[371 837]] , [[371 841]]
[[157 839]] , [[157 843]]
[[621 832]] , [[621 836]]
[[347 844]] , [[348 843]]
[[380 812]] , [[380 819]]
[[360 835]] , [[360 836]]
[[336 882]] , [[337 881]]
[[708 835]] , [[708 840]]
[[155 839]] , [[155 848]]
[[198 841]] , [[198 845]]
[[346 835]] , [[346 839]]
[[607 812]] , [[607 816]]
[[128 828]] , [[127 829]]
[[599 812]] , [[599 816]]
[[625 828]] , [[625 832]]
[[330 810]] , [[330 814]]
[[654 833]] , [[655 832]]
[[336 871]] , [[337 870]]
[[522 808]] , [[522 812]]
[[522 808]] , [[522 812]]
[[629 830]] , [[629 834]]
[[191 837]] , [[191 841]]
[[138 830]] , [[138 831]]
[[633 828]] , [[633 832]]
[[615 826]] , [[615 830]]
[[414 804]] , [[414 808]]
[[604 802]] , [[604 805]]
[[340 812]] , [[340 816]]
[[639 827]] , [[639 831]]
[[598 806]] , [[598 810]]
[[545 798]] , [[545 802]]
[[498 802]] , [[498 806]]
[[583 806]] , [[583 810]]
[[424 806]] , [[424 810]]
[[615 822]] , [[615 826]]
[[515 806]] , [[515 810]]
[[234 835]] , [[234 839]]
[[672 804]] , [[671 805]]
[[256 837]] , [[256 841]]
[[351 833]] , [[351 834]]
[[610 806]] , [[610 810]]
[[515 806]] , [[515 810]]
[[396 798]] , [[396 802]]
[[558 804]] , [[558 808]]
[[452 798]] , [[452 799]]
[[687 765]] , [[686 766]]
[[402 798]] , [[402 799]]
[[374 776]] , [[374 781]]
[[668 790]] , [[668 797]]
[[382 788]] , [[382 793]]
[[548 798]] , [[548 802]]
[[346 786]] , [[346 795]]
[[678 773]] , [[678 777]]
[[750 748]] , [[750 753]]
[[384 786]] , [[384 793]]
[[768 763]] , [[768 764]]
[[713 741]] , [[713 745]]
[[293 714]] , [[293 718]]
[[700 741]] , [[700 745]]
[[672 732]] , [[672 737]]
[[713 741]] , [[713 745]]
[[394 796]] , [[394 801]]
[[356 738]] , [[356 740]]
[[828 684]] , [[828 688]]
[[518 747]] , [[518 751]]
[[677 704]] , [[677 708]]
[[347 766]] , [[347 773]]
