[[ 31 303]] , [[ 31 307]]
[[1038  119]] , [[1038  123]]
[[ 65 303]] , [[ 65 307]]
[[975 119]] , [[974 120]]
[[608 120]] , [[608 124]]
[[758 119]] , [[758 123]]
[[955 121]] , [[954 122]]
[[549 452]] , [[549 456]]
[[957 121]] , [[956 122]]
[[890 121]] , [[890 125]]
[[833 121]] , [[833 125]]
[[ 40 359]] , [[ 40 363]]
[[744 119]] , [[744 123]]
[[945 122]] , [[945 126]]
[[947 122]] , [[947 126]]
[[808 121]] , [[808 125]]
[[709 349]] , [[709 353]]
[[1063  109]] , [[1062  110]]
[[731 487]] , [[731 491]]
[[251 575]] , [[251 579]]
[[444 452]] , [[444 456]]
[[724 119]] , [[724 123]]
[[863 117]] , [[863 121]]
[[190 357]] , [[190 361]]
[[1065  107]] , [[1065  108]]
[[1069  103]] , [[1069  106]]
[[478 452]] , [[478 456]]
[[844 117]] , [[844 121]]
[[602 512]] , [[602 519]]
[[ 82 469]] , [[ 82 473]]
[[ 84 458]] , [[ 84 462]]
[[867 119]] , [[867 123]]
[[977 119]] , [[977 123]]
[[1044  121]] , [[1044  125]]
[[114 357]] , [[114 361]]
[[740 119]] , [[740 123]]
[[799 119]] , [[799 123]]
[[196 359]] , [[196 363]]
[[143 485]] , [[143 489]]
[[126 485]] , [[126 489]]
[[955 121]] , [[955 125]]
[[988 121]] , [[988 125]]
[[376 456]] , [[376 460]]
[[349 456]] , [[349 460]]
[[130 489]] , [[130 493]]
[[1052  121]] , [[1052  125]]
[[730 355]] , [[730 359]]
[[716 355]] , [[716 359]]
[[ 20 359]] , [[ 20 363]]
[[132 359]] , [[132 363]]
[[963 119]] , [[963 123]]
[[168 462]] , [[168 466]]
[[746 119]] , [[746 123]]
