298.0795 , 669.1497
243.48833 , 671.03784
299.48795 , 668.6179
245.15828 , 669.25824
246.13516 , 668.25635
246.87595 , 668.3037
302.28494 , 667.2511
303.28186 , 667.52954
303.56335 , 667.5993
248.73384 , 669.2436
304.15665 , 666.9662
304.65915 , 666.18823
305.40146 , 665.5473
249.74515 , 666.5417
248.7757 , 665.6883
248.4395 , 665.1938
302.52664 , 663.0918
247.46312 , 664.85645
246.92688 , 664.604
247.00882 , 664.3782
246.16464 , 664.3075
174.61905 , 667.12695
245.39651 , 667.8557
246.28592 , 668.21246
302.0832 , 666.3414
248.38892 , 668.35645
302.80005 , 667.0229
247.86664 , 669.2489
177.15402 , 672.42316
248.44437 , 670.5037
248.48149 , 670.6098
248.87363 , 670.57184
304.7 , 669.0061
305.3989 , 669.4237
305.46475 , 669.7387
249.96915 , 672.05664
305.8133 , 670.6252
305.84268 , 671.011
250.378 , 673.01184
305.9156 , 671.48236
305.58804 , 671.89233
249.90526 , 674.28735
304.92587 , 673.163
304.74966 , 673.44495
249.41171 , 675.3329
249.7031 , 675.4936
250.35011 , 675.9508
251.27946 , 676.5874
252.5461 , 677.59436
309.40988 , 676.94464
254.24759 , 680.26074
311.0037 , 679.57495
256.80048 , 682.3991
257.72668 , 682.77686
314.04633 , 681.44684
259.54736 , 683.9722
315.20844 , 682.93756
315.61206 , 683.4272
316.1651 , 683.6133
316.4571 , 683.8679
261.0981 , 686.3921
261.20605 , 686.5424
261.31848 , 686.5022
261.6055 , 686.4818
261.62143 , 686.6491
261.46796 , 686.7369
261.33002 , 686.9209
316.53412 , 685.3533
260.57535 , 687.57404
316.11996 , 685.7555
259.743 , 688.5375
259.42685 , 688.7152
314.4791 , 687.3302
313.7066 , 687.6252
257.53067 , 689.7184
312.07727 , 688.5636
254.64925 , 690.432
308.4139 , 688.7698
250.85356 , 690.3502
248.69052 , 689.1739
248.3329 , 689.1925
246.9685 , 690.6872
302.47745 , 689.24585
302.3474 , 689.1497
302.19452 , 689.07465
301.80664 , 689.0014
246.22038 , 690.87646
300.6786 , 689.04
241.52377 , 691.16223
237.56815 , 692.33044
237.9761 , 693.212
239.07271 , 693.6033
242.40668 , 694.03296
299.525 , 692.89355
244.44711 , 695.00946
245.70486 , 695.33154
247.53262 , 695.5921
249.41473 , 696.2232
307.6545 , 695.34686
310.08453 , 696.74316
310.982 , 697.12366
311.48367 , 697.3929
311.33234 , 697.1402
311.08588 , 696.765
309.58243 , 695.39264
308.94168 , 694.7826
307.69153 , 694.8172
307.29312 , 694.93097
307.2756 , 695.05
307.29007 , 695.02234
307.17114 , 694.9217
307.02747 , 694.85675
306.9325 , 694.75397
307.2855 , 694.525
307.89417 , 694.62317
309.74933 , 697.1169
309.93594 , 697.61365
254.32657 , 697.7149
312.14096 , 694.9219
258.45706 , 694.9068
187.1031 , 696.469
259.01227 , 695.7589
186.52295 , 698.45074
258.20505 , 697.19904
258.32117 , 697.39557
186.31433 , 699.91534
257.30798 , 699.46075
312.3204 , 698.37805
250.87244 , 697.06525
305.98492 , 695.227
304.40918 , 695.4976
247.06464 , 697.34393
174.27449 , 698.70935
173.68375 , 696.6807
173.73132 , 696.2794
245.71375 , 693.37756
245.94183 , 693.282
245.71983 , 692.83075
245.5447 , 693.18976
245.6694 , 693.48676
245.595 , 693.5173
246.20377 , 693.3849
246.36896 , 693.2375
246.35767 , 693.31036
247.91098 , 695.2146
248.66585 , 695.5712
306.25595 , 694.85364
306.28607 , 695.0285
306.4637 , 695.2023
250.34755 , 697.3652
250.6541 , 697.5173
251.5202 , 697.70557
253.73692 , 697.13116
254.5763 , 697.1548
255.3988 , 697.2336
255.51959 , 697.44635
312.19455 , 696.4221
312.1226 , 696.8039
255.53297 , 697.8594
256.01242 , 697.35846
255.77998 , 697.3038
310.75778 , 694.6831
310.1517 , 694.60425
309.33215 , 695.5485
250.32065 , 697.7035
305.48215 , 696.54913
246.73843 , 697.8223
246.3431 , 697.19836
302.92673 , 695.3159
244.6214 , 696.0195
243.3861 , 695.72437
242.7319 , 695.7106
301.46246 , 696.50555
303.19467 , 698.68097
307.66092 , 705.15216
250.557 , 707.3865
250.50461 , 709.51996
307.31116 , 709.43994
249.6841 , 711.6141
306.2812 , 711.1141
377.9891 , 713.34015
304.64786 , 717.1987
251.33896 , 725.59546
309.0827 , 725.4043
251.64153 , 727.10175
251.33112 , 727.44257
307.84024 , 726.9972
379.8085 , 727.1765
305.64902 , 729.53735
303.77017 , 729.6926
245.4645 , 730.8156
303.33624 , 729.5958
376.81567 , 728.5999
304.41302 , 729.5013
248.72783 , 731.0494
176.62404 , 732.25
177.40547 , 732.3133
113.18867 , 732.47736
177.85959 , 730.5497
249.28406 , 726.12103
307.63568 , 725.2992
307.69138 , 725.4865
308.19034 , 725.1602
249.99306 , 725.5515
310.79446 , 722.8011
252.53172 , 723.5286
178.54228 , 724.27985
178.25655 , 724.09607
178.7038 , 723.5722
180.58835 , 722.4103
180.82428 , 722.10675
180.83176 , 721.8736
253.01181 , 719.8839
252.97437 , 719.46655
179.11674 , 720.4783
253.40742 , 719.36255
254.1338 , 719.5405
180.89008 , 720.6677
181.64783 , 720.62555
255.41116 , 719.59924
314.44672 , 717.38605
